,SmallGrowth,SmallNeutral,SmallValue,BigGrowth,BigNeutral,BigValue,Winner,Loser
2009-02-28,0.0703438795680502,0.0855159222246431,0.0902292634556836,0.0571551588200613,0.0409802297170895,0.0598546307666882,0.05230061930700125,0.11352472218475351
2009-03-31,0.2419215377358259,0.213603518574825,0.2214317017007565,0.182777737339385,0.1360827246076426,0.1124293843198029,0.197731623937224,0.24441158788930029
2009-04-30,0.050396040296269,0.0772968506799234,0.094434739675647,0.0430621633138439,0.0516800822661269,0.0201905044775858,0.06087460130221345,0.06544071662181938
2009-05-31,0.0762143962628887,0.0817009283150598,0.100450889224066,0.0164321339938597,0.0702431331692712,0.0781242498275005,0.055594952099344175,0.0839850488814855
2009-06-30,0.0367970248179065,0.0561608564419382,0.060126168452665,0.1034382583868653,0.1730848540952891,0.1276946690175295,0.05130417173397128,0.07668859819612828
2009-07-31,0.1310019838033806,0.1323725712843817,0.1569003656384615,0.136337265190211,0.1378214566623032,0.2607542161857756,0.12341678317115501,0.1762095743641623
2009-08-31,-0.1382774919272665,-0.1484018353328375,-0.1564321451620823,-0.1651154921869709,-0.2228380061487019,-0.2839563382308606,-0.17299557929048148,-0.1599542765818266
2009-09-30,0.0287896525281698,0.0186607116954784,0.04146451454309,0.0618156505173119,0.051780343582644,0.0370294100441837,0.05291780285750969,0.03861388018143286
2009-10-31,0.124963523411212,0.1254910918540539,0.1283718220057281,0.0786839091985081,0.0734048983324457,0.105639016347709,0.13319510237731857,0.1020152259107141
2009-11-30,0.1553742437363077,0.1613042128660846,0.1534622261473941,0.087206912302407,0.0404269414739479,0.1049430257844679,0.1302412902302008,0.1528564162012549
2009-12-31,0.0280914907481746,0.0329335602792995,0.0321338281390035,0.008861376039366,0.0411432359129833,0.011908321781292,0.012741201007107295,0.02955968027111444
2010-01-31,-0.0090431875248199,-0.0210783806097399,-0.0323765698635292,-0.0711161290761147,-0.0983348064059997,-0.1128089152505732,-0.05279661333741181,-0.01246226262103689
2010-02-28,0.0654017288077686,0.0733927804894138,0.0790956546601191,0.0229177528785384,0.0110030021571958,0.0316552476531593,0.059741278480748505,0.05549841262721289
2010-03-31,0.0410321548990673,0.0496825774805618,0.0371543929426816,0.0123335734204446,0.0215177770637511,0.0068056564850873,0.036602654450800465,0.027315484201634987
2010-04-30,-0.0560866611878332,-0.0530089202020688,-0.0872142496356915,-0.0562872332867336,-0.0817929429469038,-0.095805458797844,-0.06841751143680908,-0.08026615926775382
2010-05-31,-0.076449472815757,-0.0819924825119352,-0.1023372060779806,-0.064007390364147,-0.097744814559247,-0.0831359417931288,-0.06748008530277183,-0.10209752640190772
2010-06-30,-0.093233781178237,-0.0995211305708866,-0.1038356653166614,-0.0990945966838099,-0.0638497566847936,-0.0632123601479817,-0.10541934888979931,-0.0904863522116498
2010-07-31,0.159542591761014,0.1726016648666708,0.1690258201418502,0.1348105953327654,0.1091925743486845,0.0930911000865322,0.1422497940897649,0.17289238275983232
2010-08-31,0.1242084394464904,0.1019401850204682,0.092659344971834,0.0981209121311144,0.0187888887438973,-0.0380497892157318,0.12233095771704172,0.04929009621000091
2010-09-30,0.0184325126927666,0.0178971035365607,0.0027247655302515,0.0534814192975032,0.0127934748771769,-0.0088076650444038,0.024864666679890624,0.007739697420306557
2010-10-31,0.0886157976512327,0.0890655826482909,0.091431569125967,0.1460111348157617,0.1647934844181164,0.0968213216165623,0.08677951274674434,0.12474617242354213
2010-11-30,0.0151538186316169,0.0081276960656813,-0.001116649620321,-0.0236401250812093,-0.0723588364693411,-0.0552740698659905,0.030776640275772094,-0.05317908972703855
2010-12-31,-0.0266679092112935,-0.0212332391531399,-0.0258516220069975,-0.0043468813969909,-0.0038254066356612,-0.0009221857388634,-0.02276179049433169,-0.02283526967166749
2011-01-31,-0.0730809352753459,-0.0396133875086421,-0.0369102894062067,-0.0783416440015708,-0.0330971099599867,0.0249780321909833,-0.07948763777225376,-0.020930590213169564
2011-02-28,0.1177275264892372,0.1122189954941044,0.114488782302901,0.0782264245102615,0.0636914996356099,0.0111088015566691,0.11406534633803278,0.0877107889503983
2011-03-31,-0.0149200497693641,0.0067474673565384,0.0011817202468129,-0.018329855402087,-0.0115295762126611,0.0280730106499453,-0.03363201039765196,0.0183980476523935
2011-04-30,-0.0423404755743835,-0.0306453260874687,-0.0252546024684846,-0.0273964646256403,-0.018477082354662,0.0120612413217218,-0.04307174974031103,-0.01916895139039365
2011-05-31,-0.0660663889503645,-0.0629488177149746,-0.0753343513418353,-0.0565449408510807,-0.0757229733135718,-0.0499424826880859,-0.07741767169954894,-0.06652517029181593
2011-06-30,0.0361677526651134,0.027626865495729,0.0374359747369172,0.0426000912529884,0.035334751687214,0.0120581794569314,0.057707516470522746,0.012025037720970522
2011-07-31,0.0265064791510116,0.0123140049740162,-0.0001564988136399,0.0385422025835149,-0.0254829083008721,-0.0370569549625638,0.014849001816944263,0.008303534124336043
2011-08-31,-0.0230322865473554,-0.0309991346304563,-0.0446979716830469,-0.0215495017925847,-0.0693813921573042,-0.0495034496708859,-0.04853330784756771,-0.026893316424540736
2011-09-30,-0.1284553913923736,-0.1189421690197348,-0.1207788303426287,-0.1226638752614474,-0.1084216443560712,-0.0498647476973832,-0.13954146820312852,-0.10893013327665291
2011-10-31,0.0416317765694129,0.0405365848124943,0.0339266276616259,0.0247510936558372,0.0431869039140755,0.0560409556770788,0.04164956293937627,0.04541449088866556
2011-11-30,-0.0251530065981497,-0.0402907506164652,-0.0642707401974091,-0.0293537080880232,-0.0699397163304379,-0.0512818064889144,-0.040126227235580125,-0.04605033047176543
2011-12-31,-0.173385398598408,-0.1644183390978748,-0.1590422464748346,-0.1325937113883618,-0.0874876058496287,-0.0100724488227778,-0.14328727248644624,-0.15747566052566497
2012-01-31,-0.0230814146246448,-0.010742392373316,0.015856583514634,0.0123142692632456,0.0516343274000561,0.0457697338396088,-0.0006101522557602213,0.0004699063649049595
2012-02-29,0.1333369636703776,0.1281575400359675,0.135880337577209,0.1054314695549771,0.0739621559715928,0.0367092979396115,0.11779318997236765,0.14835079523041594
2012-03-31,-0.0644268928995546,-0.0664492214410945,-0.0753719519018333,-0.0691518415008128,-0.0901822944446568,-0.0541080427573463,-0.06405847676626863,-0.09246570765394835
2012-04-30,0.063123410068665,0.0825777875550812,0.1311866455793442,0.0675260644828674,0.0891225492741452,0.0348087867939932,0.04865343437026515,0.08450187924510266
2012-05-31,0.0210135464364948,0.0238152008832319,0.0064277020754934,0.0361292702785058,-0.0053811254161869,-0.0196407350557995,0.03415787585501984,0.015508359707397723
2012-06-30,-0.0575838993383416,-0.0649014924200751,-0.0753541481684213,-0.0365854267112221,-0.0572874828088003,-0.0328149350646079,-0.048035609209341024,-0.0779774605443847
2012-07-31,-0.0988669080252261,-0.0983574073176345,-0.0839338080717861,-0.0527239134839865,-0.0485218054584136,-0.0435514772119893,-0.07270652469405314,-0.11163136146389019
2012-08-31,0.0404304879134094,0.0333641864533018,0.0148046868088116,-0.036805475664065,-0.0438003323742043,-0.0211581537235326,0.009596016058905477,0.021375938235212555
2012-09-30,0.0003981820317018,0.0063043923001206,-0.0045503572288636,0.0486697057824219,0.0406024173327967,0.0005715989338985,0.009633637064441203,0.01971788279864284
2012-10-31,-0.0088950633384241,-0.0039665171325029,0.0130087515676893,-0.0235290612163906,-0.0252154718411887,0.0117100752491736,-0.002226787301241262,-0.004399299946404089
2012-11-30,-0.1334073556873947,-0.1248603778921633,-0.0995087000797811,-0.1106830248858716,-0.0597796133570874,-0.0032551583945296,-0.11353383487966318,-0.11164572341133183
2012-12-31,0.1581767657329391,0.1535612249471274,0.1542212110372409,0.1294226012103823,0.1583454429225321,0.1386339032033416,0.1753615015147163,0.16738866614609815
2013-01-31,0.0747106604742395,0.07792853619577,0.0506411761592646,0.0278414899972299,0.0312399582686828,0.073481693941777,0.058634747903833606,0.06380406086680712
2013-02-28,0.0432580386857048,0.0480700450439668,0.0279052042044964,0.0250837545815942,-0.0129702745098996,-0.0229545768954406,0.043297820587172575,0.034178081049001996
2013-03-31,-0.0114985832510677,-0.0271557562741791,-0.0330084352162614,-0.0288209611798123,-0.065965302415063,-0.0577959338336624,-0.01790174640251696,-0.05098939900861177
2013-04-30,-0.0240678074008157,-0.0246332337844548,-0.0376187329962347,-0.0285787779160182,-0.0319422597061692,-0.0138149077558474,-0.015947839573030143,-0.040106006485716494
2013-05-31,0.1480761030258053,0.1684499978117086,0.1340069248611295,0.1141154518654674,0.0819837982604188,0.039708781383196,0.15636130234839873,0.13087926791697058
2013-06-30,-0.162761927151858,-0.1577540967884657,-0.149779948462116,-0.1066083542711039,-0.1643070157580952,-0.1045003933669251,-0.13999386778661083,-0.17736143822272155
2013-07-31,0.0801306245780058,0.0975253996758667,0.0549722582684502,0.0392650570658044,0.029247453154849,0.0081677152021542,0.08755250817223525,0.050388817220293314
2013-08-31,0.0696451093535603,0.0833644773318227,0.098506082765859,0.0482453585914113,0.0579305294972569,0.0347267773670199,0.052302391630641765,0.10933371673514158
2013-09-30,0.0428199725188074,0.0643600838293514,0.0541567821805828,0.0488347984039467,0.0574875052017229,0.0305597603243674,0.07712767546494792,0.03752870571015099
2013-10-31,-0.0369180989033501,-0.0299970937778595,-0.0124971464688461,-0.0559138983966248,-0.026198483970666,0.0015946741310282,-0.04721297765858945,-0.018497412915185252
2013-11-30,0.0874953403172813,0.1003772253610846,0.0858581860661589,0.0478758200544078,0.0573599167072196,0.0174289065104049,0.10324605687210497,0.06960979139760415
2013-12-31,-0.0333187061672242,-0.035951675547949,-0.0193166969766229,-0.0321278435322419,-0.0394044300797383,-0.0504766367907453,-0.04175417038495943,-0.03782636841172771
2014-01-31,0.0292085555056824,0.0543939855853543,0.0384518080515861,-0.006036345150391,-0.0402842598558648,-0.0417832919237265,0.08560580559889952,-0.04039916352356643
2014-02-28,0.0434204549531127,0.0479220216632489,0.0433461062434268,-0.0154428552216854,0.0058457623557215,0.0113795088798684,0.01722204191108334,0.03556436546821873
2014-03-31,-0.0269834111025987,-0.0439869522507777,-0.0243704876213155,-0.0515544785432338,-0.0342747087334066,0.0078439139794348,-0.06855911265454451,0.0027223610319935254
2014-04-30,-0.0183264502731697,-0.0176083343607104,-0.0160328593372547,-0.0031080347857185,-0.00699617638548,-0.0021948937124768,-0.019082094786082582,-0.01410929125959648
2014-05-31,0.0478297110078862,0.0315359626832385,0.0156939245931018,0.0148387481296774,0.0108890429961887,0.0113124699647229,0.04647456875577238,0.01701068746782175
2014-06-30,0.0659643979262216,0.0557782664521255,0.0399167593587019,0.0262426771908932,0.0207105402240785,0.0178263914686256,0.05651872266138569,0.030197826230936586
2014-07-31,0.0566480911940296,0.0725014254717144,0.0925620626951488,0.0378077920865145,0.094810585913349,0.093380556491398,0.035584992619275724,0.10885211150238505
2014-08-31,0.0664640085272194,0.0680663133491783,0.047319692132427,0.0379459221221536,0.013249297390494,-0.0127320021519072,0.06719794874742413,0.03872346160355922
2014-09-30,0.1420837539482011,0.1566086820519248,0.1571586697147053,0.0621221370207443,0.0784395056977662,0.0440604730393496,0.14092171638952422,0.1309071077480175
2014-10-31,0.0155513453073292,0.0135287405923367,0.0291935326839425,-0.0035211878937672,0.0144772138704023,0.0370174186229244,0.000740963208062162,0.014598798063684804
2014-11-30,0.0396558839984371,0.0575127076509476,0.0597355581516132,0.0291809737311652,0.1185196719345338,0.1245673536108578,0.04255344915449122,0.07481708297745371
2014-12-31,-0.0858580473563872,-0.0800164165446659,-0.0019149587064922,-0.004337304020351,0.1898236807479407,0.2978159090600243,-0.09510420627322247,0.026514691683897196
2015-01-31,0.0893835585476903,0.0828960519776784,0.0383067759906634,0.0902596703243017,0.0237365884566165,-0.0501130701363442,0.100750276691282,0.06704536909063719
2015-02-28,0.0937236601678324,0.0769574902880341,0.06368584689755,0.0860740567449729,0.05721064454188,0.0047372708871575,0.06877108638663088,0.08737750806524747
2015-03-31,0.2342917218000069,0.2395790857813704,0.2199748971664099,0.1769858076373585,0.1340160172920794,0.1126475230939816,0.2276026724634077,0.22945294701777796
2015-04-30,0.1629068973242431,0.1720364031701964,0.1831393847352425,0.1371331667617026,0.1608789111031996,0.1917003459057076,0.17272457842198485,0.145097153444943
2015-05-31,0.3165537160307612,0.2796252604734557,0.2051472129591447,0.194505959612657,0.0694393602628369,-0.0460677685194006,0.2484319216368076,0.2246279484803695
2015-06-30,-0.1340913514898889,-0.1214867445793094,-0.0682255506353272,-0.144956404725606,-0.0878562902620819,0.0065517797511691,-0.12305077259156705,-0.1027991792996783
2015-07-31,-0.1938416995332496,-0.1966129647117744,-0.2042672449691344,-0.137147305663533,-0.1451144704038266,-0.1159766097285346,-0.181515799975403,-0.18889446484411743
2015-08-31,-0.1380836969596878,-0.1226129997179589,-0.1313481975458893,-0.1516219094507859,-0.1246017795170836,-0.1199286389080683,-0.1570343418687714,-0.1224869390027179
2015-09-30,-0.0133344087669639,-0.0434309518864221,-0.0498820277597813,-0.0343850525991653,-0.0632301651404874,-0.0373685309600355,-0.03360578052014895,-0.024761602544096983
2015-10-31,0.2077117803758219,0.189636352334346,0.1667981782248098,0.1572089932296139,0.133617936408726,0.070490036948265,0.22680973507561775,0.2450783117260209
2015-11-30,0.1158165747822301,0.0985354211524647,0.092657535553972,0.0419215171431941,0.0097618796485903,0.0085720262272168,0.07774368741384086,0.11650440518160465
2015-12-31,0.0875043125904881,0.07734942038997,0.0786879624390273,0.0373713145031839,0.0351842187937512,0.0166442954458057,0.04604714038984148,0.07981615430925726
2016-01-31,-0.3001299249720487,-0.301538341334336,-0.284218126650885,-0.2646845719204239,-0.2613101270426843,-0.1678591617269667,-0.3150862018402877,-0.27442364699659316
2016-02-29,-0.0348935355656501,-0.0197899847119692,-0.0112548473739562,-0.0376870314079995,-0.0133930497773937,-0.0173359568094619,-0.029767086556910072,-0.0074872364317905005
2016-03-31,0.1799791724267729,0.1950489729518771,0.179603204758268,0.1639567153060721,0.1503562852369373,0.0789263736448033,0.21342620953768288,0.186355877392693
2016-04-30,-0.0099179642060182,0.0097677482999567,-0.0057755020741451,-0.0391199820944379,-0.0316933256296179,-0.0127586934454964,-0.012535895483950732,-0.0096462170575643
2016-05-31,-0.0215818112252264,-0.0162933535739867,-0.0371523364436898,-0.0022164945013406,0.0050264809369864,0.0014522443413245,-0.01955536262766766,-0.013480881634900577
2016-06-30,0.0846106455016624,0.0709801812023203,0.0538741359144243,0.0466210165794049,0.0265987925552981,-0.00101875878024,0.05660041594013965,0.06137797277551238
2016-07-31,-0.0329313737957031,-0.0105892346014599,0.0109858053284279,-0.0145716627591675,0.0254148363183901,0.0379090555778638,-0.026573096069626545,0.008200352465385086
2016-08-31,0.0516414199306627,0.0504752235071974,0.062013758932959,0.0205601529631775,0.0299601247279512,0.0418252257519002,0.04930755813566767,0.04871443399528186
2016-09-30,-0.0063275915119072,-0.0061750162504252,0.011777557959802,-0.0232447877679847,-0.0260136571877785,-0.0227197639233277,-0.01685705430808737,-0.0077521566608727
2016-10-31,0.0419738387733219,0.0411453667370143,0.0483515537166183,0.0153068586634994,0.0208030478046168,0.0272600840466619,0.04334535860760691,0.030501134152497444
2016-11-30,0.0260095671657021,0.0268772896448454,0.0231335846602129,0.0073626584348942,0.0306359975427823,0.0617874631815045,0.019128019333973567,0.03512082523017557
2016-12-31,-0.049517171792462,-0.0342202707674008,-0.015197210492678,-0.0655161787205055,-0.0491645131182026,-0.0396107217938437,-0.03624463476287254,-0.06659327087406774
2017-01-31,-0.0346223310873076,-0.0252158828843228,-0.0050086946434603,-0.0244062418377072,-0.0026505258844249,0.0469928131294972,-0.020089978260822372,-0.029663912536466608
2017-02-28,0.035888479959421,0.0376782703895035,0.0502725242351655,0.0318210106591674,0.0339236145423564,0.0125647045847447,0.03918964119119961,0.040269173804474256
2017-03-31,-0.0273295680269651,-0.0237709444774967,-0.0130900360406256,-0.0056439707676271,0.0013800848906551,-0.0028192452095054,-0.01610750418108642,-0.031012358201547907
2017-04-30,-0.0737758630316195,-0.0687236768263602,-0.0531748219363159,-0.0301334807166593,-0.0169233649461185,-0.0020251348502845,-0.059960664956625,-0.06707334304051582
2017-05-31,-0.0854898337540983,-0.0739463684027268,-0.0738367931837867,-0.0317578705693272,-0.0237994329947948,0.0228708437144116,-0.07254017338463115,-0.07078820662522278
2017-06-30,0.0357458701634543,0.0328468577058491,0.0442216131214829,0.0664220645099598,0.0495901368081963,0.0286863660745333,0.05798295971367384,0.03799821792342417
2017-07-31,-0.0207285763905551,0.0040215202349929,0.0623184946845616,-0.0141019924473134,0.0151483219727646,0.0613916140057007,0.0220678672502701,-0.012006034426553014
2017-08-31,0.0337375842276392,0.026813574957653,0.0232587901681862,0.0406387113677277,0.0216610557609333,0.0236634461705969,0.024923620826295068,0.04261084437273066
2017-09-30,0.0197310704010467,0.0205684408782866,-0.0048436273397101,0.0302823223229078,0.0149109860622329,-0.0060078460659618,0.004621551559586434,0.028232151884357792
2017-10-31,-0.0282391133294768,-0.0315330356558632,-0.0404061291328344,0.0403274497964278,0.0313704506568273,0.0153920624027392,-0.0018729985660773663,-0.04033638021913666
2017-11-30,-0.0780721856047352,-0.0589689234283999,-0.0510966393699731,-0.0488107910909019,-0.0317008259245281,0.0034635805316747,-0.03986206460487807,-0.07986830969017955
2017-12-31,-0.023199458065749,-0.0198680441982855,-0.0278272204897163,0.0209724997408264,0.0102807166405782,0.0030610663041614,0.0005526028054911869,-0.032658453515697405
2018-01-31,-0.0440976946790377,-0.0358601700509216,0.0020193405346049,-0.0047160236358312,0.0087567463926372,0.1093879085225477,-0.004687617688428847,-0.041319018376240524
2018-02-28,-0.0468764606817501,-0.0396890032547013,-0.0485586035621609,-0.0149801385610691,-0.0418700818232512,-0.0798993929726019,-0.02457440560458357,-0.060365117720509676
2018-03-31,0.06341524433941,0.0317013739061291,-0.0192852575843491,0.0297250911904782,-0.01312195037436,-0.0521173322769406,0.009282071634435507,0.09353734173283401
2018-04-30,-0.0417095878788614,-0.041873786062624,-0.0423564946342339,-0.0314651783489661,-0.0438700894394997,-0.0246759856048766,-0.03349898849344035,-0.052663391033296314
2018-05-31,-0.0191796228868635,-0.007530538804198,-0.0229608331389749,0.0487770349801586,-0.0072598221866285,-0.0183237098108142,0.003641841748770025,-0.009513530247016955
2018-06-30,-0.1146559294259192,-0.1210438294792817,-0.1109412444806878,-0.0703787727679814,-0.085984573857208,-0.0631920411975809,-0.0835600465656865,-0.12401611726246675
2018-07-31,-0.0062106243958834,0.0091869381039124,0.0208430664755006,-0.0272805699223291,0.0127358046769927,0.0502399327391209,-0.0095893200311018,0.020939637483833762
2018-08-31,-0.0817427302947735,-0.07388228885785,-0.0576680661211879,-0.0924136018271628,-0.0539170505044601,-0.0255082971010985,-0.07868887227823851,-0.0834532500273586
2018-09-30,-0.0204570365397848,-0.0046776332549852,0.008121169671831,0.0089665637577498,0.0224008377228792,0.0522186029402813,-0.010420937579272982,0.011536148397946144
2018-10-31,-0.0924203528973787,-0.0953071717834623,-0.0976576878626039,-0.1427442547035627,-0.0847309073689563,-0.0419501578965176,-0.10247793013774598,-0.09276079399535886
2018-11-30,0.0640200204422898,0.0666659887271723,0.0607192503887836,0.0366167947437021,0.0138146154507674,-0.0318234372805771,0.02918351731844937,0.08348482310470051
2018-12-31,-0.0339804550885833,-0.0496005542881129,-0.048380063091849,-0.0418065564752075,-0.0484734886053211,-0.0372214534241186,-0.03769093936736512,-0.05132071559174434
2019-01-31,-0.044306544212716,-0.0074746237839232,-0.009608034014814,0.040722305194653,0.0336841892317705,0.0527271140946976,-0.006137061531114596,-0.04329574069292563
2019-02-28,0.2339771811991824,0.2177607742015539,0.1978672815152602,0.1798189826827101,0.1739069880106123,0.0929863208890171,0.191523949255616,0.27081860526121315
2019-03-31,0.1159487444085562,0.1076485100034936,0.1194489131884681,0.1038288462936747,0.0737753896069508,0.0104469859504172,0.10656318794947528,0.09782133380227664
2019-04-30,-0.0560246293279521,-0.0227712475899288,-0.0306709159066219,-0.0105261299750349,-0.0014097622407965,0.0050292246611809,-0.03026599921792128,-0.04936422193306689
2019-05-31,-0.029067945987208,-0.038254886964293,-0.0492868509764323,-0.0533707345904029,-0.0744060668742886,-0.0598524449520563,-0.04927243693254324,-0.049931664787205565
2019-06-30,0.0031499466539015,-0.0019974012915016,0.0015546976025098,0.051592881979346,0.0383164008926248,0.0359718953098895,0.010944019621297763,0.003698579510853728
2019-07-31,-0.0180929408473512,-0.0271794847865955,-0.0349202115030526,0.014052419114114,0.00037351731427,-0.0013256564450481,-0.015345412127195646,-0.02104864082649338
2019-08-31,0.0003998831253806,-0.015041611235683,-0.0296892423100585,0.0465239877533512,-0.0171961496404629,-0.0503293672174878,-0.0007050976017877186,-0.017070970615541303
2019-09-30,0.0285194243937616,0.0101093367491837,0.0014185708343013,0.0009517703142971,-0.0035788360757503,0.0167946865322876,0.013629684601178749,0.016464817202995086
2019-10-31,-0.0081743181841559,0.0011754513588668,-0.0068234296055779,0.0190184119056171,0.0136015248738197,0.017837975761767,0.003118947065041011,-0.007992414917810442
2019-11-30,-0.031335648036641,-0.0256437326040955,-0.0263092177985599,-0.0173335570862949,-0.0160793607583936,-0.0144046260482486,-0.02656787250826853,-0.022651238442276123
2019-12-31,0.0848364109135773,0.088964827135709,0.0706662994188773,0.0626323197972937,0.0828833976987801,0.0490847903305553,0.0866537367274538,0.08139474425511128
2020-01-31,0.0206803351799125,0.01605959110975,-0.0051951365123669,0.0197832395001074,-0.0239093058921998,-0.0395145752604867,0.03237262610139546,-0.01646008524332787
2020-02-29,0.0208635676144108,0.0120644270940546,-0.0009121905475166,0.0183407677971061,-0.0176160802432528,-0.0467545139629158,0.02903244349889844,-0.009370103345641922
2020-03-31,-0.0531351091462709,-0.0511765762189032,-0.0164131140809438,-0.0519165304688509,-0.0760080009255311,-0.0444931387472042,-0.07295344006221893,-0.023950813590835396
2020-04-30,0.0218840862693128,0.02241042720367,0.0009820278883276,0.0840177527556944,0.0506049664034407,0.0181857096108704,0.07016477744973315,-0.010376352616957463
2020-05-31,0.0362722598410503,0.0235777452257475,0.0105817852715079,0.0271091969841594,-0.0251244061087493,-0.0197904073812835,0.027876497680760393,0.015310133788262403
2020-06-30,0.0776950747624485,0.0589812103388061,0.0315590418811908,0.1290919128561252,0.0566124835225878,0.01567415062829,0.11687313470768745,0.031241515060919323
2020-07-31,0.1378728311261055,0.1425054145804805,0.1374852376146393,0.141650594562475,0.1631588839746749,0.0636905254232858,0.13575126244630287,0.141331766067194
2020-08-31,0.0396822105470779,0.0433377485651491,0.0252168233490581,0.0216945939220714,0.0375139190390254,0.0125241218635183,0.014778577788016944,0.0500835008568814
2020-09-30,-0.0699491403283649,-0.0748140271317719,-0.0678417595802546,-0.0626375373104125,-0.0450757848933796,-0.0359492284344666,-0.08333495969397231,-0.05453233735385521
2020-10-31,0.0211552647392774,1.5319141956959825e-05,0.0007422794250704,0.0191627650668937,0.012496712178686,0.0045441136025738,-0.0006860406596771451,-0.0042208533173476726
2020-11-30,-0.0044050769535394,0.0174062937927286,0.0519691586890649,0.0116398789250657,0.0678219104081399,0.0830331649421451,-9.86890835907861e-05,0.05330740281572521
2020-12-31,-0.0638298934480863,-0.0359764769427911,-0.0138763160533169,0.1010673772937202,-0.0054314598763833,-0.0506834395291958,0.003668513700249232,-0.05220005146293394
2021-01-31,-0.0876320165096917,-0.0842210140253176,-0.0929916319638369,0.0333155942435579,-0.0080164456031041,-0.0066522728488181,-0.032746047145171264,-0.08788815577135156
2021-02-28,0.0214469535827233,0.0370029491097039,0.0540795284276613,-0.0329986362033664,0.0131586605351363,0.0511504194738658,0.009007849144642366,0.04239160399550923
2021-03-31,0.0090238478220923,0.0327317425436968,0.0421566282194714,-0.0564164571754864,-0.0393352583811,0.0294556157314753,-0.0021722630313388835,0.01233921641988922
2021-04-30,-0.0009324151340497,0.0172638415084742,0.0090518498119305,0.0450172261563401,0.0047352024171785,-0.0332111993668581,0.0320971593049304,-0.00945772297085623
2021-05-31,0.0742118332734833,0.0595178405403404,0.0591724899178143,0.0591209822788671,0.0381803099335866,0.0321262493231977,0.06397788695031337,0.07203402454690822
2021-06-30,0.0610820379580534,0.0257974989432849,-0.000284896629073,0.026341507022793,-0.0325096408184462,-0.0117376592299963,0.03822692889138368,0.03214020387025851
2021-07-31,0.0493737353193497,0.0104990796647312,-0.0289275708392405,-0.0422421436562487,-0.0607666616525731,-0.0457922728785518,0.04125528610928919,-0.020096007493773493
2021-08-31,0.0292415834090069,0.0838961161652329,0.1014589221621062,-0.0130682184672827,0.0742163488644007,0.084878289019616,0.09202546902357533,0.031310312095177206
2021-09-30,-0.0530357610994277,-0.0245226503583766,0.0149826620942963,-0.0064651083615242,-0.0059573418367723,0.0349892512785376,-0.04325428392353303,0.007745737064510871
2021-10-31,0.0037268988144461,-0.0239641668079354,-0.0630801537949512,0.0292267537999075,-0.0092340952328939,-0.0423707221225058,-0.007475517491612016,-0.027805405628656188
2021-11-30,0.1402804111520683,0.1307095597072005,0.0724414089717326,0.0206650844089173,0.0042853432063152,-0.0300569814204039,0.08078762326126232,0.11793592370137707
2021-12-31,-0.0030996910014043,0.0367123389997456,0.0652927288227913,-0.0012561260445438,0.0248168366784358,0.0442147548441025,-0.009509966201855624,0.05740118680453499
2022-01-31,-0.1104092088609208,-0.0926172809075263,-0.0704612983000742,-0.1157351055828838,-0.0674997593897672,-0.01831414351356,-0.12668879412739964,-0.07503247030231786
2022-02-28,0.0537227697162983,0.0600382309459031,0.0680388608983,0.0145276558643172,0.0283511344674598,0.0321800092993722,0.06567979386369727,0.023278101830564557
2022-03-31,-0.077624854932582,-0.0401963318951061,0.0281164615140112,-0.1061852181022118,-0.067306911743203,-0.0006701104306442,-0.0687583265816899,-0.055673692593771085
2022-04-30,-0.1944029466209204,-0.1707582644361259,-0.1438493640404616,-0.067714361695197,-0.1014470108697321,-0.0242539386429929,-0.17088042832844597,-0.010886995410540612
2022-05-31,0.1399534418136208,0.1112224541777704,0.0979850021435686,0.067898756062954,0.0603226479298071,0.0016452473933818,0.12810424829577327,0.09203487192242688
2022-06-30,0.1131928599273643,0.0744316130528712,0.0330859011822086,0.1338881308064874,0.0765268818708826,0.024311832660109,0.06908702776914666,0.10092329119849319
2022-07-31,0.054950840553545,0.0562033247271849,0.0273209047207503,-0.0480784038769243,-0.0269508129758107,-0.0361980029873796,0.04016834193015684,0.011225985885459533
2022-08-31,-0.0607746867014467,-0.0397768395804568,-0.0226700189097184,-0.0387893315022883,-0.0042826878805253,0.0085233941895077,-0.03797380709574283,-0.03537569373826488
2022-09-30,-0.0922388950547541,-0.0979583746581934,-0.0716305390328702,-0.076678401832096,-0.0745104760161142,-0.0273139646261671,-0.08024137219706162,-0.10055652545496152
2022-10-31,0.0638764970933887,0.0479687161291051,-0.012160239059783,-0.0452631846859902,-0.025567634106569,-0.0601061288130005,0.02784855287365473,0.04158818962508115
2022-11-30,0.0450712987308352,0.0717464057302768,0.124806217430047,0.0613964851368273,0.0998347625319935,0.1158054056817756,0.08584336780328883,0.07226080752483943
2022-12-31,-0.0435761013946132,-0.0420037800931799,-0.0379845246977288,0.0018018271742241,-0.0311424966970356,-0.0240533058040948,-0.04060478725642391,-0.03558268436801548
2023-01-31,0.0929123613245348,0.080440257250739,0.0440221775965532,0.0800139150592955,0.0529174733038222,0.0372433483223726,0.06993209345216123,0.09434171734434393
2023-02-28,0.0354180607643233,0.0439713370645815,0.033626209293849,-0.0171416681026357,0.0284373795557018,0.0014807949848205,0.018550025283621707,0.041093976324683146
2023-03-31,0.0002416987141959,-0.0163768467584869,-0.0378871487398408,-0.0115747136881948,0.0072695418581569,0.0149692348098164,-0.035653069518502,0.0038899537120244965
