,Small,Big,Growth,Value,Robust,Weak,Conservative,Aggressive
2009-02-28,0.0985216573488694,0.0386971371879019,0.0506222316751532,0.0666657410707287,0.056215930312615514,0.07625699365525662,0.06923008797680064,0.0734588684412194
2009-03-31,0.2495884885928192,0.1184175358425498,0.1522817829620359,0.1878728542145602,0.20818277633176496,0.10563749537387035,0.16417699673008013,0.22049765491941375
2009-04-30,0.085059666572689,0.040667218113606,0.0188948495134795,0.0441877871166007,0.03921807646229447,0.0689282727169156,0.026041635789101125,0.05156967458268036
2009-05-31,0.0866355831996641,0.0626822913028033,0.0350512522495345,0.0726518827668429,0.05804473237053687,0.05748667376048289,0.026563832754890937,0.044191460343334876
2009-06-30,0.086719981500279,0.1706378104412531,0.0917203301030111,0.2026120151017683,0.20865074904134517,0.05789930893148565,0.11468804156517498,0.11089295846877945
2009-07-31,0.1322780455383436,0.1539474657118877,0.0928919684648896,0.2429173043658377,0.12155050470961704,0.22238023964582054,0.23585165018833676,0.1462108946671925
2009-08-31,-0.1180075097102564,-0.2307430060449622,-0.1818699236316096,-0.2199043604668754,-0.22047892063557128,-0.17837869409345475,-0.2171981289778352,-0.223820774361441
2009-09-30,0.0523601144568295,0.0529679414954329,0.0714925682496467,0.0457516987302586,0.08032980338098095,-0.009204687108765985,-0.013281934556051644,0.06687775509921678
2009-10-31,0.1339730124814233,0.0702559955720882,0.0767360265576984,0.0765070496692388,0.08324021515545543,0.08585901691562414,0.09405941262848638,0.0888595534701615
2009-11-30,0.173694361881088,0.0455251445118822,0.1033313208033148,0.1272943965846016,0.06099237119233614,0.11880971020104125,0.1186928955930171,0.08620136289840019
2009-12-31,0.0556054622831436,0.0343159009530527,-0.0181757875861384,0.0427102108851991,0.019148264245304025,0.009042726359051123,0.013381096109164936,-0.012651282299424138
2010-01-31,-0.0094096599935797,-0.1076505873814053,-0.0752801736856078,-0.0750896573603451,-0.09890548785771824,-0.07635134341999006,-0.07713261399169424,-0.07722127632899112
2010-02-28,0.0901465455938264,0.0089368393003406,0.0215951698289795,0.023469503511607,0.011934905046966371,0.045702819138628614,0.04413000747188778,0.04328260700717923
2010-03-31,0.0862285660029895,0.015661274067533,0.0152231066212036,0.009435847866428,0.007245260747778204,0.012264520304604787,0.024462891220827787,0.02819193029191025
2010-04-30,-0.0628381873013994,-0.0802876632619401,-0.0532776169389987,-0.0747657718693141,-0.08528347036208217,-0.06419255446511796,-0.060946480067094466,-0.0738629699827752
2010-05-31,-0.0859345149829984,-0.0855260583120491,-0.0052545828027049,-0.0815182670624298,-0.07053880637829535,-0.10888904600983229,-0.10357882925921336,-0.10123418344813262
2010-06-30,-0.0860392435989888,-0.0596948247012613,-0.0995098056944728,-0.0677914137417069,-0.08334894029402773,-0.11286817044185082,-0.11104611651707896,-0.05928439414697184
2010-07-31,0.182501664620809,0.0950643686860559,0.1096709391961872,0.1158799972638757,0.1561889573590436,0.15187299492171413,0.15875191491510066,0.13379751379359228
2010-08-31,0.1163229653844286,-0.0207614021336807,0.1129915329928583,-0.0416439299872498,0.08544984758009755,0.030295071623048342,0.05547547291090016,0.029594321527778744
2010-09-30,0.0168612610045697,0.0017175951415331,0.0803792810824317,-0.0183542477498368,0.037082111731712164,0.021943220502894656,0.014661799541347165,0.003649740494338305
2010-10-31,0.0792519891484166,0.1347724882836845,0.0663274662880091,0.1007296669852664,0.17744525645778708,0.1767661648620107,0.1251143417046816,0.14268468752753405
2010-11-30,0.0385381185847149,-0.0701209050301959,-0.0038530831444291,-0.0661154172908913,-0.055211012176958896,-0.02604793880086531,-0.039945880981964166,-0.0654925623603767
2010-12-31,-0.0104733034283953,0.0024721753889398,-0.0497349979121398,-0.0057903642754311,-0.016800759725797088,-0.025022894310955168,-0.0341082353390636,-0.005085145288307946
2011-01-31,-0.0437622593097932,-0.003266535334074,-0.0949900909296318,0.0305104319160616,-0.04697871733999315,-0.0724274248545681,-0.028738766579431974,-0.052413981110669416
2011-02-28,0.1153576442593427,0.0239641583635163,0.0754562109193017,0.008747525846066,0.06332866132111592,0.11414900171400122,0.10534873438333459,0.07923383887446245
2011-03-31,0.032560109294027,0.0088487515945605,-0.032435890371752,0.0293078557399517,-0.0022348939663549006,-0.014845581548535214,0.01388476955956075,-0.057256616369552815
2011-04-30,-0.0293228680921864,0.0022150330900423,-0.016142297933303,0.0234205826606812,-0.007663230984076841,-0.019943604574118257,-0.01311998317045815,-0.02174154127839789
2011-05-31,-0.0487172823427073,-0.0509608049452017,-0.036315756048762,-0.0406232126279936,-0.06254173495461457,-0.08808245158264738,-0.07394090383307461,-0.06595817836327356
2011-06-30,0.0389186783758186,0.018885327100395,0.0447250233907081,0.0020762034306216,0.06079829832734096,0.01973934036282854,0.003831083528244461,0.044769899705776606
2011-07-31,0.0114745260361983,-0.029779830541591,0.0405665914816573,-0.0422762447647349,-0.01941308261660679,-0.0029698449706269114,-0.021317923308875053,0.020892657721204744
2011-08-31,-0.0103479143055821,-0.0496057127175915,-0.022203572000236,-0.0362878818194092,-0.03181664220537672,-0.06541887105839672,-0.0691881342954308,-0.04571127639491368
2011-09-30,-0.1071735699537913,-0.0665021764429291,-0.1364526214388672,-0.0541651083192513,-0.08373718720595824,-0.10341583108504393,-0.10446790122571648,-0.12455416794356489
2011-10-31,0.0519496105373857,0.0508058022233894,0.0366070763133183,0.0649961461336092,0.05021067964132109,0.0351576210207194,0.029040021844619845,0.019395290943891474
2011-11-30,-0.0268294496241102,-0.0540311972901406,-0.0137125240646261,-0.0487701678170938,-0.05603717267166641,-0.0577021707838028,-0.0407383681295006,-0.06548781425592665
2011-12-31,-0.1660044316240525,-0.0277609446938577,-0.129854191738893,-0.0180099479930676,-0.04320903182858227,-0.17249921181705963,-0.08337683953518582,-0.11892414835339027
2012-01-31,0.0056590053655705,0.0480030023698838,-0.0295240625209736,0.0551258739167672,0.043885168879195025,0.024593107539307102,0.04710616542563284,0.02649361910478243
2012-02-29,0.1504465979935252,0.0437814643618412,0.1171228255717009,0.0595703872499842,0.05561904191516831,0.12428420773953985,0.06646057111761117,0.12121755396340217
2012-03-31,-0.0742988970545981,-0.0612184053429046,-0.0502464389736159,-0.0578955723689632,-0.05100001142041943,-0.09568691224589021,-0.10326219338533094,-0.07855784494074813
2012-04-30,0.0721838203320259,0.0484763577139548,0.0574019016691718,0.0442222971997907,0.04540060244810684,0.07164457444948091,0.09503460336396263,0.05377233774635859
2012-05-31,0.0371725413471526,-0.0156961934916493,0.0501031359812649,-0.0291586108529955,-0.011035474868559714,0.004791979748711039,-0.003105325801498582,0.025099845468830262
2012-06-30,-0.0406219473083364,-0.0356739504239588,-0.0227585887973342,-0.026038082109782,-0.04246819829302839,-0.09364508594419207,-0.034202475287737566,-0.07030071088301115
2012-07-31,-0.111541358671124,-0.0374942282284767,-0.041781139575623,-0.0441387624310675,-0.042928310717056606,-0.1142358495314224,-0.04226148704465127,-0.07069814861587709
2012-08-31,0.0512497161536005,-0.0349829256899534,-0.0350412278488458,-0.0074159082355914,-0.031762523369877727,-0.016942352181626874,-0.043934946458459856,-0.03405471182571229
2012-09-30,0.0184775871652433,0.0234632042435056,0.0475443922266751,-0.0051017322589141,0.02339275297845922,0.006515462860765986,0.011378723421714865,0.051477677367493646
2012-10-31,0.0053561160808532,-0.0072246545358618,-0.0132846595352849,0.0196286814007951,-0.0008618295263945752,-0.012042797628484925,-0.002143416317780922,-0.02647372821848315
2012-11-30,-0.1050187319352655,-0.0285588567195528,-0.1158352751537999,-0.0046307409650108,-0.021600821359006095,-0.09419391002167443,-0.09915238004388671,-0.07050182411985784
2012-12-31,0.1602473446961732,0.1386434434692343,0.1137836067725257,0.1473341800109979,0.13828355877680987,0.14003000610175276,0.14822900066441802,0.15810718728292117
2013-01-31,0.0619121073539408,0.0505603061626893,0.0256588692937531,0.0742334920314151,0.057871839925420554,0.044719314275263544,0.04108441206387603,0.03665278333705935
2013-02-28,0.0569232755007591,-0.0187940963629521,0.0365522826990065,-0.0148018873910563,-0.021767276700882077,0.011236924989163066,0.009121429865255326,0.004041054547980094
2013-03-31,-0.0340378249800243,-0.056199272468815,0.0082242584887393,-0.0478989777183807,-0.0536174535572429,-0.061055098963112675,-0.06498213433583944,-0.05021688674833391
2013-04-30,-0.0294300658811643,-0.019110141537999,-0.0176091071913779,-0.0182217733750535,-0.011223660324153895,-0.034410521700186214,-0.028510634180112127,-0.012689703869758096
2013-05-31,0.1713136133734918,0.0446105284767268,0.1109395960076684,0.0388524103175487,0.0531381668458506,0.10380472348526482,0.11565796573750364,0.09307013677160203
2013-06-30,-0.1464837574449816,-0.1136843049303465,-0.096683685939034,-0.1005078581434282,-0.082309603723282,-0.17870729146827202,-0.18052361950450035,-0.15454206745164234
2013-07-31,0.1219929602681944,0.0098649079915011,0.075531193146537,0.0033692658139725,0.0015247786265817354,0.03783247242200494,0.05072777677200091,0.045497936970821495
2013-08-31,0.0936729742747453,0.036082732861179,0.034697496785931,0.043198255803488,0.03122220536605047,0.09631658893665573,0.09447676542292305,0.06997890241534632
2013-09-30,0.0769591767887751,0.0357328849949807,0.0847650364050809,0.0258893219060232,0.02298792505817726,0.058932712969379075,0.06342398669129179,0.0765205084039371
2013-10-31,-0.0008779556729511,-0.0153050613741101,-0.118220205154038,0.0093384029464622,-0.01567404779361392,-0.036321970965996764,-0.035693175905560204,-0.043874373628998264
2013-11-30,0.1361066390007026,0.0287932134507595,0.0629203976257304,0.0176691644076227,0.014300903491591077,0.057503015084648945,0.044775073029089896,0.03646438723069534
2013-12-31,-0.0173236865703547,-0.0479519198784311,-0.0433200839051507,-0.052217425348754,-0.04267611972148877,-0.07058743045730953,-0.06579063731727175,-0.040591287079987715
2014-01-31,0.0408123655725856,-0.0452738501846735,0.0451415866341449,-0.0531115780592509,-0.04564391132415713,-0.010407050576586863,-0.018871431398997385,0.0042210853413968685
2014-02-28,0.0646195182701476,-0.0011413497955664,-0.0257878817542278,0.0105704030058049,-0.015830825786523284,0.04729245046506536,0.027716789875254166,0.0033895184254497668
2014-03-31,0.0077253519344964,-0.0133575393244899,-0.0842378400184765,0.0178534676996144,0.011685993036070208,-0.03684031608069027,-0.03763340774571611,-0.03663509234476381
2014-04-30,0.0128312410782387,0.0021540699703559,-0.007811808096539,-0.0013459755499578,0.0057401395746661255,-0.004065952599302092,-0.0027585732992161383,-0.009290672787836796
2014-05-31,0.0582094760790754,0.0083004427052257,0.0223786224576443,0.0130431123129439,0.005048737981000695,0.030772701706843986,0.02406178719912777,0.00932176324618128
2014-06-30,0.076453151266896,0.0171490842711024,0.0506163397631713,0.0192028487054736,0.01634976611032468,0.02790117755388355,0.022724944739610065,0.030733193938127013
2014-07-31,0.0889556066514567,0.0849041496766442,-0.00525483972457,0.0927008629775716,0.08863374550844538,0.09744598918446856,0.10942480445220792,0.0462471110718774
2014-08-31,0.0903993049115488,-0.0097038082601946,0.0680277850068356,-0.0144400708155403,-0.018333698449889413,0.051761032531628004,0.024067834683888956,0.044537756049438215
2014-09-30,0.2144616536386021,0.0367093439263093,0.0872669752716819,0.0419296027784148,0.031194144004318636,0.1341194237662786,0.13234835290760305,0.08466077627031843
2014-10-31,0.010091585986935,0.0239110217276357,-0.0155477385265717,0.0369429117257973,0.022784978276998435,0.009472613969620403,0.012072311042541362,0.00015535731675520026
2014-11-30,0.0560125883479558,0.1214194662652392,0.027495304285324,0.1261743442094907,0.10241770257972926,0.06808316079385035,0.09563094747583278,0.046656746769297985
2014-12-31,-0.126821418333478,0.2836034290894569,-0.0498715116721979,0.300947169558396,0.24280426873740013,0.004295129956348731,0.01947911228010013,0.02995897782401835
2015-01-31,0.1060131615974813,-0.0358413441851109,0.1031062543592424,-0.0487649593821631,-0.0358478630690261,0.0422258519774763,0.043438262519453374,0.0432918527764421
2015-02-28,0.090768125931772,0.0221472874632573,0.1176863834185779,0.0014784456712699,0.006292176918482939,0.05504221011510957,0.052486807262391855,0.09186186927318785
2015-03-31,0.2634747541430036,0.1083819906958925,0.2035438846799635,0.0956752312732611,0.10687773790486532,0.20564874512186626,0.20502314944203137,0.20305204968347446
2015-04-30,0.201176771664326,0.1652909155889361,0.1415551053231987,0.1567277129842561,0.13007966675721616,0.1659894860042359,0.20039255028197478,0.12205340375958884
2015-05-31,0.3393301041089021,-0.0247047267211141,0.223880932506751,-0.0504400745106629,-0.012372968917643057,0.18417839659619673,0.1351719063960657,0.19387407572395365
2015-06-30,-0.0740190091086351,-0.0383299184868203,-0.2278743883911533,0.033715523211846,0.004452538550972607,-0.10006689556537451,-0.07305026054059405,-0.11647363098020669
2015-07-31,-0.1986319216468177,-0.1262866334950131,-0.1752355684520572,-0.1133173934597618,-0.11187194767755604,-0.22435143674661773,-0.2305858254321913,-0.14804281613051495
2015-08-31,-0.0947592966146483,-0.1301757371542952,-0.2070407407078508,-0.1187018903169893,-0.121410227810402,-0.12437462760051321,-0.13747217273735135,-0.18331065879852448
2015-09-30,-0.0061971365751825,-0.0384488209984127,0.0065512306754151,-0.0303928649026083,-0.021390896364252288,-0.08695331590343836,-0.08537669039564033,-0.03416870743109246
2015-10-31,0.290541084791571,0.0875716162202531,0.225158996747522,0.0748478699971642,0.10153177828800786,0.236251239099186,0.19504734353855802,0.18948521557301623
2015-11-30,0.1844695076543401,0.0048600445160786,0.0664968409852631,0.0182603682401996,0.04087504576951795,0.05167692011260594,0.048661253211325084,0.07080871384384935
2015-12-31,0.1560392172591793,0.0281975203701676,0.0201187209068154,0.0283267544172132,0.04924325499609261,0.03614746244622946,0.04825637101250391,0.024295297435533048
2016-01-31,-0.3166684617506224,-0.200170992171621,-0.3212365912985441,-0.1725399165970512,-0.196878819631517,-0.2846281369744842,-0.28010880835003327,-0.2768535268170993
2016-02-29,0.0033449003036338,-0.0212747608257209,-0.0449118985292367,-0.0128595378646122,-0.022026213002012796,0.004291690521916136,0.008342459623485565,-0.04047467496573476
2016-03-31,0.2587170968696974,0.1092157009013248,0.1963401393721702,0.0945088156863858,0.13124447867840883,0.13888137762934227,0.1322920402907537,0.18111242189455612
2016-04-30,0.0574580745719619,-0.0243680029023153,-0.04083930088365,-0.0105730748649782,-0.01586675985441599,-0.011694073146120698,-0.0013844188064929819,-0.037944773008035226
2016-05-31,-0.0369923008246855,0.0035191554490461,-0.0230950813562549,0.0014175648175658,0.00861019788664863,-0.02895695776515861,-0.042231869574856695,-0.004389013057257141
2016-06-30,0.06961970578033,0.0045931799189484,0.0570936760112368,0.0006593467412714,0.01927587320889068,0.01796120040348348,0.013454781923808223,0.037522605151915744
2016-07-31,0.0006619783754446,0.0311497113913852,-0.0608666366731958,0.0377248672966572,0.03588618213246253,-0.005010406899531583,9.262155659350846e-05,-0.01909099323269403
2016-08-31,0.0786485421168412,0.0378695304633183,0.028584835060903,0.0475649705454108,0.03714583025773743,0.04955993124179714,0.04553909629321806,0.035833951853100565
2016-09-30,0.0527194869234817,-0.0256369087520401,-0.0328240642932299,-0.0219685748791621,-0.017675510909000436,-0.011583615720564544,-0.01858311093445597,-0.01616236399287474
2016-10-31,0.0491098207170115,0.022805707906873,0.0297483771082069,0.0288092664365922,0.012763010881136294,0.04602248625754468,0.04405710273585828,0.02162060693937984
2016-11-30,0.0500751236023988,0.0527518667891431,0.01591070544168,0.0627266797189916,0.04443025475878204,0.03910056221777536,0.036777796496750836,0.01118094850208462
2016-12-31,-0.0092973348132429,-0.0475522654448834,-0.0751640648218064,-0.0335605339694657,-0.05649218627718344,-0.04674175290588545,-0.04192376136856668,-0.07655940558724461
2017-01-31,-0.0414098867837314,0.0360976608638468,-0.0361204621006827,0.0481599662792888,0.023650494015682977,-0.0059300511865453265,-0.004909258112599457,-0.03562016069088625
2017-02-28,0.0503178918371223,0.020848376342142,0.0709079544670807,0.0145487991600392,0.030223698061548676,0.04936580298099735,0.05817575042632184,0.03302033019703221
2017-03-31,-0.0508244901267217,-9.545278494549336e-05,-0.0337067386471263,-0.0036622359444842,0.021401624850280188,-0.04396691383151574,-0.033777944423238004,-0.00862828745899702
2017-04-30,-0.0948651618497321,-0.0015003020100815,-0.0655801095471059,-0.0050979766197385,0.0014505529287487384,-0.08413643510321644,-0.05069386143573451,-0.04769893331935571
2017-05-31,-0.0822653626460018,0.0282028278965664,-0.0442856764027638,0.0267247967693349,0.0136355929460652,-0.06306238398182995,-0.020478142625618423,-0.061780244183247235
2017-06-30,0.0470927552939268,0.0366323081301289,0.0639561112962969,0.01738094910234,0.08251607367044844,0.0300508820095593,0.0159870590443274,0.044744327803447614
2017-07-31,-0.0217209400654323,0.0412140251865582,-0.039740169301388,0.0766727938506992,0.0021024598068279943,0.01495600353052673,0.02719046219740484,0.0044827170220158585
2017-08-31,0.0559537309217121,0.0260359367835898,0.0384478376756458,0.0211379809042973,0.017376673906277063,0.02978370329337232,0.03543343703725532,0.039712772124718576
2017-09-30,0.0234796544218258,0.0001819286307911,0.0378051200801028,-0.009981174412059,0.026512170435252003,0.014271721522458591,0.006047097644831911,0.022613641841551013
2017-10-31,-0.0279462424040271,0.0376506675675505,0.0588614555812689,0.0014242062826836,0.08018444717809414,-0.041087098565615765,-0.007392697760249756,0.0017322411172437935
2017-11-30,-0.091196947024849,-0.0060074716262796,-0.045570843884148,0.0029844228636839,-0.01772040548692244,-0.06552165783964126,-0.028456186438239994,-0.05638636929311869
2017-12-31,-0.0255586942034069,0.0111502153373228,0.0251748581952224,0.0017089340305276,0.032366583654940495,-0.026989408532842485,-0.02535691057262346,-0.01646081164317925
2018-01-31,-0.0445249701281569,0.08328204587092,0.0042457865267673,0.1241051131577297,0.06857516659546348,-0.041186261426398696,-0.006517714137749486,-0.011591390826520831
2018-02-28,-0.0696501241037894,-0.0671932702250219,-0.014665029765766,-0.0827391558137145,-0.054897096239050924,-0.06044703640857252,-0.04631460296576573,-0.01104011644603442
2018-03-31,0.1146322611115584,-0.0431175824141105,0.0080528931814625,-0.0515470087102531,-0.02056236390733246,0.038863808699170166,-0.0028755384711107723,0.03396815102853079
2018-04-30,-0.0424562733638046,-0.0285926304958686,-0.033396721498229,-0.0165646955815497,-0.04320363504719449,-0.04379226951026549,-0.03666649665286281,-0.041969554420144384
2018-05-31,0.0093826856955068,0.0073190890317662,0.0565989806575761,-0.0217235053350022,0.047084484303863805,-0.032632433742100564,-0.011742862910556706,-0.021983414636412513
2018-06-30,-0.1107410507694551,-0.0636246430394528,-0.0589526819065576,-0.0601420067460695,-0.049711895601403544,-0.1183699441126792,-0.10969700906542357,-0.08644637591200932
2018-07-31,0.0344570586298891,0.0251126796615825,-0.0337949677236167,0.067479799840957,-0.011634024614776806,0.00505715924464889,-0.0087668522513632,-0.006848103351364432
2018-08-31,-0.0930384536487122,-0.0419851836726307,-0.0769778825636813,-0.0272071645990634,-0.07272938779196358,-0.08469080097568982,-0.05596600774568661,-0.09129816578818173
2018-09-30,0.0129329756946781,0.0446137911099604,0.0160814404519349,0.0435712442819415,0.035019567901670934,0.018072923421151854,0.0033720871589588697,0.0008650818428055373
2018-10-31,-0.0545747809400215,-0.074043314128788,-0.1654708985641398,-0.0229602391800283,-0.13117328395202654,-0.10472460876197454,-0.10692909859745037,-0.10949602342601295
2018-11-30,0.0865952683788799,-0.0137862674488687,0.0343330959269643,-0.0307515532408928,0.02018183924318051,0.06631293425748908,0.08072808031912837,0.01795785263297911
2018-12-31,-0.0280646552469776,-0.0406774633684793,-0.0400995502923081,-0.0339874684748011,-0.04310340651279776,-0.0596072106248845,-0.04459881124759291,-0.0516699587471684
2019-01-31,-0.0441973284879607,0.0556799260363451,0.0352445166182047,0.0553264223176752,0.07173431904979721,-0.06585328166193583,-0.03687735809777193,0.005850324818277741
2019-02-28,0.2416676633048267,0.1175801430123242,0.1857763919597896,0.084264434417606,0.12925249980742204,0.30130890773811836,0.2752766465466421,0.1956966796939943
2019-03-31,0.1150942382417834,0.0361373602213721,0.1057174275986054,0.0006804038002536,0.08762391961083438,0.09945870928763645,0.10060148034555949,0.07003347137263805
2019-04-30,-0.0239180889702127,0.0117697376385139,-0.0080245015655506,0.0125692037724192,0.020093990878635948,-0.037721368793076304,-0.02481588532135559,-0.0352865761513077
2019-05-31,0.0011516329282772,-0.0608805538481079,-0.0517360472741423,-0.0548791968762431,-0.061610044512481754,-0.04973305130086836,-0.06545281977163908,-0.06391402218991071
2019-06-30,0.0214852790690325,0.0514924649156465,0.0571571621081499,0.0342178962257631,0.07039539587696386,-0.030578523696169424,-0.021693345993867408,0.05411578433671749
2019-07-31,-0.0098427850458981,0.0092081270580255,0.0094084455447387,-0.0033465651466744,0.005747520290189323,-0.029763120571525525,-0.006297965831969288,0.0020604076888841583
2019-08-31,-0.0233563963690518,-0.0121382695513547,0.0890819505353222,-0.0529182973116085,0.02536263438861308,-0.0032250945930125674,-0.009555700560814562,0.04451356099417669
2019-09-30,0.0200884426192047,0.0057260452201501,0.0006049240553647,0.0175425900631189,0.00460198257641764,0.001601151623608743,-0.0002903305517637511,0.01715733720836954
2019-10-31,0.0082163861323081,0.0229759468820451,0.0408545080820124,0.0216720516264066,0.021369837767513777,-0.01026942540940079,-0.012562235125160526,0.019739656052139898
2019-11-30,-0.0277800787144316,-0.0129923117011649,-0.0254766809255271,-0.0168793823202934,-0.017043685848479262,-0.018133974061179337,-0.02149872030426314,-0.02165385500414696
2019-12-31,0.0915748913316008,0.0609680714079565,0.0483059911988581,0.0348370962656718,0.06960978783375404,0.09587427129286907,0.08503128692498718,0.06604728583840314
2020-01-31,-0.0264962113040532,-0.0197091280900458,0.0378964777704895,-0.0395210713600886,-0.0138498793930949,-0.025235382749115964,-0.00679490587354592,0.006698635012044152
2020-02-29,-0.0302825951919964,-0.0221764204596197,0.0366697017864465,-0.0531526855317595,-0.006461618621305898,0.011958314348563315,0.007529036454514637,0.009585418290776637
2020-03-31,0.026424903331913,-0.0592164350936241,-0.0502965880796039,-0.0314990506247242,-0.0487508780297895,-0.08540968434637275,-0.0763853825601537,-0.0560552644087271
2020-04-30,-0.0059674665977715,0.0534684141448948,0.0995526818417598,0.0077864648310457,0.07875730338124809,-0.0021671527647656452,-0.0009227751031494202,0.08294233016967323
2020-05-31,0.0408034602855242,-0.0106757544931865,0.0468970520203528,-0.0172035410055222,0.017393166038355945,0.02359054383217285,0.03329568639962566,-0.00526218664533562
2020-06-30,0.0318086187462141,0.0722301410138017,0.1505840455151408,0.0069537140952025,0.0948059454040373,0.043667209355678915,0.0335346186647314,0.12517981302356485
2020-07-31,0.1473587708354249,0.1190414975564801,0.1465050042171776,0.0526952595248919,0.1380981060298092,0.14855763365318309,0.15324893408536688,0.13631177707219155
2020-08-31,0.0855658526904565,0.0249987645641045,0.0122496855235478,0.0159331565786118,0.034553509322446274,0.045165930665719944,0.05247662384885454,0.008037114155545533
2020-09-30,-0.0558653889693949,-0.0421566277435618,-0.0618004811698156,-0.0315781607404292,-0.059686338660550065,-0.0675421885592219,-0.07180817615747725,-0.06656439042315754
2020-10-31,0.0302397819435369,0.0219124572712006,0.0286131618106553,0.0087572658152457,0.02356150888337405,-0.009924998458232248,0.0010264582424688307,0.010475636107074138
2020-11-30,0.0420937562349286,0.05001634862115,-0.0210676837547484,0.0831758153393584,0.024650827748209148,0.04292340308027609,0.030505993086768823,0.009892685327629769
2020-12-31,-0.079937885208447,0.0409909243713826,0.1587243764298116,-0.0537041007297864,0.09496106264281656,-0.03709681052255143,-0.02682729628809788,0.07522259316313251
2021-01-31,-0.1006191103543939,0.0309934979955786,0.0515736508157596,-0.0015222641235588,0.03277875405883823,-0.06646072359341648,-0.059356715904889557,0.0476570899196449
2021-02-28,0.0581365346022038,-0.0077471840365683,-0.0576154939553728,0.0559717493898153,-0.013413824962013376,0.01933495830615506,0.015283492691899658,-0.02559300422059163
2021-03-31,0.0412096264456613,-0.0405633277188304,-0.0649592282630902,0.0325772945635962,-0.05682710790079515,0.008905273876917086,0.0130587673943372,-0.05931016132871003
2021-04-30,-0.0028400331397716,0.013612878521505,0.083385220633759,-0.0444867921446827,0.038107192468282536,0.017637906457374175,0.008287991028296693,0.07692195103607102
2021-05-31,0.0869148113734912,0.0439971031920785,0.0654027881449983,0.031021341294942,0.028316105363624278,0.06637847785670958,0.0540161089611102,0.04140666186484476
2021-06-30,0.0526470725272902,-0.0010307777430667,0.0295874343613258,-0.0081188695342649,-0.017326476225712595,-0.011093241804814635,-0.01582849978540113,0.07813032015647581
2021-07-31,-0.0054858406629406,-0.0611549195091097,-0.0536934968775961,-0.0561850038970139,-0.1121589536332398,-0.015764042333205275,-0.01550150185915844,-0.01885688607514935
2021-08-31,0.089534511239796,0.0145757136305155,-0.0381524335397169,0.0578914381929007,-0.01385032479622783,0.08317624073482266,0.0782453275554269,-0.01738061550471981
2021-09-30,-0.0024632259986485,0.006267092151686,-0.0088350289073093,0.0430686503247337,0.01603379056399379,-0.03998410144616138,-0.019098493683978868,-0.016913110258163555
2021-10-31,-0.0310334995458417,0.0074023932041615,0.0364724109645566,-0.0245707104774994,-0.008517192019557585,-0.00773863470357028,-0.04231683190420943,0.025342809175986192
2021-11-30,0.125192445591812,-0.0158876314215825,0.0119507782708816,-0.0294950563326786,-0.009224750046081476,0.060455597586773324,0.048550457399820335,0.01846929579979295
2021-12-31,0.0775951337118017,0.009980153040296,-0.0379526191748195,0.0459549064681295,0.02702925136979495,0.04929748409553292,0.08640182355857284,-0.013733931064484173
2022-01-31,-0.0353180884534862,-0.0731254453456129,-0.1260900646360148,-9.607224151786388e-05,-0.09331284644043569,-0.07115328360681328,-0.07294819032888789,-0.12740558300033078
2022-02-28,0.0635672246066048,0.0159772659925199,0.0119690019709088,0.0256130448955742,0.029839000417164918,0.03134465546447229,0.028533240331364063,0.054479892838117605
2022-03-31,0.0044455837928381,-0.0691006448158215,-0.1044277331969401,0.0081494991752959,-0.08870025913212898,-0.029668375732827212,-0.04301273875598721,-0.11061606586874295
2022-04-30,0.0174222241237775,-0.0410328685587007,-0.0047243864382497,-0.0303684986822835,-0.03647970515968557,0.22916496192822522,-0.12635997957198886,-0.10582703053869202
2022-05-31,0.1192639944977471,0.0253143987228323,0.0540654465220968,-0.0034122281238957,0.03197063865085026,0.06517555720810009,0.07674665591212437,0.08026929631026514
2022-06-30,0.0742862811519999,0.0879085098609606,0.1454709586186469,0.0271144420652602,0.12072562531020825,0.0941670491263027,0.07946690795953426,0.1267495667488996
2022-07-31,0.0566311478016476,-0.0545578102380099,-0.0541650648712973,-0.0305744115393175,-0.0728746726195374,0.00816093888707714,0.02511483442839557,-0.049649944265164114
2022-08-31,-0.0091197946093275,-0.013382739119962,-0.0477220748557438,0.0066083793887867,-0.016152265668293975,-0.012348160990916957,-0.007627527976819204,-0.022770372975124298
2022-09-30,-0.0773245120239513,-0.0538039319313343,-0.0664281242458669,-0.0304255669457933,-0.059819295331459355,-0.07706786319172132,-0.07429853804317343,-0.09115615832739632
2022-10-31,0.0616916520596879,-0.0668163883210354,-0.0712390479748926,-0.0520904835480579,-0.10955131587217448,-0.01887724241734512,-0.0165101386034191,-0.02782149685079638
2022-11-30,0.1061785513582518,0.0881494290980764,0.0371147753251326,0.1234608032817654,0.09115796822225142,0.09908716430000952,0.10150420403642557,0.0446819967354366
2022-12-31,-0.0395229365066012,-0.005028967713817,0.0121043524773829,-0.0181593453581114,0.0009480794433038842,-0.026382938773413578,-0.038761049566226835,-0.03237747153339565
2023-01-31,0.104189833549491,0.0563273372628827,0.0700030131808153,0.0422732184083722,0.0758266079593597,0.04144931189377088,0.04744356347207579,0.08252001127113928
2023-02-28,0.0493618642390871,-0.0084370252842078,-0.0340071835358664,0.0088949674925666,-0.016455606085681862,0.01722036801570903,0.0334763709073822,-0.041068018478894186
