,SmallGrowth,SmallNeutralBm,SmallValue,BigGrowth,BigNeutralBm,BigValue,SmallRobust,SmallNeutralOp,SmallWeak,BigRobust,BigNeutralOp,BigWeak,SmallConservative,SmallNeutralInv,SmallAggressive,BigConservative,BigNeutralInv,BigAggressive
2001-06-30,0.0009797924578089,0.0089195044894299,0.0132609176342171,-0.0175282642020525,-0.0078281253453454,0.0204704822927805,0.0120225527701463,0.013538778083407976,-0.002337492995950652,-0.0014336664227484475,0.008731218623154957,-0.008035877278830594,0.004963294603983925,0.011061115988661552,0.005194241329560478,0.011389620640183784,0.003905823811195974,-0.01384206525275089
2001-07-31,-0.1297256740332264,-0.1301104350335166,-0.1409341128743658,-0.1296620745564352,-0.1247979992617844,-0.1357594679357652,-0.12663624412603047,-0.13375907344275673,-0.13461680596693892,-0.13125425869381735,-0.12555659432383304,-0.13566166747576058,-0.1333877101513664,-0.1305838633778329,-0.13501749264393426,-0.12662036213952166,-0.13308243471785852,-0.1305108755766603
2001-08-31,-0.0217075943403884,-0.0261740037242969,-0.037022798989437,-0.0409344550532189,-0.0373136725490823,-0.0427218229003962,-0.03518440601761641,-0.027760410129308744,-0.022937157420054755,-0.03636575174736978,-0.05017400174211606,-0.03236971788217757,-0.022531822415622127,-0.026890043445881417,-0.033644200080923836,-0.034528362790011924,-0.03922487454480961,-0.04734654254515425
2001-09-30,-0.0651024091170565,-0.0697580855350357,-0.0673427156796832,-0.055109090475103,-0.0403809585961353,-0.0377963886774238,-0.05561809102237414,-0.060889639886133606,-0.08275319684974258,-0.02595072344184912,-0.04276664030908017,-0.07730005112003169,-0.0820308641844909,-0.05916575512617239,-0.06459590787557168,-0.043455879907551176,-0.05099233272042225,-0.03280883454077976
2001-10-31,-0.0734832887961314,-0.0725294669303925,-0.0470683346089065,-0.0509851075168726,-0.040364668311386,-0.0247345075146608,-0.05657258631019835,-0.0769816206141738,-0.05868050447798989,-0.046181201557869755,-0.03432596555894363,-0.02118036898662401,-0.05821850095603898,-0.06804557065933803,-0.07334855270837837,-0.027537591212091983,-0.041711862387480814,-0.04048145743625697
2001-11-30,0.0499541682095276,0.0616061141456372,0.0523246838513657,0.0260056064708791,0.0359267115253172,0.0413849735261118,0.052182712865061376,0.05295460217901393,0.060968967222921666,0.0268038689865715,0.042473296742438604,0.04329110296878769,0.05538874393514415,0.05613331207312666,0.05522063509033037,0.03577812987407514,0.03812589498840269,0.03286944579741302
2001-12-31,-0.0800310666945293,-0.0752974329498565,-0.0708985000482886,-0.0716528913284932,-0.0560372659748482,-0.0552359144607847,-0.06678033403759165,-0.058268252279224275,-0.10233272327250109,-0.034356195772150766,-0.07242313278474954,-0.08913548732847432,-0.09163228438475235,-0.07489999808517833,-0.05944720096292211,-0.07684913405051907,-0.05198899989953254,-0.05018024992761627
2002-01-31,-0.1330488154915167,-0.1295908985149674,-0.1394988807029602,-0.0861305335660768,-0.1000136675493896,-0.0961074662008516,-0.09779696900108126,-0.13475551034330147,-0.15114041712393933,-0.08039250166137013,-0.10246996067724934,-0.1154162505478612,-0.13941267051498563,-0.13598183433014455,-0.12244281614288566,-0.09790363634711163,-0.10496359323572824,-0.08117844028761934
2002-02-28,0.0337756727392724,0.0377049655174537,0.0381983383353099,0.0157700850608992,0.0192636015246658,0.0272884373443262,0.0244827223934434,0.03453120457257919,0.04674891822035665,0.017016938208729737,0.02519282225195285,0.02604584564972323,0.04405259345420465,0.03413762565426959,0.03251726770616381,0.02370229044530414,0.0247175636393544,0.016068207998929163
2002-03-31,0.0935451222462318,0.08997312527945,0.0799177551871526,0.0481311437870897,0.0806668354949899,0.0498285338928188,0.07660264147177753,0.0842238081960267,0.10138172464743822,0.05262160112907588,0.060289084531085946,0.07985413030017807,0.09584069288545871,0.0867514099738882,0.0835810207482226,0.06653150478339254,0.053893757495719674,0.06321572355229677
2002-04-30,0.0465274015976646,0.0643101676016764,0.0704104708628794,0.0299110527910715,0.0375352998184184,0.0523117223442457,0.05484351245098029,0.05037349394453172,0.07648533004098246,0.01846355358760876,0.0544809437130378,0.07070193837943828,0.06779017499687434,0.05833885095722735,0.05534195472336556,0.05982062339610028,0.04076927625883098,0.02461884059380881
2002-05-31,-0.0780581488064371,-0.0918988801619083,-0.085037905662694,-0.0801008267842982,-0.091419140859161,-0.0825000005600576,-0.10027819702107732,-0.09302774097976452,-0.06906718014159774,-0.09249035123889204,-0.08127040935337126,-0.07757697559599042,-0.07466398525611972,-0.0951933255190931,-0.08579134176665437,-0.08251815963891618,-0.08559214431795392,-0.08719822928660315
2002-06-30,0.0849391554039578,0.1130525193272882,0.1231814372685335,0.1148302131583245,0.1298329601783243,0.1719001937196653,0.09724358544412559,0.10956061763981229,0.10847383140423061,0.14851724718831738,0.1226302689400991,0.1574210806662406,0.10638461146071232,0.1089378887649941,0.10294282430287294,0.1426665808489771,0.1354339333449408,0.14812760323968654
2002-07-31,-0.0301229076237512,-0.0394005371962101,-0.0371341006962636,-0.0176280238900505,-0.0452918511619068,-0.049385869282716,-0.025266021120455617,-0.03602766351024578,-0.04203486296676662,-0.04384318988071778,-0.03359530868154059,-0.04193127621998716,-0.04088507769194194,-0.0355108665895314,-0.03062454113880364,-0.04009632173571431,-0.043232476191141234,-0.03568890442241801
2002-08-31,0.0152229421721985,0.0123906677437442,0.0047068882023497,0.0103108203074191,0.0018186899290209,0.0087858558605948,0.022796915589095246,0.012978041360974801,0.0029487471815297095,0.012805187988120581,0.00348929539783005,-4.9164325075623516e-05,0.010674877540888028,0.011703896582716755,0.011903617502018848,0.004590608102622573,0.0064490128051371,0.008652104454947906
2002-09-30,-0.0523317189976335,-0.0553436748546473,-0.0629778965223409,-0.0421659423351019,-0.0483992777394259,-0.0569521173268531,-0.048152483934775114,-0.05162625126411813,-0.06610794683122212,-0.0469269048258506,-0.051928108876292844,-0.052935169589178654,-0.05769114237581374,-0.0564618472823073,-0.05422146150643725,-0.05166077589351126,-0.04769220775710892,-0.05137000887439602
2002-10-31,-0.0578798618894649,-0.0636423175389132,-0.0561943115350865,-0.0413607950954841,-0.0505580961853076,-0.0428469171980986,-0.04934550854571618,-0.05868417469628573,-0.0680661294311472,-0.0514547397789632,-0.040015689063216064,-0.04155722295675235,-0.0648516026532695,-0.05926083105033775,-0.055417012235733365,-0.03563206522764473,-0.052265484482536206,-0.04538159520563334
2002-11-30,-0.0865258478202991,-0.0867827583188898,-0.0836906415162672,-0.055427459385462,-0.0544013323942029,-0.051005499653054,-0.0708102281555969,-0.0876737193966396,-0.09367941133984725,-0.04386291825365496,-0.05409618442273556,-0.06996870987446346,-0.09039576454268994,-0.08430140928378738,-0.0831233948214104,-0.06310853783989934,-0.053332631805023456,-0.04477537878186422
2002-12-31,-0.0379896477484623,-0.0524467940003352,-0.0624994092896609,-0.0498132910380192,-0.0407751387764606,-0.0535382011692542,-0.040557318731386016,-0.051869002120324526,-0.05468025183851455,-0.035323860782941474,-0.05053142173577674,-0.06799813035244195,-0.0527314355784233,-0.04940343886406395,-0.04847805774865188,-0.05470731425419029,-0.04584825141856852,-0.04448620332735964
2003-01-31,0.0953590863272833,0.0996625954814656,0.0999993445339157,0.0716692978659605,0.0776762595558697,0.1071242072326295,0.09349611005972647,0.0869877564213517,0.11417707431929958,0.07182547561937325,0.09008280560476689,0.11276417191192345,0.10967988139809082,0.09686437230156475,0.08758056912401613,0.09312001798882719,0.08889898275192687,0.07988818426455757
2003-02-28,0.0161499168682579,0.0148825467870057,0.0198242613806496,0.0035428745034506,0.0077624984658875,0.0143444462173887,0.014927265684985258,0.01672181559250263,0.017217623441868835,0.006792772278630066,0.008698443910900355,0.014487809805051821,0.018181682960062506,0.014900503652319319,0.016656037105083232,0.011586749495779092,0.011401729886743706,0.004448881894380419
2003-03-31,-0.036629538149176,-0.0322163473998041,-0.0219930568656187,-0.0026798257158344,-0.0115663445585596,0.0065986925781058,-0.022398424224155944,-0.02901022681327281,-0.039275389664601534,0.01400918212733182,-0.012792382578883266,-0.017342115116622314,-0.03729231416765111,-0.026765735226603415,-0.03019220397467004,-0.012095604061323373,-0.006352068293044688,0.011132138055040652
2003-04-30,-0.0763268909447669,-0.0531240781479794,-0.0250880486768226,-0.0111923436342071,-0.0014491227286012,0.0371494697902987,-0.0177677614611903,-0.05615785479600621,-0.07507171674622082,0.034806108413504955,0.0015661449726851462,-0.020936427148209313,-0.07134362728730848,-0.04252215811058779,-0.0492419734183529,-0.010098868422277252,0.011380826188135185,0.028795018898976954
2003-05-31,0.0266980735221213,0.0307217126863401,0.0452347120914826,0.0320024916219554,0.0493413038251007,0.0463545295733631,0.02791590862895621,0.028128815955555053,0.043357871171681106,0.03909977726363434,0.04659315954510346,0.05525906051560048,0.03259819521988594,0.03141841424219782,0.03779668636906286,0.03707926436487008,0.046291759484957895,0.04395432534757093
2003-06-30,-0.0587046141724886,-0.0694951883858867,-0.0809680800149491,-0.0665543685563212,-0.0697038974224152,-0.0453302982471083,-0.06369677027939535,-0.07172947702493382,-0.0707682006799003,-0.05061975975688582,-0.062238767434417586,-0.08404327401840994,-0.06370163765191517,-0.0704358078368944,-0.07530619109741388,-0.05981015343436347,-0.0515289552746625,-0.07046140592615335
2003-07-31,-0.0356873999388861,-0.0421073821330121,-0.0363517339290515,-0.0231901333211044,0.0030290455697155,0.0086600547078947,-0.03198457068755922,-0.04203850388025876,-0.038618152227065994,0.013965717822765011,-0.017230398981741946,-0.03142450865493951,-0.035726783819700625,-0.043843495444347624,-0.03495184747145341,-0.010433730612712355,0.0019190150353665114,3.0134566754158598e-05
2003-08-31,-0.0158756326727589,-0.0227811789485554,-0.0220980752910893,-0.0276404350120921,-0.0463321695187405,-0.040060334274957,-0.012774813140772667,-0.021676956067369968,-0.023908926126624208,-0.042010369810599246,-0.038386183056134504,-0.027355527128296697,-0.023818989912461896,-0.016317902529702666,-0.02294169538256785,-0.03856288900575755,-0.03680314797242079,-0.04307820979962529
2003-09-30,-0.0575367284542452,-0.0464976967613268,-0.0406419436041831,-0.0522382322791581,-0.0445371945610679,-0.0381005774740822,-0.04596177039471849,-0.052990089959660924,-0.04343919263769447,-0.038690617705483876,-0.05542305876514686,-0.0415719400714083,-0.05002994669512839,-0.04572266019158333,-0.04888340575142691,-0.048199978767828666,-0.040600469792426264,-0.04591505347452518
2003-10-31,-0.1000129020907331,-0.0820222700442062,-0.0668270213516692,-0.0583656181885219,-0.0159896926840226,0.0377173671161099,-0.06808562591573375,-0.08324153567583081,-0.0908154712818302,0.030029109375782737,-0.042234820640953186,-0.0692488444941406,-0.09023099562729597,-0.08089659676238659,-0.07729493544939414,-0.039105608170508566,0.013260050945618218,-0.006728827533401982
2003-11-30,-0.0009433365309108,0.0203507658963393,0.0280876729895829,0.00463530791568,0.0245755901894133,0.055235794532255,0.01346237732820832,0.023351727381144105,0.010869998263153713,0.03212326217744721,0.028576859140970967,0.04916492196006739,0.014581120392014979,0.02535607571900833,0.007156592379197857,0.01927735938966446,0.05106771356787987,0.012209920681357955
2003-12-31,-0.0387403939124738,-0.0243616411577518,-0.0145653838781377,0.0179088280679085,0.0559951988382347,0.1234482271948984,0.0009501137364444912,-0.029157753732784064,-0.03667812737367371,0.10525675044113547,0.06095258902192913,-0.014199509183645098,-0.034650524114439474,-0.02445359472346187,-0.0167205099996095,0.05584365838858307,0.09629103522663085,0.05938691361825721
2004-01-31,0.0922124461290525,0.0883388303565133,0.0959063673513416,0.0456338640707532,0.0685037260818783,0.0418010456635524,0.0945541190883541,0.0952160644550668,0.08550623871920804,0.04165905386760205,0.05769139521956679,0.08342011688646589,0.0834406501514231,0.08889104641511136,0.10403857512715531,0.04465966431055679,0.044139635247433695,0.06864359056988256
2004-02-29,0.1011845145547818,0.1005802310822776,0.0933126941774522,0.044546727438675,0.059834096115324,0.0588778154758442,0.0902080098687148,0.09996131491734239,0.10220520172048597,0.04091218150429832,0.06808735055879356,0.1050330751150137,0.09837908549276153,0.10193964695720692,0.09435209396507149,0.06535080779958036,0.060473291212285396,0.040914706315579474
2004-03-31,0.0484129991085113,0.0557527926510175,0.0428512756148191,0.0066186009462669,0.0423056074161589,0.0610439007849761,0.04820744351260853,0.05361603725916919,0.04685534608685438,0.05201997818200277,0.03294255305145666,0.024827182922518842,0.04171681463676391,0.048070151375189774,0.06143730685916071,0.05112729254071091,0.04797605691042417,0.028817907490056083
2004-04-30,-0.1150235057758116,-0.0926468446614757,-0.1066879413341206,-0.1354643840625475,-0.0738006962552567,-0.0843946484114964,-0.08215873435020027,-0.09906787926357241,-0.11967454217710005,-0.08452197080856971,-0.09566521685969187,-0.11735119397887461,-0.11860987068824036,-0.09663061724192623,-0.09442260208204678,-0.08813447157516352,-0.0857783180317574,-0.10590950487041673
2004-05-31,-0.0035737740961476,-0.0094878262248264,-0.0107697866889996,-0.0260627518334997,-0.0230728466286999,-0.016050261131014,-0.021773290343988116,-0.017194065768188382,0.007948326551340701,-0.027490054087037086,-0.01635932287004971,-0.009828695823107303,0.000950409884031167,-0.004791253657423611,-0.02368089990543487,-0.020830872659240884,-0.02129605863643369,-0.02737286131055372
2004-06-30,-0.1331552947058806,-0.1330510568777161,-0.1235195560131739,-0.1099552218190412,-0.0783507298805911,-0.111248213343122,-0.10539366234215686,-0.12538932378183476,-0.14588224517584902,-0.07651785171699732,-0.12387769139105076,-0.13333251492404052,-0.13532970369742725,-0.13129313131799691,-0.12128493480666247,-0.10075434377367642,-0.08894944983830766,-0.09826421798370222
2004-07-31,-0.0406818924653668,-0.0344400393361581,-0.0307821450377508,-0.0005264953029443,-0.0015394492001739,-0.0008489154997335,-0.014674840919694732,-0.03153506599190359,-0.048152361064109805,-0.0015229311700223347,-0.005549381965275102,0.011177667342258779,-0.0464666120245526,-0.028808080430161698,-0.02951009376079805,-0.003615876767852799,-0.00927930678375688,0.0156585034191441
2004-08-31,-0.059224066428713,-0.0397440822540774,-0.0392589448305792,-0.0476556249184774,-0.0192381554863479,-0.0327230758151327,-0.0435884494528217,-0.04570005673765165,-0.04446323547437836,-0.017572990706841596,-0.06025941509276189,-0.046844447215332874,-0.04431742736507438,-0.04321636334249135,-0.047422594489706205,-0.03630136720123267,-0.026160463216725716,-0.03379806261933427
2004-09-30,0.0374733877708215,0.0420018058339886,0.0495044955266978,0.0448419674166027,0.056594267836652,0.0404145606981187,0.052328933090922236,0.044124801570081695,0.03819612555772456,0.05403083309890322,0.042536416527112486,0.04225434647357673,0.0368663805315963,0.04163605901282108,0.053332448035324775,0.04015070411660515,0.0447287488873922,0.06805147008303591
2004-10-31,-0.0709122374720707,-0.0710018031256141,-0.072306370776723,-0.0497781383762407,-0.0558748973159732,-0.0630646321574172,-0.0246827052942572,-0.0692969063064135,-0.09771892640408497,-0.05580265600845569,-0.043087860373760334,-0.07624593652074496,-0.09562012371558493,-0.05629683105230787,-0.06443724527151062,-0.06868114036261164,-0.04743442623929861,-0.05755751918613872
2004-11-30,0.0613477345302289,0.0538627735538852,0.0478938604587881,0.0080837330897021,0.0040414718016117,0.0181934412773869,0.034051869868666707,0.04928107773289736,0.06990379743820596,-0.005365951456672513,0.03051093128722404,0.04186459574359547,0.05907963298478891,0.05135312996268837,0.05109964957802604,0.02373740897483101,0.00029550514282083995,0.007650847321637011
2004-12-31,-0.085662657736559,-0.082522122103734,-0.0782846167977836,-0.0729359897178226,-0.0453371244960875,-0.0582357884902706,-0.05788069560553,-0.07678649773340296,-0.10040273523942267,-0.043877429021241476,-0.08003131641889749,-0.0810796847510451,-0.09613642477132023,-0.08069451501360203,-0.06786452442851354,-0.05605428581691352,-0.05563816554173773,-0.05731677689971404
2005-01-31,-0.0604657648865168,-0.0768595300202215,-0.07373930470421,-0.0660354526402997,-0.0587980796728481,-0.0429637090626382,-0.07309746133081674,-0.07326256186337143,-0.06838497333725646,-0.04463975615039484,-0.08667475047150619,-0.08641831843950531,-0.07383397596284891,-0.07042184992932321,-0.07029129225733877,-0.06362641673021996,-0.06899740016961409,-0.036058479926977194
2005-02-28,0.0957017573930998,0.0994559173194549,0.1053525632350638,0.0918742008599398,0.104083181812467,0.083797954355155,0.0945877389924179,0.10526020426040272,0.09819850134800401,0.09389099414189506,0.10624774362533973,0.09726043777034765,0.10082087106359938,0.10041670087183308,0.10035029441267151,0.08735300670753854,0.10038205035872116,0.09863459247726758
2005-03-31,-0.1332312858956498,-0.1361961780142516,-0.1282338563232049,-0.0929385753204309,-0.0781801827122022,-0.1127547567622516,-0.11826458992099154,-0.12259102857482507,-0.15244017814971633,-0.07338226849258367,-0.1128213060833182,-0.136120205835913,-0.14323543589360666,-0.12699888383238322,-0.12880665427759352,-0.11165665559352655,-0.08356100869384508,-0.07857984039155286
2005-04-30,-0.0948152488956646,-0.0918602279716858,-0.0589795916470657,-0.00089161860407,-0.013563818783808,-0.0386986229445147,-0.03482419595475239,-0.06964744700002079,-0.12115273693226547,0.0009329755451030763,-0.036897040435806217,-0.06729713965512452,-0.0982431856222189,-0.0763989999283794,-0.06923755319582148,-0.02611153292047408,-0.01059617400904822,-0.009674670366004112
2005-05-31,-0.0177021820911233,-0.0170155766858198,-0.0104220758239785,-0.1015776237616548,-0.1045036338105614,-0.0345786314439995,-0.04460234730178192,-0.018573487417016143,0.0012320498372988542,-0.11251936516495886,-0.04370488142988016,-0.03340178528277293,-0.0071688455208648305,-0.011114904082540011,-0.03178676025732241,-0.04525119240471576,-0.09195507447308271,-0.10979990758853253
2005-06-30,-0.0192795878765748,-0.0023069828608791,-0.0085555021956142,0.0137623607472376,0.0277649038265748,0.018526034953056,0.0056402893613398675,-0.005179558738406587,-0.01758136101262897,0.03242309278622435,0.004848229121146463,-0.02936167920931032,-0.012764226702109194,-0.01007766752074124,0.00014838033516606508,-0.0019317280527634262,0.023887794272126284,0.02696608629333519
2005-07-31,-0.0941140012339828,-0.0767736293938152,-0.0916645396775417,0.0005448357818393,0.0373802365270308,-0.0222071218135613,-0.05085141408540794,-0.0921231049933442,-0.09357731993314777,0.042029883074615304,-0.04344796840860232,-0.07509285565807444,-0.08881221092206681,-0.08790554897889358,-0.07825674401775062,-0.014420166406082902,0.030735042848911487,0.000530710601872153
2005-08-31,0.1782950188475276,0.1675919799490677,0.1637647137162314,0.0872345354004591,0.0781172300377834,0.0712590122957326,0.1358625083107703,0.17351508903584079,0.17859199831339478,0.0602674971738828,0.12864323349327877,0.139002109476156,0.1751909067678472,0.16657152865473823,0.16315142512088565,0.09139266858140593,0.08359208209746982,0.06995963548018547
2005-09-30,0.0209674783345967,0.0300001680812851,0.0002805425105856,0.0057797859301653,-0.0169277183492485,-0.0017108302342057,0.03876254995714623,0.023496630593527135,0.004528152275638853,-0.016389957367334618,0.024521075320516283,-0.004743600738671305,0.010803716166717159,0.010714838609219068,0.03988841576971058,0.006515452440516212,-0.019046828485560385,0.007859235118140573
2005-10-31,-0.0728423547661085,-0.0542726948988163,-0.0675431051751579,-0.0488839066983501,-0.0575156614939044,-0.0620636365458092,-0.04997516095491139,-0.055881370535477926,-0.07597526303131097,-0.05187047625595087,-0.06275560850793083,-0.0650513375676195,-0.06904918375526425,-0.060661365838791115,-0.057123603904522424,-0.05919240114708679,-0.05709356195226145,-0.05092215716785509
2005-11-30,0.0168528322655665,0.0167102135395742,0.0148101939622409,-0.0180346332964965,0.0168109402681542,0.0005555040491089,0.0056555245122227316,0.013144418343068232,0.0241452579525836,-0.0008733149767874426,0.003574145442537535,0.023689285607067623,0.01583510663211052,0.020270740013259347,0.011208293048346585,-0.004828365692729042,0.00976645335148052,-0.007444388625036824
2005-12-31,0.0055470318023558,0.0193618479050383,0.0118355234615534,0.0584652428447767,0.082946253344073,0.0585664971035764,0.03154202069710177,0.021059387984437183,-0.00199999692958186,0.08295128357282433,0.046721682525911135,0.02404796850553148,0.007768408789992742,0.008437157114037364,0.02907432974315416,0.049317572163648515,0.07103842735514498,0.07814213537903125
2006-01-31,0.0824548063923409,0.090406262506534,0.0870039989076787,0.0974926836841816,0.080552022322996,0.1058892838204645,0.10135702191918528,0.08898707182925247,0.07948123586624578,0.08150509862852906,0.11839994658801767,0.09420290962197764,0.08589077014214119,0.0883027461899184,0.0885543942681788,0.08576966397730068,0.08306467536437179,0.10391115014179464
2006-02-28,0.0177277293068132,0.0178354837418155,0.0516764777275737,0.0279401277794599,0.0522484764573905,0.027708250148043,0.006165105616181332,0.02228397010279748,0.0451058788672829,0.04619134630270305,0.024287585711614268,0.025981249896857017,0.03991738861293803,0.028954703747972932,0.011368481573670763,0.02725192492851436,0.04345036099069044,0.03919315511226307
2006-03-31,0.0104422137302844,0.015596528116111,0.0149310173622545,0.0209864743168672,-0.004395453041462,0.0096358596345442,0.052190497329281715,0.026722144409852655,-0.016445743153361447,0.0038111167912004973,0.021269387296141806,-0.013199900005678167,0.007077215476545051,0.012292653459297309,0.026644435215162243,0.0038505628896079447,-0.008274290327089706,0.03006662806084348
2006-04-30,0.0899466805286348,0.0800302289043024,0.1059099027491858,0.1401124160463427,0.1304297766221713,0.0826818409891851,0.12487703850176723,0.1002640741647367,0.0629815256035322,0.13118160252012756,0.11725093683719368,0.0976422661869174,0.07279624244164884,0.08666024797072791,0.11987156800757082,0.12726415979214178,0.139560712770755,0.1048541348589751
2006-05-31,0.292645472956083,0.2684421508423171,0.286167289800401,0.1707286937711345,0.1047261135250654,0.2176747132314578,0.20837574793409308,0.2556083953703199,0.3407599441455744,0.12059036806531953,0.20814059521429829,0.21081912160556548,0.3055533376814059,0.2802381130380658,0.246292940330324,0.19553035917463846,0.1322645030758811,0.14456996486163187
2006-06-30,0.0380674308462019,0.0776465735936617,0.0766318410946407,0.0411610954477004,0.0081576083071388,0.0210824504146742,0.05337850808322564,0.08310055019812324,0.05685339995075278,0.0165939095516896,0.039218527232962375,0.014774521204278912,0.045730752693756926,0.08255362012740597,0.07295713505370216,0.022523525312556858,0.021596196350012198,0.02126544333840452
2006-07-31,-0.0019295858389331,-0.0290289963106626,-0.0187440749656855,-0.0659944824868019,-0.0619277472395398,-0.064110369091744,-0.02523175074551043,-0.042708849706376784,0.009132878900914632,-0.06692455757785298,-0.05855296899422224,-0.051581170122275255,-0.006472501734884006,-0.030495700989265018,-0.01759719377380564,-0.06016006990044798,-0.06379814368868275,-0.06496325123504376
2006-08-31,0.0196747034377162,0.0325057726592497,0.0217862110920652,0.0349513471723594,0.0427399470836364,0.0231336270338529,0.01763049864331645,0.03282286424799308,0.022001117154956784,0.03724236735433095,0.03622937365133905,0.029391471547812076,0.025075243366764477,0.02335567073100364,0.03131587420086168,0.034337499869218524,0.03604108971877462,0.037433223078690236
2006-09-30,0.0737366544177808,0.057970028321419,0.0452775475195497,0.0621728435822408,0.0733289038603093,0.0219606607669571,0.050346538501728544,0.052698940722240906,0.0658319506875591,0.06536333379025461,0.047826421404940644,0.048129156556755426,0.08070400095309682,0.050529829594714526,0.03859759044932565,0.036839287503735774,0.07225018532231564,0.055292058299414526
2006-10-31,0.007165706933282,-0.011578585498373,0.0098092039609039,0.0078603672775989,0.0884311569184355,0.0725354104148137,0.011103607206850663,-0.002972121888020429,-0.0016895787772688298,0.0948219598072324,-0.026032108530995246,-0.011275808142626409,-0.00803015161164744,0.0032737921183265684,0.004945627043106748,-0.016290733116685607,0.09619447708434503,0.0448105799239471
2006-11-30,0.0091466238452433,0.0092422334519515,0.0113750030982611,0.1538246330977255,0.165256211078939,0.1663802013735518,0.02107478039565902,0.006991658591361194,0.008550392133382934,0.19390610580791123,0.0910632100512121,0.05892497509765904,-0.0017912535565863807,0.008196788665868704,0.028690767759273816,0.09471574163441487,0.1750052790341623,0.16991914225632598
2006-12-31,0.0397014597686524,0.0393194346013558,0.0312245546536649,0.1439420648241449,0.1364826826734502,0.1610642647927556,0.03654388750328419,0.02989450034094121,0.04413581806583888,0.15595845892270033,0.11218442965549769,0.10122998264765748,0.035547884391121665,0.03787926944711484,0.03674976464593227,0.09580776510066702,0.13228238027359795,0.17133326689711503
2007-01-31,0.2180916560901329,0.238072404488981,0.2408746133573014,0.1851155577174368,0.134612964643439,0.2282226683473165,0.24979849822855682,0.22949802487919402,0.23250966012325236,0.1464999243253171,0.21950410797369613,0.26227266989761544,0.23341341114103464,0.24958205870718553,0.2099207349846941,0.24526504219717982,0.14131005654064333,0.17493134596672144
2007-02-28,0.1798485018312201,0.2031558574632928,0.2627527311749904,0.0479264324433288,0.0500068589748858,0.1226356862011881,0.20760991482724012,0.19358757689139616,0.24410753291756193,0.030798941155705695,0.1363734479271108,0.19052058744450795,0.2207300597707551,0.20747723383094363,0.22654626794034627,0.14104256574519725,0.03378364342104789,0.07087606612787911
2007-03-31,0.2090815187730323,0.2077218577293125,0.2208399400287157,0.0761701291137155,0.1109509207410024,0.1201474610618453,0.1833611561267645,0.20137795881824516,0.23467044604183895,0.08523758690471195,0.1326310328804461,0.16270298239056635,0.23007527459702604,0.2094535681253049,0.1935723191937344,0.12104668650594186,0.09197052152629848,0.10523989445238913
2007-04-30,0.3432014029690762,0.3535348104316302,0.4233162540895989,0.2446979245205809,0.2663613736140944,0.3304253206386773,0.3159216158795959,0.3954624547274175,0.37650086025240626,0.23359548447491707,0.3557295580131632,0.3796151113920341,0.3685287477240142,0.40045370737256447,0.34016028249100505,0.36002236947116506,0.25700902900052647,0.2597412869381972
2007-05-31,0.0425765544358667,0.0646327916283915,0.0807068420644665,0.1826448679040422,0.0805923533658128,0.0810141007413229,0.063983300007312,0.05790475643183757,0.07450514162854738,0.15418921769052862,0.09560585175727088,0.07388040954751784,0.07269121151088309,0.05334533184011403,0.07633081600883163,0.06664282176478009,0.15893708005472762,0.12031229975293245
2007-06-30,-0.1784421313814345,-0.1743904447088229,-0.241401012856769,-0.0318593147004189,-0.0979418909569997,-0.1590424960773743,-0.13381164444743365,-0.17460083515822633,-0.25946488434070814,-0.03654987689016953,-0.127398644739389,-0.18176991472806447,-0.23103731832329166,-0.19776066547805926,-0.14776772105830793,-0.16305577040335373,-0.09857216055624252,-0.02788974298406599
2007-07-31,0.2533162179077417,0.249392569929828,0.263855145398632,0.1366040681884597,0.2123485907501949,0.2489436242081497,0.25045483078715636,0.25135892188783626,0.26252774396095235,0.16241233512994935,0.20708125757496632,0.20986453495194035,0.2585923531192418,0.24913294419903864,0.2606897586729926,0.18543369823206501,0.1459449731621234,0.2028225032132993
2007-08-31,0.0830278196120988,0.1115161053868023,0.097417762105705,0.1583944656167033,0.1809481360415532,0.1362826182759524,0.08856166170690338,0.10511143337429973,0.10132794644541665,0.18260437945332453,0.11606203211662969,0.13960373147840843,0.09791948325440858,0.09419417315884226,0.11515852300333695,0.13334175870513088,0.13631253655408848,0.19125995324158374
2007-09-30,0.0311931568150667,0.0471735053946293,0.0400604281101033,0.0638053756257708,0.100983925651741,0.1025861785060531,0.04992230714929202,0.047633636911682986,0.027354171398270344,0.08277098723332887,0.073292461218464,0.10581767945948495,0.03945277010305359,0.038238016584944745,0.049178508501587226,0.07420269860275908,0.1131641438522546,0.058889951068319624
2007-10-31,-0.1102044443793776,-0.0918420003488432,-0.1210115259379098,0.1068650066842962,-0.0562592801622304,-0.1079314987554427,-0.09031177735695506,-0.09661091455732895,-0.12625592706633182,0.06844875349261859,-0.08134847148795765,-0.10309190926627942,-0.11104562237918247,-0.1106101631017321,-0.08870167445131061,-0.11452489702537305,0.0636079833850911,0.006637299437533217
2007-11-30,-0.0665748175321878,-0.0679406506500684,-0.0476595437552717,-0.1649986786081581,-0.1501785694996735,-0.1339858672265923,-0.06684349922499733,-0.06755955358710097,-0.048680484256515166,-0.17370470710186714,-0.12590395828087952,-0.0787749107602782,-0.06182837022873422,-0.05155644144669058,-0.07649453680332297,-0.10508536349588882,-0.14316446524023696,-0.176852485249129
