,SmallLowOver,SmallMiddleOver,SmallHighOver,BigLowOver,BigMiddleOver,BigHighOver,SmallLowUnder,SmallMiddleUnder,SmallHighUnder,BigLowUnder,BigMiddleUnder,BigHighUnder
2009-07-31,0.1322780980257494,0.14529480320631416,0.14593610762645537,0.15115190930859734,0.15490197494757463,0.16134748512699715,0.16519906322403188,0.13716932789104974,0.12887028270255274,0.1715901083061928,0.12479857522818216,0.16330311389958418
2009-08-31,-0.14322470214997463,-0.15487655250472276,-0.1369154124534473,-0.2491766607361836,-0.225962060525421,-0.18985509741037776,-0.1716880788418681,-0.1387280094881561,-0.13468416003839168,-0.2260410840634942,-0.22152297649934516,-0.199940048101098
2009-09-30,0.006758503798034443,0.05227619618922996,0.05786136143384302,0.04431470120445624,0.050509876101953566,0.052368794962969645,0.024494911890553084,0.03882279067189898,0.0557612380551018,0.05494502823150271,0.05612160799213406,0.04124728514691234
2009-10-31,0.13358903559943403,0.11968263222467157,0.13144680521833862,0.11454229042007125,0.1019884248562033,0.058185395893420644,0.10779498066194804,0.13021006555921133,0.1426278893048898,0.07018362461091376,0.07921353586748925,0.08965976182238689
2009-11-30,0.13772342188592335,0.179373669661391,0.18977686430715313,0.08080509996309626,0.0643126585508802,0.054170526704505395,0.15955577094013562,0.181784233336302,0.16346654846073982,0.05740044903329333,0.04822590624022949,0.09965949317109946
2009-12-31,0.02022028233091122,0.042314107323284,0.06436510472151613,0.001339811215011144,-0.0011585911045689512,0.038128703968465016,0.030761600901780373,0.038076508978096335,0.05267829125037493,0.029469758003599855,0.02767963559624853,0.02430845707144469
2010-01-31,-0.02272747610127257,-0.015599262664842906,-0.023601758116814753,-0.10513377042415728,-0.10992718441047744,-0.08093186982854295,-0.028412773019404147,-0.0221219882152639,-0.009231066236563668,-0.08363654619998506,-0.0957747268265513,-0.10306372735983982
2010-02-28,0.07346485190511998,0.06756504675760056,0.07204144022860559,0.05132674721463504,0.03249725978051354,0.00922490075218696,0.07468461235324675,0.07473573300958747,0.060540991789747034,0.026734208038621032,0.009280629501691395,0.026910332474611165
2010-03-31,0.019583426982719754,0.05325469806721328,0.05632915076597622,0.01316989035826821,0.024329703502183886,0.012412264164442632,0.043352242251107675,0.044591219866466636,0.04140360502300533,0.019305718913562808,0.011804850918450072,0.018802082397351594
2010-04-30,-0.08505776696948364,-0.05920241127469417,-0.05971227036152427,-0.07849215840544843,-0.09328171246837658,-0.07265345933222322,-0.09212786833918074,-0.07328571133059558,-0.03462727320094072,-0.11879578077138853,-0.08088940126277766,-0.050488241958325575
2010-05-31,-0.06459341230346172,-0.09193943712989794,-0.09966791032851707,-0.044227459669556435,-0.09025996815830684,-0.08956487397932444,-0.096727938501592,-0.08448332586323615,-0.07122474764261066,-0.1049168074392437,-0.0714085969822068,-0.09197159670711885
2010-06-30,-0.1155851644422764,-0.09597458106671408,-0.08126900062337916,-0.11414198239157247,-0.06470208550009826,-0.05939520807225518,-0.10251338524831266,-0.09164766263213886,-0.09651440394521271,-0.07879643169142547,-0.07504235438978268,-0.0544221402269518
2010-07-31,0.15516514234184942,0.17656355106656352,0.17786818055847253,0.12552748673869574,0.10517757563973817,0.10250520437160482,0.17524260107537049,0.16825576233634365,0.16930154299035505,0.1350567804889733,0.10621638840470671,0.0923516029218081
2010-08-31,0.11198177222742989,0.11057759479346463,0.0923142012492133,0.0746244291056013,0.05258164737641957,-0.03154787135659065,0.08819336569298875,0.1047747720466381,0.1286356688245751,-0.017224953681856725,-0.013367367953784237,0.03196909342165832
2010-09-30,0.01400272540742109,0.011558139829833003,0.021767317539419073,0.04879456280898564,0.03423814115342427,-0.009996039968244164,0.00304213597886438,0.014214593614992665,0.02967681258058441,-0.004814124545412524,-0.004644675949999066,0.02843850410798887
2010-10-31,0.09144689225619174,0.08229980057822806,0.08932999752004123,0.14855263642556138,0.13593203040825896,0.12172891321793888,0.10009149549513818,0.08182452189385936,0.08060807916042756,0.1834761287160842,0.11122445054474084,0.12106075859662169
2010-11-30,-0.01128486036889731,0.007110513197426949,0.02153754966513599,-0.08567610366397671,-0.04874364641304019,-0.04420384348088291,-0.02407646732655111,0.012577686760061324,0.03382073020168197,-0.10071621333317671,-0.05512613903358243,-0.02134316218186938
2010-12-31,-0.0441881853707633,-0.02092344929502732,-0.017262972428869428,-0.03393607673113774,0.012601686411803481,-0.005371597206563217,-0.029926335061836395,-0.0268000889780724,-0.02264910007420695,0.0062425273994830555,0.0007174598789601028,-0.017997920715936533
2011-01-31,-0.06597751640873983,-0.043870215047373984,-0.032740108175408844,-0.07208379266216158,-0.022089390182161384,0.019319877300599808,-0.03416608112195818,-0.052156149362245885,-0.04879450832518939,-0.01045680141557881,0.0016662458631833132,-0.06475087410878588
2011-02-28,0.11404953607379498,0.11262611815065982,0.1009349575462386,0.06255950736196114,0.04286040844551975,0.024727255950052207,0.11137720828088216,0.10686816677406563,0.11016140040743805,0.04610170345684761,0.024308792775287635,0.07509715378218274
2011-03-31,-0.024532843415377203,-0.00236805307727328,0.025618467129539413,-0.038270268316252354,-0.03627578097182704,0.030494520328285812,0.026018075426896603,0.0015453454174390036,-0.029329027414767617,0.008438787858299213,0.0033641586253174705,-0.019728710536116578
2011-04-30,-0.03946835678987537,-0.03641611649464671,-0.03627325399532122,-0.03539935500184377,-0.014868047627842329,0.010128981801763803,-0.03315581777902976,-0.04231413439335341,-0.03360708870735685,0.004637484119412338,-0.007898062187736365,-0.009954428994723874
2011-05-31,-0.06428500847388352,-0.06288563250277546,-0.07340079348842465,-0.07812108024152542,-0.060593096530993096,-0.04796408459535639,-0.06563692562737833,-0.06536488214844871,-0.06897741044170358,-0.058962642733962345,-0.05676532373942589,-0.05741067963985569
2011-06-30,0.02954872405706288,0.03842160976895115,0.03465759556249304,0.041989731836811206,0.037788583987716784,0.009447103693847936,0.026063349703655314,0.03211379068942688,0.04817221269476901,0.011980046576215209,0.006061076243893515,0.05260791301527812
2011-07-31,0.00419676795522439,0.026551955007578343,0.018095461424348924,-0.015573004486763242,0.0029948200635192546,-0.032298958739232275,0.012102288089379742,0.012329577931004199,0.03224333187345563,-0.037383942091653743,-0.027076511905281264,-0.0014568529552887455
2011-08-31,-0.035393189692828564,-0.027830346995517785,-0.025758428834129043,-0.04261811987858599,-0.0420295809969069,-0.05144136083710904,-0.03551088580074635,-0.03172241906874984,-0.01856363499230551,-0.07015888001612092,-0.04796568777060728,-0.0427982443631133
2011-09-30,-0.14232920624832346,-0.12116009161774377,-0.09755749643594291,-0.13126820691052876,-0.11510810575105324,-0.0553995997368224,-0.12939544982145523,-0.11881456947178215,-0.11642642372409662,-0.10936585783590902,-0.08681022681761685,-0.07124328318453776
2011-10-31,0.04682932230039105,0.043917055406188954,0.04104623968718912,0.020589636867836436,0.05279899990583714,0.05301903754687998,0.0426893337919394,0.042255678675003905,0.04909254925143092,0.05423709179119984,0.06864164211885204,0.02550802574876254
2011-11-30,-0.04441689765321122,-0.0342393277155606,-0.03547538863279742,-0.06146678592718324,-0.05423161808789967,-0.04755556022248075,-0.050962038305815915,-0.029198979404269187,-0.03602266389719644,-0.07901902095676494,-0.04703944005103111,-0.04633923921438132
2011-12-31,-0.1737304507085503,-0.16918254624660645,-0.1488859709925049,-0.10850685635428925,-0.10036038398891833,-0.02455722180346198,-0.1707309935722211,-0.1636192836620648,-0.159822424907489,-0.12658052270432463,-0.09358553517669121,-0.02791922717531059
2012-01-31,-0.031650081257380336,-0.007693481885365672,0.01652962631106991,0.0004575639120889541,0.03545850960150454,0.05389228268079704,-0.016690365058574574,-0.0059941275052638465,0.005558787296020329,0.03849104782699908,0.036450832475283024,0.036282960571160094
2012-02-29,0.138011598773792,0.13931436054818414,0.1401946508541838,0.08878012364519638,0.0802112689697545,0.03425823579234333,0.1560530319011313,0.1408734773490561,0.11796300262689408,0.08808645565796258,0.048852447996245774,0.05965399638088398
2012-03-31,-0.08928099571721848,-0.06611050877653957,-0.06729713185798114,-0.08256942776031873,-0.07354008993485417,-0.05788702774681187,-0.09231477837196289,-0.07160293222158653,-0.0545431260975211,-0.09253852300598875,-0.06157169224848302,-0.05995976471225495
2012-04-30,0.05190368762677644,0.08163661728394644,0.10366193065450768,0.06604260442431786,0.06946830633768664,0.04363406454045049,0.08053439743954494,0.07665436897989997,0.07973106566964328,0.06824499532787298,0.03998395776176222,0.05707595520745312
2012-05-31,0.012237344146585283,0.022139315628188383,0.023167486938813653,0.047520166546692444,0.01971265302902192,-0.027083855082888242,0.014034337190466317,0.019322872401996483,0.025040886268914875,0.024625729983749123,-0.013246898679409758,-0.006518445276440854
2012-06-30,-0.07402399257745795,-0.060266311911560844,-0.0642046740940696,-0.057368015454603016,-0.04985378113620231,-0.035295214943756426,-0.08449744587108898,-0.0696688468168205,-0.037014036172546616,-0.09475405792813363,-0.044945257640372493,-0.027844302812392252
2012-07-31,-0.09406807518684479,-0.09922752181423788,-0.0917022605450184,-0.034947551863393156,-0.06225527150100352,-0.04561688412036724,-0.11986466112241567,-0.09296145636723041,-0.07033742649972752,-0.09134342261034833,-0.05601917758567043,-0.026064034210458553
2012-08-31,0.022272132570816172,0.038658612406260895,0.0372026356878854,-0.05193504925205239,-0.05525429902063106,-0.005265653198225029,0.025419127254638463,0.041406255006251724,0.03132952859800242,-0.05187429625319795,-0.04335502895876364,-0.018304709099313587
2012-09-30,-0.005436367148322296,0.01337459404506447,0.013019318507275113,0.033589126806653935,0.04743085676142855,0.012021088863962026,0.011110897629371674,0.006062074199018275,0.002998318754577234,0.018775200788319735,0.03747478162331608,0.017286885139873753
2012-10-31,-0.00995282033809708,-0.003026499103532032,0.011399843154278777,-0.02351358633848799,-0.027407880259471495,0.009062255943016684,-0.0002017367059790054,-0.0011998693009944716,0.00033900566344780003,-0.02862411159766942,-0.02356882503634239,-0.0006428180969405561
2012-11-30,-0.12910774885427168,-0.11872186725966016,-0.11152456527733612,-0.08980910013607557,-0.07395268633110474,-0.015937156961592258,-0.11814442784031132,-0.12185686737999857,-0.11758659895388446,-0.09644116307850226,-0.03566061869490578,-0.04309593494542352
2012-12-31,0.16193295320903944,0.1663376410430062,0.15572519054807255,0.15011541146856722,0.13547181963803867,0.17119649804342996,0.16231996352192168,0.16180605667741488,0.16025689654242692,0.17709001770579746,0.12549540968814998,0.16907331758328303
2013-01-31,0.05748960993494334,0.07218776208995936,0.07659321493913818,0.039417224351673275,0.055738213676455706,0.05414606106260411,0.059323172866370566,0.06339925081049946,0.08805746763850686,0.04009234573999043,0.059372686829318067,0.04604680961283614
2013-02-28,0.038518672457946934,0.04197013070396616,0.03797038148782628,0.030268991785918464,-0.014277189290814896,-0.01966908241937615,0.03216456443777793,0.03819699183255487,0.048986393171600584,-0.007642960257052245,-0.02376542172541629,0.039821985548699645
2013-03-31,-0.03443053528203366,-0.02709704752343045,-0.03138441942538417,-0.05583084244167824,-0.06379564568704799,-0.04237098243949078,-0.04360456957172831,-0.03205087851069233,-0.014530385400349566,-0.06523981542857393,-0.060052223980680774,-0.02676009597617024
2013-04-30,-0.03670527377837396,-0.03915836130518946,-0.02278654701311411,-0.021794653835833233,-0.026085312106894798,-0.016486955132161918,-0.04918407188890561,-0.032581497041916485,-0.01726319596812831,-0.04798861409542088,-0.013543701800596719,-0.02087351482929689
2013-05-31,0.16531706253418088,0.15877042766839988,0.13779097693680864,0.13142532198919032,0.08026172684583455,0.030618029684050807,0.15204953712118185,0.15838361050250738,0.14871010530389994,0.09892984113068737,0.054158160767999286,0.07077711693835798
2013-06-30,-0.13318788677331095,-0.16789403841298955,-0.17426523248902248,-0.12159775016804464,-0.1383824707497171,-0.1194792942685885,-0.1707861186108821,-0.15872601633126093,-0.14912918639023776,-0.19312441093589572,-0.13745728896035025,-0.09616532250280097
2013-07-31,0.08863868821411769,0.08616615185279386,0.06038085691652251,0.06462987300497591,0.004924998704053163,0.020616591221419567,0.059639600502301215,0.08189169833313259,0.09390383184474849,0.018235816218475476,0.015736152360710465,0.03205065681104302
2013-08-31,0.055039809839487086,0.09108638763794596,0.12443375859446038,0.044308935118436255,0.0531769049458255,0.041313745816972336,0.10548007750022959,0.09120767781001238,0.0757316384455391,0.09016085290295295,0.04226240746966359,0.03738816471648021
2013-09-30,0.04946925666757962,0.06139845293771562,0.050050038396767915,0.07882102113479839,0.06342222535051878,0.02003029473760809,0.042100536911694686,0.052088059739902715,0.07302768203844057,0.05118224089480372,0.03430257330645947,0.042091139973950975
2013-10-31,-0.04752664558888264,-0.017452503867686486,-0.00011148190837240168,-0.08134330523480693,-0.008612260483385814,-0.0009255568583302898,-0.02167888881438007,-0.015186747456126026,-0.027444426997757287,-0.03491674172054049,-0.010186089180335145,-0.02693100543308502
2013-11-30,0.10701162639723316,0.1001516319051241,0.09335333284014524,0.055373391844370845,0.0381778843256797,0.03128656266918051,0.08523923759721441,0.09894034027807463,0.1203883648009505,0.035532063249615886,0.0310991879326612,0.04304276669963669
2013-12-31,-0.05125820470849041,-0.021419737540064876,-0.025203588813126676,-0.05767161912360508,-0.02718013307469669,-0.051312404629185626,-0.042517664606269934,-0.033885697374361756,-0.014232444036735625,-0.05968738733570711,-0.04572445272370762,-0.03504395085177914
2014-01-31,0.07702952304643862,0.03482513406956533,-0.015023194393432249,0.029331809197905345,-0.01363922970552478,-0.05022004665963631,-0.0033225889206595083,0.040079927161368545,0.06909622860026388,-0.052748132226488664,-0.03654389526159885,-0.015361065968138687
2014-02-28,0.034756689230551974,0.05922222500698049,0.040709133347154536,-0.02504611335199647,0.014463814684712917,0.00935039734349341,0.04480717112283927,0.051044914155164545,0.042507637817061905,0.010172953766745874,0.0032180758514746,0.0038609942800811314
2014-03-31,-0.05685925907169609,-0.025265357014227274,0.02354827029708728,-0.07631094671848093,-0.05661416251414353,0.01341385263759065,-0.00789938062884099,-0.019754126681480355,-0.03617264508275764,-0.008534974523234817,-0.00920808287725694,-0.04095144630230163
2014-04-30,-0.026085604334714074,-0.01024315473512527,-0.02172175427496925,-0.010710365748102024,0.00023503753731923815,-0.0032178432001467305,-0.021472411175121664,-0.017238052312593344,-0.01602655284953991,-0.00898130191543911,0.0027448249438408734,-0.007914932845780709
2014-05-31,0.03268317996127812,0.037247163141304274,0.029427392580484213,-0.006721882652898081,0.012596752827654267,0.019632865373559127,0.014980839900146536,0.03746586814838171,0.048167402814367266,0.011592974608321427,0.0106068622670894,0.015741635451054226
2014-06-30,0.05977629007909124,0.0661840459459957,0.04212720789459157,0.029326458355177554,0.021486501134660774,0.019058766931589366,0.04880320236508573,0.05699256161025956,0.06642979481507116,0.018703830023299117,0.01767248184639736,0.032318046094833575
2014-07-31,0.042011154408239104,0.08303659571215505,0.10877203918276201,0.015195346276568822,0.07486224814833142,0.0963077025133483,0.09894807957759122,0.07587344356852865,0.05570047499272279,0.09693295504886756,0.08636926612045914,0.055550943173494405
2014-08-31,0.04788004609963936,0.07158781906188572,0.06852642545977017,0.008027381457172966,0.01666945234103978,-0.0019622768096191345,0.054176587137922505,0.06893736300031472,0.06635190422895465,-0.0024673699858951403,0.0032078795100471957,0.028884646601359032
2014-09-30,0.1458890887446409,0.15759729483386153,0.16116732873156292,0.08618445879283021,0.08348487262301285,0.04443073915536888,0.16467072246145964,0.14977609549824855,0.15191745539407053,0.09017752688681524,0.04431205477947353,0.05732328556783228
2014-10-31,0.005266377331389016,0.015396203409222986,0.023613326555376624,0.004243270488333062,0.010619657454179698,0.025233222371339847,0.018224543558815975,0.00834270110024038,0.01722489692056861,0.03562541399308361,0.01584202966026571,0.0050352094437344785
2014-11-30,0.04413600895884806,0.05997732189927785,0.06284129248047843,0.08506527153176369,0.08441710203605868,0.11106075473028199,0.06804467627748934,0.04401160970445117,0.060526997959011286,0.11316773262031177,0.09833717207748838,0.0723382041113354
2014-12-31,-0.10155096405759478,-0.08091694085823786,-0.0627487078788197,0.25105290019023374,0.2089971477962469,0.13534741678092166,-0.048274418748283754,-0.0796768996934466,-0.10576487702477544,0.27048313482126596,0.15501867212749887,0.030736813050590284
2015-01-31,0.06949802272453676,0.08617829076203809,0.10359320437584674,-0.031223893146711146,0.015922813256622037,0.1102130760620339,0.054753121381452274,0.08559179533694183,0.12263733124017362,-0.02187377567801385,-0.018681090727528216,0.05449072927971765
2015-02-28,0.10201130226182076,0.07657730188931766,0.06342319298268673,0.05566723926333417,0.03755557023322509,0.012279918325032613,0.06809443539773619,0.07799456826733775,0.08947523656545076,0.03305310889769464,0.0232042196236093,0.06560045390457381
2015-03-31,0.2770450364561403,0.23439598468800238,0.2389527031611478,0.18862236520392206,0.155192560105484,0.10250844299661321,0.2427757959028829,0.23107589691026575,0.2739551357953398,0.19669590546014648,0.11430617652049113,0.14932733945392695
2015-04-30,0.14727109782616643,0.16775281131087083,0.17503768763826244,0.17342763396426886,0.17791722437784263,0.14854471851312967,0.16985084920639348,0.1571379300519773,0.1658308925679861,0.14398322615657944,0.18391814280860497,0.14212839382547227
2015-05-31,0.29507455348057143,0.2756931937049203,0.2522889318465973,0.07519655121019131,0.04435029623881537,-0.0018217856458695447,0.22487424485283425,0.2830729127767,0.3237284793203896,-0.0028066770391986795,0.04964796848931674,0.061731252873850284
2015-06-30,-0.19853966234174636,-0.10021955492003443,-0.02038800341179403,-0.1998840324867852,-0.10301787902494575,0.0004699394470308871,-0.10780754699937867,-0.10890948051825522,-0.12941431991676988,-0.005278223639032409,-0.08212752594762573,-0.10406744321584505
2015-07-31,-0.23958744998294124,-0.2046836301649948,-0.1732828136323571,-0.19782595418112048,-0.15032075726846938,-0.10413738140705076,-0.23970688954544894,-0.2053913941173342,-0.17198016165709018,-0.11298071249873487,-0.15421774135649524,-0.14531242140425105
2015-08-31,-0.1631911825611727,-0.13593522207133735,-0.10499233055337709,-0.1792742708956221,-0.1394946386066055,-0.12301437858285846,-0.12564169461577945,-0.1300807240084212,-0.14754095966753822,-0.13696897015785803,-0.12998225468528257,-0.1569938264387707
2015-09-30,-0.02182222540823686,-0.012424837451296522,-0.022554352103377195,-0.07341266282834935,-0.04519075825792496,-0.03294171742182106,-0.02483395877354755,-0.022212796916914024,0.00211810434278048,-0.048280606662101766,-0.04839946429414532,-0.024789713681483083
2015-10-31,0.2646992166898998,0.26949213708403974,0.23017347632773744,0.19526696573578617,0.17502404151558593,0.09179946730782973,0.25114839671766687,0.2637828773262132,0.2551177975834378,0.10086360560653573,0.12352551573397386,0.14008326351828715
2015-11-30,0.13495000396543277,0.13215988389257882,0.0863468712604567,0.038305820518997,0.04594269414543084,0.009220297644671582,0.11240703732080903,0.1295033864684192,0.12601023645729992,0.050171331087546456,0.010938196184989257,0.021210769388237072
2015-12-31,0.04653817718360931,0.10447798835348276,0.10563807921437185,-0.0030607064308368903,0.035304015777533726,0.03526792377945909,0.0928287251847364,0.086260067582,0.07170686227545908,0.018872774340457754,0.01592655320680958,0.05702268611569483
2016-01-31,-0.33069684665802124,-0.30932967571034853,-0.28247542128612535,-0.32674560417738363,-0.27790314279804107,-0.20044743180562097,-0.3105614419638786,-0.31739878585408243,-0.3000028366306484,-0.2417215539686275,-0.2221132831282333,-0.24867423208113248
2016-02-29,-0.024144737079774603,-0.0237299635125493,-0.0038310706263793293,-0.033435336072517696,-0.02380628202007551,-0.016001757862715182,-0.007322862871317004,-0.017667108514303753,-0.031220145404594835,-0.015698166992535234,-0.02691079038061095,-0.019030568302835116
2016-03-31,0.211598341617383,0.22550980833757506,0.2060008608705406,0.15957364793844886,0.15573965959830982,0.11631086350054787,0.20494705625450438,0.22006923395403,0.22174536631238206,0.10039466944774333,0.1402238799963884,0.157393127711561
2016-04-30,-0.01966994219434426,0.009776271709758255,0.011558231787268669,-0.06602732596941896,-0.028401180633112033,-0.01649770785226845,0.010049571125274825,-0.004853846682524754,-8.736986565227589e-05,-0.03441243457384768,-0.025422879933480802,-0.018279649297444966
2016-05-31,-0.03609538518733091,-0.0122369356900639,-0.018731778913945285,-0.0016233669386149785,-0.006366143988242867,0.005027774764824411,-0.03304430079245757,-0.023345429216106717,-0.006941726979251883,-0.004137366719527358,0.0008521661550326964,0.008043619727882811
2016-06-30,0.08626342928090791,0.08158398042061021,0.04742389767000854,0.050042472176093256,0.03733516111546109,-0.0009126010579771915,0.07328620316290935,0.07277028345189418,0.07325093097338975,0.013967990430638899,0.011069721002848087,0.029041404741465993
2016-07-31,-0.0663238925596682,0.00030420508468465,0.032829261036944946,-0.05953259069784078,0.01508785100362453,0.03869423811983319,-0.021867181804443137,-0.010049478796322675,-0.007268530885687241,-0.005894607376504601,0.020299535124528312,0.02781187314848954
2016-08-31,0.04892226421053536,0.05532286851939694,0.06331490250895855,0.014359937360928665,0.034263250814272395,0.04864303097552569,0.06185651745673981,0.05468720584707376,0.05161588501117964,0.045918053391510005,0.03819728452953797,0.028838194651288118
2016-09-30,-0.0015925269633446648,0.0026943930719818265,-0.0047636216836396406,-0.030309282556887696,-0.025090102292803285,-0.023466356397542465,0.0015025082275885726,-0.0007309188420506763,-0.002917733057919203,-0.031194334813040125,-0.021878775483972435,-0.02232113283166315
2016-10-31,0.040993671502287166,0.0458790145325354,0.041879322808237474,-0.0024918552708542707,0.02373104073700505,0.028182912269201665,0.03918241260199462,0.04369879667064658,0.04634771608663324,0.021484537446942564,0.025559667592322866,0.02214629533426926
2016-11-30,0.015122632345413667,0.036933285503631064,0.03159527822494956,0.045239208303771816,0.033653196645158534,0.04398772214796964,0.026940460131738453,0.026768323895727253,0.03194954755409096,0.04625211096593129,0.04939606412109576,0.023764632949871745
2016-12-31,-0.0415683069586007,-0.0402789536416831,-0.045988367821382825,-0.07904008109095073,-0.05615924140207862,-0.03596963625232741,-0.04246477833385276,-0.040958313032845584,-0.043680285154727105,-0.05643184525184519,-0.04867434710768648,-0.05048094433064032
2017-01-31,-0.03735274887785811,-0.02852009262258326,-0.02062361068153451,-0.017976477319939232,0.030151370034397385,0.021931855416861712,-0.026512430372899187,-0.029643286758378573,-0.030641922416031364,0.02390285309886564,0.016212619357796942,0.015060117317376331
2017-02-28,0.04075975989118419,0.045031746134932105,0.04529849786589102,0.023009754096843693,0.030998155508193292,0.022730206553821963,0.04713508331539118,0.04126033571413812,0.04420299935341565,0.02400974403934031,0.024980510557456537,0.030604936115224968
2017-03-31,-0.03309647961436679,-0.026933088330850063,-0.022665594071338946,-0.005773780599162226,0.0013387940722475733,-0.005144448451712469,-0.03243379159222548,-0.03260455453677036,-0.01586171884695209,-0.013051851216288157,-0.010505790982675345,0.020209384399336283
2017-04-30,-0.08761501019091955,-0.07321147233268,-0.061642369981890766,-0.005940662914846184,-0.003202819281452385,-0.02116416311897129,-0.0875801046486806,-0.07536953443138006,-0.05775467660601552,-0.013225791352146632,-0.019252919893865128,0.0003913140787510372
2017-05-31,-0.07499678361899231,-0.0820759668578025,-0.07738870596980674,-0.036335112690476734,0.007504193850953689,0.02109549097778629,-0.07197761747225151,-0.08310329533162375,-0.07890862361738571,0.0014020698419991984,-0.00702539562532567,0.007051726257193414
2017-06-30,0.015262200200645282,0.044881833958293926,0.05164786962620571,0.05607592318728316,0.03543611782020628,0.031080102952166122,0.030953969754495825,0.03835695575173603,0.0511244342074626,0.017319751798907657,0.02943536467357033,0.07766807363280215
2017-07-31,-0.014155555225121352,-0.005474112618968685,0.012084024511827662,0.005253092189359876,0.019358361192603812,0.06098429174491704,-0.01727768171159827,-0.004259823539521701,0.017221121069405987,0.03545012194225783,0.05787796835631154,0.01102516229688777
2017-08-31,0.006547445989153022,0.0445328246673633,0.04369434615993861,0.023634479763236405,0.030564191405339836,0.01543489571359391,0.03116104271952813,0.03760981340907721,0.03199956479017674,0.02822617467582944,0.030737610417901795,0.01845734414430078
2017-09-30,0.021312764486984825,0.018775457939000928,0.014701254421043863,0.009762496105084173,0.005876712855940935,0.0009612288960056947,0.02784824323277424,0.014610131613375543,0.012631408275942446,-0.0040393780852243655,-0.006046475559676412,0.025068532275175803
2017-10-31,-0.06436914279144168,-0.018172680913886907,-0.0113133022500711,0.023156829938788537,0.026258821020693768,0.020151315053763996,-0.04526682691258577,-0.03327990525268598,-0.003733740442870559,-0.0337263017840036,0.021151810594826514,0.050975079077011376
2017-11-30,-0.09161648895056007,-0.07310829259177665,-0.06816045862373521,-0.034182333162736556,-0.01452296129818842,-0.003568886675862415,-0.08529202534858871,-0.06891561245430611,-0.07663718293080135,-0.02207979934617843,-0.017185885081668406,-0.015419242127295396
2017-12-31,-0.032517707189858025,-0.020496325143557037,-0.022993973096240405,0.019130491112559378,0.0019013201548288006,-0.024699227032691118,-0.03072601068630776,-0.025075241982009167,-0.013901801280218562,-0.02408482262662104,0.004857241665882306,0.02326203630199508
2018-01-31,-0.06989087169549302,-0.03663090161287752,-0.015608811867275696,0.012805875057439353,0.09044666600748474,0.07469102422777985,-0.051104694014598384,-0.03518164339124419,-0.02535380849185831,0.04121654525730989,0.08682077373043406,0.02814768604798079
2018-02-28,-0.05157869002652238,-0.04951169096490493,-0.05021139903796823,-0.06101941680588696,-0.054333242184164576,-0.04907821391640632,-0.05139677599633796,-0.05581580430685673,-0.039735353933115225,-0.07217374738510429,-0.07016549280100559,-0.03196051924566423
2018-03-31,0.06530000953194515,0.06742127182676372,0.050091219143768795,-0.014820993433116048,-0.028925563941265886,-0.03840357655675253,0.060418179776941416,0.06007515168540123,0.06333316595764482,-0.009811764471448048,-0.03428460826161528,-0.023410648693031888
2018-04-30,-0.05647882497019019,-0.0374491412761534,-0.04350123605832068,-0.03268220979523828,-0.046916269264862476,-0.020953038861623585,-0.05596984727452359,-0.040013821421551854,-0.03716862784566832,-0.037792267239197375,-0.029259631222345206,-0.03125370122523041
2018-05-31,-0.035744449731760164,-0.0036609079681441115,-0.00988171218315792,0.022625670785432206,0.002332351572569058,-0.006561649250369284,-0.029787195804570565,-0.020981798308821742,0.021279906591795683,-0.05140160854316611,-0.028781145925105167,0.03433411239156081
2018-06-30,-0.12342165947380423,-0.113650750989845,-0.11641206032770857,-0.07566086769722591,-0.06863183298378694,-0.07355349261007804,-0.12679687692581143,-0.12005008704426479,-0.09535884891216828,-0.09531544482296472,-0.09243196908856222,-0.05764884112458479
2018-07-31,-0.0247576584197563,0.010950858271533415,0.03616899554375319,-0.022914094786819272,0.009048093288355652,0.05186507000707152,0.0038612088526241983,0.015771915527248215,0.007822300632930101,0.007242157090068035,0.02749784942569633,0.014012047741896128
2018-08-31,-0.09293297006458856,-0.07565875967431057,-0.0697501513931893,-0.06590416934092702,-0.05784633368892833,-0.033348704804624485,-0.0825619378343666,-0.08091348392125475,-0.07015059823864334,-0.054376468359291996,-0.04813063743689705,-0.05127863021266388
2018-09-30,-0.014006253028065907,-0.0015012127977714895,-0.002693633354408642,0.007689754243944025,0.04679491018494475,0.03343700559721574,0.007552792416383625,-0.008449306761589614,-0.01895764079574669,0.004435514128420248,0.03603302351664728,0.03484917346617045
2018-10-31,-0.09775450176760414,-0.09447269386388424,-0.09214698694853407,-0.13026776611992552,-0.06207466224986291,-0.042177888924411766,-0.10544492535472116,-0.08915006210337162,-0.08813939877811594,-0.070907108238497,-0.060006852399621224,-0.09568101867877166
2018-11-30,0.04803722962158763,0.07310566479193015,0.08423861277407085,0.02652369080021799,-0.00866992801553812,-0.015138262497781496,0.07314807118104572,0.07223767525683567,0.06347939403136449,0.04116529749007336,0.013718782066863389,-0.015406453976005707
2018-12-31,-0.049245061865056505,-0.04408688120353055,-0.03889081151660212,-0.06598893258059946,-0.04021736767202455,-0.037377524387059546,-0.04779760489666829,-0.0426232990233828,-0.04331805217915652,-0.06469222121526053,-0.03665874250752421,-0.03937485389570172
