,LowPERF,HighPERF,LowMGMT,HighMGMT,Small,Big
2020-07-31,0.14018087065787888,0.12589162361058337,0.07683858277410294,0.12286870798418126,0.1473587708354247,0.11904149755647997
2020-08-31,0.023761099571691036,0.037677356566303555,0.04243329384284311,-0.012459009712505797,0.08556585269045658,0.02499876456410477
2020-09-30,-0.06148304689840978,-0.030879203508336395,-0.027262233127837487,-0.08840759463535186,-0.0558653889693953,-0.04215662774356177
2020-10-31,0.02468409073179778,0.00347960422837712,0.015626003487610562,0.0051285266355018955,0.030239781943537603,0.021912457271200614
2020-11-30,-0.014299358100405168,0.08618317304631695,0.02798683223197984,0.025138608541089624,0.042093756234928614,0.05001634862115001
2020-12-31,0.13791049844031056,-0.05483635398702591,-0.03618021570529162,0.05549750857036195,-0.07993788520844647,0.04099092437138285
2021-01-31,0.04610622102560402,0.0033530968037120967,-0.029588936917052555,0.025378347874679852,-0.10061911035439408,0.030993497995577934
2021-02-28,-0.03985101578903194,0.0471841436116458,0.013689877834496045,0.0005006172542543208,0.058136534602202694,-0.0077471840365683775
2021-03-31,-0.04719369929951578,0.03633764259097649,-0.002732891601348042,-0.061803641150116495,0.04120962644566162,-0.0405633277188312
2021-04-30,0.0692811177833017,-0.043008183046762904,-0.010113956329532159,0.03977305528587349,-0.0028400331397718803,0.013612878521505722
2021-05-31,0.046345763412186214,0.039411245256794736,0.04744533640550008,0.03313155897837472,0.08691481137349166,0.043997103192078946
2021-06-30,0.004889687665605935,-0.009139387475831318,0.004327496356671512,0.040504930084153346,0.05264707252729095,-0.0010307777430675902
2021-07-31,-0.10709864981408257,-0.0563520081686365,-0.07561610290417631,0.017060507065973285,-0.005485840662940111,-0.06115491950910934
2021-08-31,-0.04893097850253936,0.06348667691871612,0.029373548488011547,0.03453628099407258,0.08953451123979628,0.014575713630515352
2021-09-30,0.024927805177426876,0.014345281652053954,0.02802807902627369,-0.03251641004663841,-0.002463225998648122,0.00626709215168586
2021-10-31,-0.005389208110873067,-0.021234219705846824,-0.01892633986775749,0.02066702435991541,-0.03103349954584167,0.007402393204161584
2021-11-30,0.0137220607661932,0.0032413194189457872,-0.018070572557618125,0.037306446874999954,0.12519244559181142,-0.015887631421583004
2021-12-31,0.0076320706733512544,0.05490829046609136,0.03338555736931492,-0.05008891805405036,0.07759513371180216,0.009980153040295647
2022-01-31,-0.1221569853778588,-0.011145838308895373,-0.025361574186688607,-0.12441113888883193,-0.03531808845348583,-0.07312544534561283
2022-02-28,0.03228422071252535,0.005371636464235996,0.028220438715987672,0.04719653110386046,0.0635672246066048,0.015977265992520584
2022-03-31,-0.07287549593111309,-0.00475899573609595,-0.012366918091617052,-0.10788231240586721,0.004445583792836771,-0.06910064481582234
2022-04-30,-0.04964091528826897,0.026444173797423698,-0.048152082369891325,-0.10458254257627919,0.01742222412377825,-0.04103286855870081
2022-05-31,0.05186940912298721,0.004918740345058126,0.018425485200643354,0.08984298047907147,0.11926399449774716,0.025314398722832365
2022-06-30,0.11767352835486045,0.09078616848381782,0.04420378875259412,0.1343514852393899,0.07428628115199887,0.08790850986096133
2022-07-31,-0.0616831831558905,-0.05109043541147951,-0.037655564691620236,-0.03098769534332857,0.0566311478016468,-0.05455781023800943
2022-08-31,-0.010125363505384843,-0.01427012420357765,0.014288721910181268,-0.059586387784379746,-0.009119794609327214,-0.01338273911996235
2022-09-30,-0.04111637198785578,-0.06867914178738532,-0.03482897783428318,-0.09243375360988293,-0.07732451202395119,-0.05380393193133426
2022-10-31,-0.09697719059207632,-0.046823424667871816,-0.043842515897507095,0.01013200682653026,0.06169165205968774,-0.06681638832103587
2022-11-30,0.06930267028027393,0.1382994559052435,0.1454392886610798,0.026746059457576132,0.10617855135825183,0.08814942909807666
2022-12-31,-0.008130806050336559,-0.016028165666573724,-0.017758943638222058,-0.038603048266322326,-0.03952293650660088,-0.005028967713817001
2023-01-31,0.06291662471470794,0.06607379538782765,0.04386651560490318,0.09023105005569954,0.10418983354948952,0.05632733726288275
2023-02-28,0.0036530677063100203,0.01278515457548357,0.018816010987319665,-0.036054957316242975,0.04936186423908717,-0.0084370252842072
2023-03-31,-0.017273747110384874,-0.023098517594560275,0.024818707201455403,-0.04040126953919154,-0.006374023249750671,0.005397221139324282
2023-04-30,-0.04260066637537763,0.004918127267518724,0.06757124233533696,-0.0504164555080826,-0.04866655671598619,0.01944595309152586
2023-05-31,-0.04145428092796022,-0.04248221803679442,-0.028431823904064735,-0.04250129139141123,0.048589343101921534,-0.04275039890836141
2023-06-30,0.014851942619409364,0.004016295285175664,0.01539510192150595,0.013807196661079324,0.05036386276242033,0.009037985119856318
2023-07-31,0.01784269560623386,0.08963315168189889,0.05641154233175505,-0.01557846936876317,0.05861897657757731,0.04618480086123222
2023-08-31,-0.023836314353390953,-0.08260272333639562,-0.04785752478079164,-0.07079925104826879,-0.0011883095513108843,-0.048888433850159174
2023-09-30,0.0024464986943948386,-0.003968198696811309,0.012103100337314432,-0.01970972290554851,0.014626929761363039,-0.0077891200098303415
2023-10-31,-0.04290968184819355,-0.007608878367278971,-0.03934932091141119,-0.023757155030638022,0.010608559452440991,-0.030441849836469803
2023-11-30,0.012457074002433233,-0.0028967267585798817,-0.010529476710756103,0.0032632746390173217,0.11034658745757753,-0.01129212641018662
2023-12-31,-0.003566395405620648,-0.03959617346132083,-0.01977951962338742,-0.014286539882122251,0.03550854407498272,-0.010911092024655011
2024-01-31,-0.05872003890821553,-0.07381179972515117,-0.002566803886371205,-0.1837419197911635,-0.2131169718800664,-0.033626111337652365
2024-02-29,0.10056661929010402,0.04908790711504185,0.06233916854213217,0.12107343838950935,-0.03677680721868992,0.08352013611814124
2024-03-31,0.031789822165035675,0.004304338100618921,0.011703353741867373,0.011791097983148147,0.08544134739743225,0.01090245999761863
2024-04-30,0.02067420333855363,-0.0467455644845417,0.018752994327194905,-0.012236025040066156,-0.05986743820187945,0.024001647873222565
2024-05-31,-0.02320227409173381,-0.01134917888448883,0.010285590439859105,-0.016248418089426342,-0.007159166262951544,-0.003313718667161014
2024-06-30,-0.009840057170094174,-0.11940605760086942,-0.043459082371439806,-0.0672346791052919,-0.0772051478856991,-0.0069571176410997415
2024-07-31,-0.05131646270151613,0.02230826595485036,0.0099875645154055,-0.00996184753333984,0.034570361054067744,-0.0010435278447005203
2024-08-31,-0.018109298370537097,-0.033910778911271255,-0.02967317707827488,-0.06400085837107461,-0.015196302794380667,-0.022506681073759638
2024-09-30,0.15882739836947724,0.2978769962479002,0.22712313191646105,0.22768396987954764,0.2670026609077687,0.17037836653842686
2024-10-31,-0.06168777490537514,0.13006283091954707,-0.0074685228984475716,0.037046494885167425,0.2390730306430373,-0.0328393584714779
2024-11-30,0.0011610197505420583,0.03415088530141208,0.0063250775454262165,0.027076417160543098,0.14419588580658815,0.005533827309693873
2024-12-31,0.030206951744171207,-0.0870387641740138,0.005386010254597062,-0.040093593714475184,-0.1277185498578991,0.02357287250694662
2025-01-31,-0.03294624055259221,-0.05013387765197719,-0.03436042592538102,-0.010208978811233393,0.014274274848183,-0.030134653666915923
2025-02-28,0.0004529943730497976,0.11381501713248432,0.02281202204258226,0.06527914760873443,0.13951198566259615,0.011727161967362676
2025-03-31,0.00023357397593404272,-0.022619095860574645,0.002514426376261314,-0.003049539044286953,0.024089884127175498,0.001553500431125121
2025-04-30,-0.02113550002596254,-0.03446253389614928,-0.031641808559501605,-0.029698522467469624,0.0307484280264958,-0.0190740556126886
2025-05-31,0.0026191499463610324,0.054506923725442746,0.030059507971329946,0.010809333385684239,0.09980268942305637,0.0191187688038017
2025-06-30,0.017728666813436433,0.051351375777478836,0.03752524338705565,0.06401767977024653,0.0857563572140081,0.031429848428583096
