,Small,Big,Robust,Weak,Conservative,Aggressive
2022-02-28,0.0635672246066048,0.01597726599252014,0.039350581316362154,0.020332181795958526,0.05456997971823929,0.02329345996496479
2022-03-31,0.0044455837928374375,-0.06910064481582123,-0.0965364805431086,-0.050241411078911447,-0.02536853726423438,-0.09895518331301911
2022-04-30,0.01742222412377803,-0.04103286855870125,-0.04611682619111501,0.17671991910177098,-0.17287408788488756,-0.10138489702806386
2022-05-31,0.11926399449774738,0.025314398722832143,0.03879695397293803,0.07693229538822477,0.09677607337289817,0.08417154610485111
2022-06-30,0.07428628115199909,0.08790850986096088,0.11777837814082637,0.11605474298772256,0.058068818982770054,0.15529648837218057
2022-07-31,0.05663114780164724,-0.05455781023800943,-0.07058211856281182,-0.022149505951100767,0.010211214533608626,-0.037368300784313635
2022-08-31,-0.009119794609327658,-0.013382739119961795,-0.015990879031232308,-0.017970166413493915,-0.020533960329330858,-0.040621167372416944
2022-09-30,-0.07732451202395119,-0.053803931931334814,-0.053800151326583334,-0.07139554802568848,-0.08534158934932079,-0.09917086079012571
2022-10-31,0.06169165205968752,-0.06681638832103576,-0.09121844770152421,0.014947798247342048,0.00476489293749216,-0.013617716372105515
2022-11-30,0.1061785513582516,0.08814942909807644,0.05800084820185836,0.10008484911115545,0.10325857653295545,0.03354562358046809
2022-12-31,-0.039522936506601436,-0.005028967713817445,0.001969145021438745,-0.027229463971639833,-0.03275730630489593,-0.045570682718322986
2023-01-31,0.10418983354949019,0.056327337262882304,0.07716379078388313,0.04409103398864911,0.05633792078726496,0.1079962028877659
2023-02-28,0.049361864239087616,-0.008437025284207644,-0.023695601046370363,0.021711778416487748,0.03496771227868467,-0.051396088889696934
2023-03-31,-0.006374023249751004,0.005397221139323838,-0.026424649839266068,0.0008185170625796268,0.01239857870261929,-0.03985388650914434
2023-04-30,-0.04866655671598652,0.019445953091526524,-0.03915424672750345,-0.01367306402304147,-0.013513637379576782,-0.04461761176371948
2023-05-31,0.04858934310192109,-0.042750398908361076,-0.057578718456832934,-0.042216528878527004,-0.029551750825454137,-0.050334760869957584
2023-06-30,0.050363862762420775,0.009037985119856096,0.03036607134951952,-0.01461176627727978,-0.017726618226837965,0.028396062051265103
2023-07-31,0.058618976577576865,0.04618480086123178,0.041098119277940715,0.04406540919607482,0.04857474542311402,-0.002094434187640215
2023-08-31,-0.0011883095513107733,-0.048888433850159285,-0.05429901220699507,-0.061192188350108756,-0.05369036694993956,-0.07606086464257567
2023-09-30,0.014626929761362817,-0.007789120009830897,-0.021163578292777818,-0.013193719566651718,-0.016386076399826033,-0.04060318261432361
2023-10-31,0.010608559452440547,-0.030441849836469914,-0.03929779975017822,0.019268167873384145,0.014848459920745238,-0.024524702683429656
2023-11-30,0.1103465874575773,-0.011292126410186842,-0.012520650711371095,0.03451098873150027,0.023929214331534165,-0.020149386152896076
2023-12-31,0.03550854407498316,-0.010911092024654567,-0.010079577464391809,-0.03708402947104916,-0.03409966921153573,-0.013104578786050092
2024-01-31,-0.21311697188006684,-0.033626111337652254,-0.08398581989410026,-0.22826710197822642,-0.17240134394066287,-0.15751203293943827
2024-02-29,-0.03677680721869048,0.08352013611814124,0.11442057608556411,0.10779659458906332,0.09196059146009206,0.10706416605204838
2024-03-31,0.08544134739743292,0.010902459997617964,0.03129350024604438,0.009011337729046831,-0.00430366227293455,0.020542868959750438
2024-04-30,-0.0598674382018799,0.0240016478732219,0.027659944890706,-0.039314007541609186,-0.03108628027313387,-0.0003927798292249207
2024-05-31,-0.007159166262951322,-0.003313718667160237,-0.011649050920912285,-0.023652521530834525,-0.00038402174207574635,-0.01677574817335392
2024-06-30,-0.07720514788569899,-0.006957117641098964,-0.03971271237941143,-0.0927108341453946,-0.09738253046820011,-0.04937319695159437
2024-07-31,0.03457036105406819,-0.0010435278446998542,-0.02334848045546689,0.028698003063559296,0.027967709230330318,-0.021419300059032698
2024-08-31,-0.015196302794381888,-0.02250668107375997,-0.017061916638169805,-0.05404671647321713,-0.03484563511355743,-0.054481837762313745
2024-09-30,0.26700266090776825,0.1703783665384282,0.22089467145028352,0.2756252502164831,0.2822210035462229,0.2324758611862947
2024-10-31,0.2390730306430373,-0.032839358471477564,-0.0572255293138304,0.1278616484366486,0.06781804220066712,0.014884424199006707
2024-11-30,0.1441958858065886,0.0055338273096923185,-0.004942122575452901,0.042229434082929895,0.023398750932057233,0.01741217272064688
2024-12-31,-0.12771854985789866,0.023572872506946396,0.013627173747023047,-0.07731193285883164,-0.07646637283701119,-0.009773537323747195
2025-01-31,0.014274274848183444,-0.030134653666915923,-0.023996829467672676,-0.041822185519835964,-0.05083621269844174,-0.015551069620652558
2025-02-28,0.13951198566259615,0.011727161967362454,0.007736114831375707,0.16597080437384482,0.09539511751102081,0.06352156462024161
2025-03-31,0.024089884127175498,0.001553500431124677,0.016274987154372145,-0.04388381550046072,-0.0458434213047304,-0.006739891066235737
2025-04-30,0.030748428026495578,-0.019074055612688157,-0.038671153264224545,0.001447878502942812,-0.03413816974701844,-0.03858899524615156
2025-05-31,0.09980268942305615,0.019118768803801478,0.01488620366279303,0.02467755015628259,0.03683291249735898,0.020879494164137924
2025-06-30,0.08575635721400787,0.03142984842858354,0.023725222643080413,0.05186835332696682,0.05652497809813628,0.07223822914542932
