,Small,Big,Growth,Value,Winner,Loser
2013-05-31,0.1713136133734918,0.0446105284767268,0.1109395960076684,0.0388524103175487,0.11529711204010629,0.08832049001072839
2013-06-30,-0.1464837574449816,-0.1136843049303465,-0.096683685939034,-0.1005078581434282,-0.11252186953642196,-0.20421445383529757
2013-07-31,0.1219929602681944,0.0098649079915011,0.075531193146537,0.0033692658139725,0.08028361383601035,-0.00506559777881499
2013-08-31,0.0936729742747453,0.036082732861179,0.034697496785931,0.043198255803488,0.03634533945433849,0.09695897393606101
2013-09-30,0.0769591767887751,0.0357328849949807,0.0847650364050809,0.0258893219060232,0.12107398194367436,0.015560272112183027
2013-10-31,-0.0008779556729511,-0.0153050613741101,-0.118220205154038,0.0093384029464622,-0.10278471562535918,-0.03147325644980026
2013-11-30,0.1361066390007026,0.0287932134507595,0.0629203976257304,0.0176691644076227,0.07347367557039464,0.04821243219672766
2013-12-31,-0.0173236865703547,-0.0479519198784311,-0.0433200839051507,-0.052217425348754,-0.043192706835180505,-0.06374328940567653
2014-01-31,0.0408123655725856,-0.0452738501846735,0.0451415866341449,-0.0531115780592509,0.09692014567731166,-0.0762038389484726
2014-02-28,0.0646195182701476,-0.0011413497955664,-0.0257878817542278,0.0105704030058049,-0.030894064765227824,0.010639512598846101
2014-03-31,0.0077253519344964,-0.0133575393244899,-0.0842378400184765,0.0178534676996144,-0.08510311108006674,0.0031627127558904178
2014-04-30,0.0128312410782387,0.0021540699703559,-0.007811808096539,-0.0013459755499578,-0.04052124577690874,-0.019271981624116585
2014-05-31,0.0582094760790754,0.0083004427052257,0.0223786224576443,0.0130431123129439,0.04810591589979252,0.00973835341847229
2014-06-30,0.076453151266896,0.0171490842711024,0.0506163397631713,0.0192028487054736,0.033542476953685396,0.007424250637587226
2014-07-31,0.0889556066514567,0.0849041496766442,-0.00525483972457,0.0927008629775716,0.00633559286649521,0.09418068256442624
2014-08-31,0.0903993049115488,-0.0097038082601946,0.0680277850068356,-0.0144400708155403,0.04263774468189818,0.015675303202928426
2014-09-30,0.2144616536386021,0.0367093439263093,0.0872669752716819,0.0419296027784148,0.09162959162020545,0.0764983384742981
2014-10-31,0.010091585986935,0.0239110217276357,-0.0155477385265717,0.0369429117257973,-0.014517387420718175,0.0037988440918423905
2014-11-30,0.0560125883479558,0.1214194662652392,0.027495304285324,0.1261743442094907,0.04264231511180072,0.09484560981978007
2014-12-31,-0.126821418333478,0.2836034290894569,-0.0498715116721979,0.300947169558396,-0.09575671531971086,0.15054318931135002
2015-01-31,0.1060131615974813,-0.0358413441851109,0.1031062543592424,-0.0487649593821631,0.08200792386765832,0.05115934323596716
2015-02-28,0.090768125931772,0.0221472874632573,0.1176863834185779,0.0014784456712699,0.053762923850356525,0.09476740553425111
2015-03-31,0.2634747541430036,0.1083819906958925,0.2035438846799635,0.0956752312732611,0.17397978954567161,0.21387096845497444
2015-04-30,0.201176771664326,0.1652909155889361,0.1415551053231987,0.1567277129842561,0.1879182359252467,0.10229650761234965
2015-05-31,0.3393301041089021,-0.0247047267211141,0.223880932506751,-0.0504400745106629,0.041675056271256006,0.10798475419764486
2015-06-30,-0.0740190091086351,-0.0383299184868203,-0.2278743883911533,0.033715523211846,-0.11123231973213843,-0.127447000156237
2015-07-31,-0.1986319216468177,-0.1262866334950131,-0.1752355684520572,-0.1133173934597618,-0.15999171257976086,-0.08994670285617956
2015-08-31,-0.0947592966146483,-0.1301757371542952,-0.2070407407078508,-0.1187018903169893,-0.164331464121395,-0.14931814153571132
2015-09-30,-0.0061971365751825,-0.0384488209984127,0.0065512306754151,-0.0303928649026083,-0.037781173025058234,-0.02976016814763538
2015-10-31,0.290541084791571,0.0875716162202531,0.225158996747522,0.0748478699971642,0.18839485413658763,0.23791235614386852
2015-11-30,0.1844695076543401,0.0048600445160786,0.0664968409852631,0.0182603682401996,0.017411375420198327,0.09976507358458075
2015-12-31,0.1560392172591793,0.0281975203701676,0.0201187209068154,0.0283267544172132,0.004205988096398938,0.05621109309087946
2016-01-31,-0.3166684617506224,-0.200170992171621,-0.3212365912985441,-0.1725399165970512,-0.32142280970554316,-0.19121674924332233
2016-02-29,0.0033449003036338,-0.0212747608257209,-0.0449118985292367,-0.0128595378646122,-0.038760976630718535,-0.008764736342931068
2016-03-31,0.2587170968696974,0.1092157009013248,0.1963401393721702,0.0945088156863858,0.17922454151098322,0.15602328217219785
2016-04-30,0.0574580745719619,-0.0243680029023153,-0.04083930088365,-0.0105730748649782,-0.0334249314640821,-0.04564113781242829
2016-05-31,-0.0369923008246855,0.0035191554490461,-0.0230950813562549,0.0014175648175658,-0.016159726913755224,-0.0070151453770112004
2016-06-30,0.06961970578033,0.0045931799189484,0.0570936760112368,0.0006593467412714,0.05565441532362381,0.023135739197201355
2016-07-31,0.0006619783754446,0.0311497113913852,-0.0608666366731958,0.0377248672966572,-0.024281664144880644,0.016669486327637317
2016-08-31,0.0786485421168412,0.0378695304633183,0.028584835060903,0.0475649705454108,0.045895786039375164,0.0391829612080159
2016-09-30,0.0527194869234817,-0.0256369087520401,-0.0328240642932299,-0.0219685748791621,-0.03403616905127449,-0.02703150316612546
2016-10-31,0.0491098207170115,0.022805707906873,0.0297483771082069,0.0288092664365922,0.03555366474069155,0.040932818568367724
2016-11-30,0.0500751236023988,0.0527518667891431,0.01591070544168,0.0627266797189916,0.011464524079938476,0.07609650222492115
2016-12-31,-0.0092973348132429,-0.0475522654448834,-0.0751640648218064,-0.0335605339694657,-0.05847310635393832,-0.07950286244753402
2017-01-31,-0.0414098867837314,0.0360976608638468,-0.0361204621006827,0.0481599662792888,0.0023511133342437596,-0.03365190159131726
2017-02-28,0.0503178918371223,0.020848376342142,0.0709079544670807,0.0145487991600392,0.06684499944288835,0.033500319179495364
2017-03-31,-0.0508244901267217,-9.545278494549336e-05,-0.0337067386471263,-0.0036622359444842,0.0034436368389434424,-0.0389187780288196
2017-04-30,-0.0948651618497321,-0.0015003020100815,-0.0655801095471059,-0.0050979766197385,-0.033410091799171426,-0.06131054093744548
2017-05-31,-0.0822653626460018,0.0282028278965664,-0.0442856764027638,0.0267247967693349,-0.0273711079421759,-0.047990520495333366
2017-06-30,0.0470927552939268,0.0366323081301289,0.0639561112962969,0.01738094910234,0.07677243032738512,0.04721126373790607
2017-07-31,-0.0217209400654323,0.0412140251865582,-0.039740169301388,0.0766727938506992,0.02410401285053121,-0.012826290488406777
2017-08-31,0.0559537309217121,0.0260359367835898,0.0384478376756458,0.0211379809042973,0.027320420183397642,0.045443520618400735
2017-09-30,0.0234796544218258,0.0001819286307911,0.0378051200801028,-0.009981174412059,0.0017438343906899245,0.04047061654785988
2017-10-31,-0.0279462424040271,0.0376506675675505,0.0588614555812689,0.0014242062826836,0.05312284892164154,-0.04742503992038449
2017-11-30,-0.091196947024849,-0.0060074716262796,-0.045570843884148,0.0029844228636839,-0.007390294431699362,-0.1014379490225158
2017-12-31,-0.0255586942034069,0.0111502153373228,0.0251748581952224,0.0017089340305276,0.03235243856227554,-0.034533745173161656
2018-01-31,-0.0445249701281569,0.08328204587092,0.0042457865267673,0.1241051131577297,0.08513751675241088,-0.03698233604861023
2018-02-28,-0.0696501241037894,-0.0671932702250219,-0.014665029765766,-0.0827391558137145,-0.05614758798212782,-0.06379141631268281
2018-03-31,0.1146322611115584,-0.0431175824141105,0.0080528931814625,-0.0515470087102531,-0.046476963565247,0.09200251753425959
2018-04-30,-0.0424562733638046,-0.0285926304958686,-0.033396721498229,-0.0165646955815497,-0.03071907723360745,-0.07463287267885765
2018-05-31,0.0093826856955068,0.0073190890317662,0.0565989806575761,-0.0217235053350022,0.021518994263691082,-0.022236294745269447
2018-06-30,-0.1107410507694551,-0.0636246430394528,-0.0589526819065576,-0.0601420067460695,-0.05236230631785643,-0.11789764608380493
2018-07-31,0.0344570586298891,0.0251126796615825,-0.0337949677236167,0.067479799840957,-0.009695359552234772,0.0046585520390529656
2018-08-31,-0.0930384536487122,-0.0419851836726307,-0.0769778825636813,-0.0272071645990634,-0.068426879686322,-0.09133798482136668
2018-09-30,0.0129329756946781,0.0446137911099604,0.0160814404519349,0.0435712442819415,0.03211080171062619,0.011767532267175085
2018-10-31,-0.0545747809400215,-0.074043314128788,-0.1654708985641398,-0.0229602391800283,-0.10480043733025068,-0.10931224833717978
2018-11-30,0.0865952683788799,-0.0137862674488687,0.0343330959269643,-0.0307515532408928,-0.02679788192635002,0.08610189029817872
2018-12-31,-0.0280646552469776,-0.0406774633684793,-0.0400995502923081,-0.0339874684748011,-0.03874126507677833,-0.07137267712129436
2019-01-31,-0.0441973284879607,0.0556799260363451,0.0352445166182047,0.0553264223176752,0.039134101596810966,-0.055935118422558605
2019-02-28,0.2416676633048267,0.1175801430123242,0.1857763919597896,0.084264434417606,0.14660237939484322,0.33696172145059133
2019-03-31,0.1150942382417834,0.0361373602213721,0.1057174275986054,0.0006804038002536,0.08701517231350664,0.06649989714536808
2019-04-30,-0.0239180889702127,0.0117697376385139,-0.0080245015655506,0.0125692037724192,0.027698025551952776,-0.0666053796160575
2019-05-31,0.0011516329282772,-0.0608805538481079,-0.0517360472741423,-0.0548791968762431,-0.05400895177218934,-0.08023961520339884
2019-06-30,0.0214852790690325,0.0514924649156465,0.0571571621081499,0.0342178962257631,0.06773278934966709,-0.00827509025932005
2019-07-31,-0.0098427850458981,0.0092081270580255,0.0094084455447387,-0.0033465651466744,0.004118632112340315,-0.014823826895610681
2019-08-31,-0.0233563963690518,-0.0121382695513547,0.0890819505353222,-0.0529182973116085,0.04139056786140172,-0.011762710639432905
2019-09-30,0.0200884426192047,0.0057260452201501,0.0006049240553647,0.0175425900631189,-0.007300219689568288,0.023349876485931897
2019-10-31,0.0082163861323081,0.0229759468820451,0.0408545080820124,0.0216720516264066,0.03313820606543083,-0.02043287760830137
2019-11-30,-0.0277800787144316,-0.0129923117011649,-0.0254766809255271,-0.0168793823202934,-0.02104425991899339,-0.02557862598358407
2019-12-31,0.0915748913316008,0.0609680714079565,0.0483059911988581,0.0348370962656718,0.06350013718416458,0.06435618126569165
2020-01-31,-0.0264962113040532,-0.0197091280900458,0.0378964777704895,-0.0395210713600886,0.013017162698944817,-0.025825449905640063
2020-02-29,-0.0302825951919964,-0.0221764204596197,0.0366697017864465,-0.0531526855317595,0.041328013950151954,-0.0408706898232567
2020-03-31,0.026424903331913,-0.0592164350936241,-0.0502965880796039,-0.0314990506247242,-0.10509458158357177,-0.059649782579964006
2020-04-30,-0.0059674665977715,0.0534684141448948,0.0995526818417598,0.0077864648310457,0.11587931327402945,-0.024008605585535747
2020-05-31,0.0408034602855242,-0.0106757544931865,0.0468970520203528,-0.0172035410055222,0.02562279931297451,-0.01278923256753317
2020-06-30,0.0318086187462141,0.0722301410138017,0.1505840455151408,0.0069537140952025,0.1655457496299555,0.02186922116742207
2020-07-31,0.1473587708354249,0.1190414975564801,0.1465050042171776,0.0526952595248919,0.12901079945248517,0.11235536662732049
2020-08-31,0.0855658526904565,0.0249987645641045,0.0122496855235478,0.0159331565786118,-0.01822263047373396,0.029334443416062284
2020-09-30,-0.0558653889693949,-0.0421566277435618,-0.0618004811698156,-0.0315781607404292,-0.0561503085680819,-0.05274399707488553
2020-10-31,0.0302397819435369,0.0219124572712006,0.0286131618106553,0.0087572658152457,0.005431051628726813,0.004023460216433072
2020-11-30,0.0420937562349286,0.05001634862115,-0.0210676837547484,0.0831758153393584,-0.013327628457103557,0.0570949297373915
2020-12-31,-0.079937885208447,0.0409909243713826,0.1587243764298116,-0.0537041007297864,0.16369300865652758,-0.04652968953525016
2021-01-31,-0.1006191103543939,0.0309934979955786,0.0515736508157596,-0.0015222641235588,0.05375108476439405,-0.05127363877323399
2021-02-28,0.0581365346022038,-0.0077471840365683,-0.0576154939553728,0.0559717493898153,-0.053388957720752916,0.027905967876096227
2021-03-31,0.0412096264456613,-0.0405633277188304,-0.0649592282630902,0.0325772945635962,-0.06276286442154855,-0.032862147768988104
2021-04-30,-0.0028400331397716,0.013612878521505,0.083385220633759,-0.0444867921446827,0.0730831217500818,-0.03950103829947271
2021-05-31,0.0869148113734912,0.0439971031920785,0.0654027881449983,0.031021341294942,0.0666821460488689,0.06709929783062529
2021-06-30,0.0526470725272902,-0.0010307777430667,0.0295874343613258,-0.0081188695342649,0.049573472121377415,0.025224082454732955
2021-07-31,-0.0054858406629406,-0.0611549195091097,-0.0536934968775961,-0.0561850038970139,-0.018768147413439462,-0.036911034118157215
2021-08-31,0.089534511239796,0.0145757136305155,-0.0381524335397169,0.0578914381929007,0.046984497810002024,-0.013737558566877861
2021-09-30,-0.0024632259986485,0.006267092151686,-0.0088350289073093,0.0430686503247337,-0.06714208235914776,0.04546401142339085
2021-10-31,-0.0310334995458417,0.0074023932041615,0.0364724109645566,-0.0245707104774994,0.05483825813863974,0.0013898669457865775
2021-11-30,0.125192445591812,-0.0158876314215825,0.0119507782708816,-0.0294950563326786,0.006547446255687817,0.03628988707465397
2021-12-31,0.0775951337118017,0.009980153040296,-0.0379526191748195,0.0459549064681295,-0.07268603658693851,0.05109436031291259
2022-01-31,-0.0353180884534862,-0.0731254453456129,-0.1260900646360148,-9.607224151786388e-05,-0.12688557570981818,-0.08281410240276266
2022-02-28,0.0635672246066048,0.0159772659925199,0.0119690019709088,0.0256130448955742,0.10511345127274563,-0.00594976988239293
2022-03-31,0.0044455837928381,-0.0691006448158215,-0.1044277331969401,0.0081494991752959,-0.10287596941034782,-0.09771118151155656
2022-04-30,0.0174222241237775,-0.0410328685587007,-0.0047243864382497,-0.0303684986822835,-0.14425174593085788,-0.06303943084054897
2022-05-31,0.1192639944977471,0.0253143987228323,0.0540654465220968,-0.0034122281238957,0.11159667601370549,0.03473309595197582
2022-06-30,0.0742862811519999,0.0879085098609606,0.1454709586186469,0.0271144420652602,0.08372394968906138,0.14946875839528206
2022-07-31,0.0566311478016476,-0.0545578102380099,-0.0541650648712973,-0.0305744115393175,0.002290402184683238,-0.0776980970412613
2022-08-31,-0.0091197946093275,-0.013382739119962,-0.0477220748557438,0.0066083793887867,-0.01440074167261507,-0.0367469932134874
2022-09-30,-0.0773245120239513,-0.0538039319313343,-0.0664281242458669,-0.0304255669457933,-0.04556679642686168,-0.10914280827129896
2022-10-31,0.0616916520596879,-0.0668163883210354,-0.0712390479748926,-0.0520904835480579,-0.038976790326646804,0.024195293321351174
2022-11-30,0.1061785513582518,0.0881494290980764,0.0371147753251326,0.1234608032817654,0.049534355267542685,0.06809704366169611
2022-12-31,-0.0395229365066012,-0.005028967713817,0.0121043524773829,-0.0181593453581114,-0.07358033338716319,-0.020774837735925145
2023-01-31,0.104189833549491,0.0563273372628827,0.0700030131808153,0.0422732184083722,0.055671864399450266,0.10918287584485453
2023-02-28,0.0493618642390871,-0.0084370252842078,-0.0340071835358664,0.0088949674925666,0.010745081016649394,-0.014457120092570386
2023-03-31,-0.0063740232497502,0.0053972211393238,-0.0187772135794893,0.0145228409482327,-0.016325502507877454,0.00603347814120192
2023-04-30,-0.0486665567159864,0.0194459530915256,-0.052180687245499,0.0822066391436893,-0.027558621548666506,-0.05981295002224429
2023-05-31,0.0485893431019213,-0.0427503989083615,-0.0512141985101322,-0.0234684326094873,0.0030816707841387903,-0.05799433147702038
2023-06-30,0.0503638627624207,0.0090379851198558,0.0082247620151909,-0.0018633565192307,0.00307191904258608,0.013868780806449266
2023-07-31,0.058618976577577,0.0461848008612322,0.0052037137563192,0.0831209850214611,-0.043607702249974345,0.04929857745143762
2023-08-31,-0.0011883095513114,-0.0488884338501592,-0.0437459499335317,-0.0558434092052561,-0.009070668449911667,-0.10091809957052378
2023-09-30,0.0146269297613628,-0.0077891200098298,-0.0418255827569274,0.0167145757763187,-0.010046612690467582,-0.008900069987925807
2023-10-31,0.0106085594524409,-0.0304418498364693,-0.0251808831282592,-0.0354525033694766,-0.07635599700018281,-0.014008100267171586
2023-11-30,0.1103465874575782,-0.0112921264101865,0.0114910877508203,-0.0070938177994305,0.004708323741679621,-0.013326677131392017
2023-12-31,0.0355085440749831,-0.010911092024655,-0.0310881319750346,-0.0117122984678486,-0.017571000317379015,-0.011452951745385298
2024-01-31,-0.2131169718800661,-0.0336261113376527,-0.1724779026512461,0.0426709074335147,-0.11791318078628887,-0.17787029294409995
2024-02-29,-0.0367768072186901,0.0835201361181414,0.1421167742849201,0.0425741012281004,0.16571161578499294,0.11294204134855912
2024-03-31,0.0854413473974333,0.0109024599976186,0.0017654799119068,-0.0092709737854191,0.02785048680890201,-0.028778206386558924
2024-04-30,-0.0598674382018796,0.0240016478732223,0.0034637475690542,0.0292329774324666,0.03048984939665833,-0.01903890038810052
2024-05-31,-0.0071591662629515,-0.0033137186671611,-0.0460436457279417,0.0127642739350484,-0.00839686330260958,-0.01669836668862279
2024-06-30,-0.0772051478856986,-0.0069571176410996,-0.0545687624028616,-0.0112111084643786,0.013040121255944115,-0.11455824731022168
2024-07-31,0.0345703610540681,-0.0010435278447001,-0.0125937823961058,0.0429134456897524,-0.0484282492322069,0.002293440642214817
2024-08-31,-0.0151963027943818,-0.0225066810737594,-0.034757871180336,-0.0158949947380315,-0.01413222377156842,-0.06289331932959596
2024-09-30,0.2670026609077685,0.1703783665384279,0.2500479910880062,0.1413532460029054,0.09474492549769575,0.3276394487577463
2024-10-31,0.2390730306430377,-0.0328393584714772,0.0040558079121639,-0.0191280559829076,-0.01985055798871116,0.06061235194023351
2024-11-30,0.1441958858065883,0.0055338273096936,0.0022509871231588,0.0198416618284191,-0.003990725358009484,0.04402930488127432
2024-12-31,-0.127718549857899,0.0235728725069466,-0.0328316041873411,0.0479531262852079,0.0012327798027642611,-0.06773766733256248
2025-01-31,0.014274274848183,-0.0301346536669158,-0.0287709312942984,-0.0180171436111592,-0.029807586644771678,-0.03513593557098915
2025-02-28,0.1395119856625961,0.0117271619673624,0.0730843882261378,-0.0013594369869658,0.06322583143725757,0.06933786680546206
2025-03-31,0.0240898841271757,0.0015535004311248,-0.0219639588358456,0.0140357957964605,-0.0381313119457205,-0.009246763284507575
2025-04-30,0.0307484280264953,-0.0190740556126884,-0.0031133142560307,-0.0036932902155555,-0.023426380690393822,-0.03941765338798586
2025-05-31,0.0998026894230563,0.0191187688038012,-0.0057209535206094,0.0322009910671756,-0.03688519411222446,0.028431867259997246
2025-06-30,0.0857563572140083,0.031429848428583,0.0317294386695559,0.0442790631697345,0.06375448674298556,0.04379388645931348
