,SmallLowPERF,SmallMiddlePERF,SmallHighPERF,BigLowPERF,BigMiddlePERF,BigHighPERF,SmallLowMGMT,SmallMiddleMGMT,SmallHighMGMT,BigLowMGMT,BigMiddleMGMT,BigHighMGMT
2011-11-30,-0.02626366755270826,-0.03713865690057361,-0.04959858020256269,-0.04109603934454742,-0.05720639052266929,-0.056369572122692,-0.03510377392390829,-0.03823918218228961,-0.038052208563749024,-0.04531073137413366,-0.05783103045979132,-0.05362420664572298
2011-12-31,-0.14030081201097266,-0.16438464871634795,-0.1852449037396211,-0.04716688233360666,-0.05191991173525745,-0.055858527313198625,-0.166588766293417,-0.16704086849995214,-0.15775014558792488,-0.013593292038869609,-0.07313134512299846,-0.11787214142370006
2012-01-31,-0.03990133265003293,-0.0063445976173258645,0.016206924988772853,0.025594756129445617,0.03992167186663487,0.05293985408252433,0.006959757060573057,-0.006188952177021756,-0.01970564786094864,0.03716949923621926,0.040581711127297915,0.01828293740186826
2012-02-29,0.1257303066284723,0.13776955713282502,0.15446653868242666,0.06014993342157959,0.05384551636726309,0.09140339671420206,0.14535755407441786,0.13502958744699867,0.1463698844259831,0.037804018236167636,0.07519369315790603,0.11459863547069027
2012-03-31,-0.05371098413887376,-0.07545141885277085,-0.08586831483257518,-0.06431170774439077,-0.05967014714862906,-0.09516648590402843,-0.07527640290194737,-0.07195284494349041,-0.07949103310107863,-0.054242293621065696,-0.07099580638720493,-0.08721144951276671
2012-04-30,0.04372640439531805,0.07584316277316194,0.11164021691085169,0.04483747903511315,0.05055868613488235,0.08766209036527983,0.09896290801198937,0.08184368472806813,0.05144889110880979,0.040059109333802745,0.0645764085579772,0.06261983796763126
2012-05-31,0.0320403851962241,0.02099682933895286,0.0032572756543627346,-0.00048308199738555935,-0.009625090477295872,0.009246846857526414,0.007336772974806172,0.018149052801939902,0.033454505973669946,-0.02802537797045679,0.009309105864063971,0.050595810476805614
2012-06-30,-0.015708040958726577,-0.0665126028979579,-0.09825014588419512,-0.04382718176559375,-0.03883881712235515,-0.06944128812602102,-0.06924533806807509,-0.06652019572463097,-0.058209348956112406,-0.022177643858841245,-0.05925278543959389,-0.060825088497839075
2012-07-31,-0.08079445734856083,-0.09698045864549909,-0.10193553132053879,-0.03455481694565454,-0.04929187872593477,-0.08208822934058602,-0.09455089972414488,-0.09446273715957176,-0.09964871015590171,-0.03819785990367697,-0.051600627993672155,-0.07145473302606009
2012-08-31,0.04673690086269122,0.03242793955101719,0.027329197712804287,-0.031231586285270674,-0.02714600265383138,-0.05297173060979088,0.026157252213148796,0.033002510041372446,0.043306910290084044,-0.019002521926759663,-0.04045523704989895,-0.043510850755733466
2012-09-30,-0.010810469506337017,0.00682289512874612,0.019888227448490614,0.040167284657460334,0.015928184237614662,0.004533007716986059,-0.00020020960510336305,0.009644927876139242,0.0055942024391339995,0.005776500004163632,0.026168219795188463,0.06434069323422609
2012-10-31,-0.015413865323053444,-0.0008877802684112979,0.011453090269758937,-0.011807313501779437,-0.00905264991742094,0.009182621776683941,0.003474694333784223,0.00029877645938980457,-0.007452830406575961,-0.0033148768969473164,-0.00653877559942273,-0.03420713158583222
2012-11-30,-0.12587786964364123,-0.12082350310818346,-0.1113465731013169,-0.06830445372914418,-0.03112075901660849,-0.06107159561085129,-0.116293156356165,-0.11748853296434314,-0.13031475705029893,-0.01031834624571204,-0.06586041636252526,-0.0872423989516996
2012-12-31,0.17559673587314717,0.16282376733704718,0.14758219650148718,0.11349514945398842,0.15990217225017167,0.1626761245904138,0.15892735254976387,0.15803735788514017,0.17506493000778578,0.1253066372368543,0.16305752505786542,0.17801617215079157
2013-01-31,0.08299481623722804,0.06718246569346231,0.06552668417568341,0.021671598393388836,0.06347738966036176,0.07618006147501255,0.0631968435150132,0.07102966286488144,0.07041308541161828,0.0598407526980238,0.04144211359045147,0.0559770113755762
2013-02-28,0.05625635539602469,0.04077446686957886,0.021984059696405156,0.022514346708928157,-0.0075997358375141655,-0.028795220731286264,0.02986028528281537,0.04131379605110341,0.04467097468579517,-0.029148295372484867,0.00731427438977672,0.03079375092121861
2013-03-31,-0.011698708475509134,-0.0347098822054791,-0.03310344272973553,-0.01803107218915434,-0.0614755812227723,-0.07196261088464828,-0.02891262095856162,-0.03324685031567309,-0.023114187937292252,-0.05866515972405317,-0.0590322802676595,-0.013372725876184766
2013-04-30,-0.014690551543536046,-0.03225220051975464,-0.05219853081961101,-0.024190223715102266,-0.017744157127472793,-0.02771012640839776,-0.031347516024546884,-0.036105009145519285,-0.02797811368508507,-0.01558675784005159,-0.023203825715521376,-0.024157255657325738
2013-05-31,0.18003412201115143,0.15356284542885468,0.13584346070242015,0.08514278143472631,0.059451742312903955,0.06187909462540353,0.14342874762976665,0.15159970184060656,0.1706333424663582,0.045602182220249254,0.07029138119256273,0.11340980657616573
2013-06-30,-0.143548123583484,-0.15837644354087932,-0.17687463573322015,-0.10534030355247226,-0.12569970617112414,-0.20111755164301404,-0.14450582466242268,-0.16370227060671094,-0.16416547261712489,-0.1131956997576331,-0.12761985793556763,-0.13819771183127527
2013-07-31,0.11660877454123764,0.08087211835352126,0.03973169712148783,0.052993255929895566,0.01747565378973781,-0.0065875756866183854,0.06845787104853396,0.08053004352452975,0.07966581449600607,0.005416151014681958,0.026785211674120513,0.04591557244003841
2013-08-31,0.048366117668606545,0.09285896685297423,0.11841737891962922,0.04569399236152605,0.04054697690228104,0.08430642472966499,0.11855547649850906,0.09280957560586311,0.06105540584942548,0.04500268699308707,0.0438175897697799,0.05240514266873686
2013-09-30,0.09185770363045087,0.05524244286808644,0.02230934032070153,0.07520753859984874,0.028234047904343917,0.043991701623107504,0.05645682981006739,0.05811340134168086,0.04271488105328114,0.03122508222334308,0.04315069879825639,0.05265578088490819
2013-10-31,-0.03591728735831301,-0.01803484978151948,-0.015629980376759778,-0.06697304985564845,-0.01350783282473178,-0.0014197789073162603,-0.02219076391173269,-0.01890568961670369,-0.02327199995813778,-0.001732919468383054,-0.028577815573500365,-0.04584247166046229
2013-11-30,0.1516165388542463,0.09757951985729907,0.06666446143685878,0.06192136413708038,0.039479451434236035,0.019200649267137493,0.08313225291250248,0.10615826293860975,0.09822290812962464,0.041496043403072,0.03154530963118218,0.05928640559628562
2013-12-31,-0.031073233855828164,-0.026304956735143326,-0.046370321175423834,-0.014907769145331096,-0.048604892402943856,-0.05727136099947916,-0.028223696708894463,-0.03137278493207252,-0.03457791227640361,-0.04467041040470121,-0.046804681969432105,-0.033071573547882815
2014-01-31,0.10736307249590826,0.033980948662525545,-0.02669447265901881,0.023891658383979664,-0.035702552005784094,-0.05191468751217798,0.022610484153516852,0.032906655455581024,0.046669542416682974,-0.04705188748619615,-0.029388875694973282,0.011470885162626177
2014-02-28,0.022259131108752328,0.050866145488647874,0.051598534210415714,-0.016960384350481195,0.012955704630134068,0.004546218603374674,0.052272703508178475,0.045674864298768325,0.04458072081487141,-0.004033645006326636,0.008829314300268454,0.001223821582781781
2014-03-31,-0.06726309664560604,-0.023474789809184715,0.02867675584567464,-0.0606775999898328,-0.030925213723146938,0.018342183104348653,-0.00358934863852034,-0.022219554228835814,-0.030591583744911,0.005065531769532949,-0.02477346399009195,-0.05582364722782418
2014-04-30,-0.016917094491456286,-0.018970924086553986,-0.01736855201729126,-0.007397144323164295,-0.0029951973159214607,-0.0017486781762527936,-0.01290778402220838,-0.018994462818779367,-0.02190760174367601,-0.0009111192601984897,-0.0024255316296485363,-0.014355566727790259
2014-05-31,0.04859045468732148,0.03580776193701163,0.015187448850756402,-0.0015169833532513444,0.015291922496259769,0.014226761629143603,0.022762525023191538,0.036592888354610276,0.03596848402225472,0.01809667928550507,0.006861296010266971,0.015251991117024577
2014-06-30,0.07608329812358261,0.056810131506097816,0.04374314491182152,0.027382425850025482,0.02032094618316238,0.018618772018980545,0.04490369815097717,0.05931981647284035,0.06414746448086928,0.01910471770729183,0.01988201878794582,0.03068070820766655
2014-07-31,0.03834508241541723,0.07550412910307669,0.11492325155233751,0.04900257407649744,0.08101385278986761,0.09983507358269028,0.0683030130850264,0.08093806633282474,0.07743044734833471,0.09313038144195418,0.08469308291965305,0.03618960944116045
2014-08-31,0.06346631199654218,0.06707448537402483,0.05471798511975412,0.023853261515419888,0.018605361472746607,-0.02231210907574177,0.0593211681592023,0.06191471771957713,0.07651433373698158,-0.015518319545691717,0.0121483038441339,0.04062346968451713
2014-09-30,0.1518076504103718,0.15033480644367003,0.17020679696358032,0.05751125860785389,0.06725612189055585,0.04345240834242259,0.1501637685426953,0.15635796639166633,0.1553994713570266,0.038760398218691705,0.06628685542219959,0.07627083355761166
2014-10-31,0.013775581020646133,0.014655609996124586,0.012180046641675935,-0.009890747343784811,0.01627636760502793,0.04089955428164305,0.012411659813530429,0.014934486030469873,0.012499673153321122,0.029759494986465462,0.018635606187374476,0.0015772157720543856
2014-11-30,0.04946573260870091,0.0519375306186467,0.07570517053921222,0.0334825366481275,0.09389209939499521,0.14313977547463907,0.05382429665353139,0.057780338204004744,0.05289653630064883,0.1327939690842186,0.09425602436044644,0.05168813015789997
2014-12-31,-0.11341527723720446,-0.08196116181434654,-0.039279485216048626,0.023548472419495647,0.19409875685905664,0.2936129233631073,-0.046222854643678035,-0.08373301717318005,-0.10987473838470174,0.30693345973646236,0.18122848597418106,0.03838398739441584
2015-01-31,0.13065816749932568,0.08799953844158237,0.05311777774312687,0.06576613804662101,-0.008090716682499055,-0.053086974410269105,0.07635308492610338,0.08951027518277055,0.1081902035410709,-0.018736717326295227,-0.02008661675099732,0.043646357697001426
2015-02-28,0.0938906786092426,0.07859196858255557,0.06622883812904945,0.057654833063199185,0.02789225040649912,0.03912033785900837,0.06550104702217485,0.08180730727938079,0.0828745494077947,0.0054187178105638,0.04504924095912499,0.0920016112065587
2015-03-31,0.2609768430231485,0.24898734129052014,0.23333737339339988,0.09580299072230858,0.15034662656500886,0.18653751771928317,0.24054240225892154,0.24533194615245768,0.26436411462503506,0.09800987599232291,0.15164260904428994,0.18962797715388757
2015-04-30,0.14929578322603976,0.1618239693757091,0.18018845869709033,0.13983727225241505,0.17482904028678403,0.13808122605610063,0.16551815127599556,0.16453457270644645,0.15904240044652984,0.15919262784438004,0.1690700973008732,0.12939484717618388
2015-05-31,0.3390024131873086,0.2796730126515836,0.2133391578016226,0.11931388779840812,0.03099387139789256,-0.03152870949353448,0.2565777289726503,0.269569326685027,0.3123829841196648,-0.038982631490771635,0.044485099985049015,0.20513620389391507
2015-06-30,-0.1373640583236978,-0.11067142454025347,-0.10478170239841755,-0.1302047792535237,-0.07605349479240164,0.042347992730753514,-0.0889052699433397,-0.1196656515775103,-0.11933075765818124,-0.015954133998627218,-0.06499609752530255,-0.15501441052022225
2015-07-31,-0.17642537248419754,-0.2074091090858884,-0.23321494905252182,-0.11700873864715855,-0.1512308960591865,-0.10955796554461306,-0.21979678471641773,-0.20972480253203152,-0.1802674672336667,-0.11279547980048477,-0.15027227592766013,-0.12329854865185563
2015-08-31,-0.17913877645863407,-0.12842150141012976,-0.11353136037427636,-0.15354723866087527,-0.14225174348628655,-0.10787145184161107,-0.11662710322774139,-0.13728303027311362,-0.1412423743329142,-0.12006061780716393,-0.1390408181496755,-0.18269049497876866
2015-09-30,0.022889709675925074,-0.02528007000441579,-0.027088251804719188,-0.02369862336883921,-0.05501710618325317,-0.013800296182384542,-0.03711510741773627,-0.016369955564307426,-0.0012863433882526198,-0.03543762585725585,-0.046894346217858485,-0.02822368291762367
2015-10-31,0.2603206945494556,0.2652647621833324,0.2330069437910225,0.1539877459551764,0.13059263699261314,0.07359863250232546,0.24018439237782818,0.2537016754021115,0.2876546124237922,0.08372670921753267,0.1356755050384828,0.18431438197914596
2015-11-30,0.15227005166543184,0.11906569379394649,0.11393954453796828,0.03073346488291606,0.015557854345533473,0.045560630873419994,0.10092330788865822,0.12269896859967466,0.14841221457863885,0.005399318287606647,0.02435155561628055,0.04043270452610215
2015-12-31,0.07147133805244898,0.08653953976278927,0.09140370284858701,0.045429690271285184,0.031174623530890067,0.010658376533203118,0.08243458987097951,0.08525402321635545,0.08884736788418701,0.0372447530561173,0.027988171420464614,0.02438924286513311
2016-01-31,-0.30196334301008865,-0.31509925217028845,-0.3046676357337572,-0.2619107019605784,-0.24917018828074755,-0.19259825730677327,-0.3017303992107283,-0.31425900790268935,-0.3093548729856833,-0.19052801856379376,-0.24233912709707883,-0.29237554743803684
2016-02-29,-0.03041534234962462,-0.020796837529523438,0.0027721181015794016,-0.02851285004843873,-0.022982420740490617,-0.013833189898141418,-0.006651394272512823,-0.020642282757949104,-0.02204840327166291,-0.01836432384206732,-0.01954052335498302,-0.03110031287698556
2016-03-31,0.23869418402715503,0.21430887744838545,0.19954348396381638,0.17214395295164286,0.13925832436090801,0.09904946143157223,0.20279224505498816,0.21155194943572098,0.24877699497068817,0.10099212677025737,0.1394405732324031,0.18587701996407557
2016-04-30,-0.003781864258356027,-0.0039050517198937484,0.021666611139546266,-0.026315978291927777,-0.02492604036790802,-0.028812166293000985,0.008662539926310941,-0.0009463468778433404,-0.0023472463560795243,-0.010773458476457498,-0.03360347954162146,-0.03808878290023088
2016-05-31,0.00945803127210354,-0.02221576829190497,-0.048369653781433986,0.011883451640893883,-0.004264932413251099,0.004814455887686142,-0.03990240044836957,-0.021629302341804046,0.0014561329543871793,0.008109243060412163,-0.0008529220874938792,-0.005408668861314525
2016-06-30,0.08369885579449088,0.07959298492249345,0.04220759955140818,0.044136689475138935,0.0127666767830934,0.0009958269193088842,0.05372382523386854,0.07237707465993304,0.10203246644941921,0.006776443907655194,0.01883344975371326,0.03413119016987998
2016-07-31,-0.020644276182015142,-0.016563168313036614,0.0027277471524955743,0.03157160858626984,0.01587744026964355,0.006721449506665866,5.468544180309287e-05,-0.0099641032150396,-0.042700763166438116,0.029350901851480815,0.02294847905155617,-0.020063742447832822
2016-08-31,0.039839443214727766,0.05514379621035381,0.07556648314271519,0.011822433951880651,0.03902089971086453,0.05011337892214174,0.06414210497687689,0.052883247985859416,0.05672363343379172,0.04178974379372691,0.03624147874528738,0.030137413151971826
2016-09-30,-0.012551723602928555,-0.002708283355523533,0.0170166515329202,-0.021506628747912093,-0.023927831926367715,-0.03299511114296494,0.00940263790070639,-0.0005200680875709907,-0.013607983168765658,-0.026011996077082267,-0.02532891615095878,-0.021404142121844494
2016-10-31,0.04953005021899237,0.042878151806821085,0.03822978998227011,0.021931078652376534,0.02533355119714198,0.02013911194260154,0.037661058829794314,0.04382827469481221,0.04787706862126595,0.02475704187598393,0.023971596270508266,0.015828005951866952
2016-11-30,0.0222071117157967,0.028249000059939577,0.034582657550949136,0.015555539735650603,0.04302597209690773,0.053467146201162,0.038629196941762034,0.026433140448104187,0.021923828653359845,0.056651291732396025,0.03787314071838921,0.012480549489718884
2016-12-31,-0.051148337039774505,-0.04396058403364522,-0.027773054239280226,-0.047190590935487275,-0.055729023903141495,-0.04568119071096943,-0.019881850431774928,-0.04269695649062366,-0.06709288016086346,-0.03892835432735331,-0.05795035064213738,-0.07015637395660368
2017-01-31,-0.04049084424408467,-0.027457375170205967,-0.02332456997522958,0.009832465872394058,0.023224220505479565,0.012242742815039342,-0.026093536868742828,-0.026760308636044616,-0.039831482364858894,0.039332667674863986,0.01295583942001266,-0.024654323960747626
2017-02-28,0.043877717268180794,0.04137258465336502,0.052045447267916156,0.035454993660047895,0.02245558729934638,0.025752625996518397,0.05191827477373967,0.04090963167736783,0.044251784305794795,0.010917557069169304,0.02979942684690351,0.058841339728473274
2017-03-31,-0.009634899408085262,-0.031099385680704472,-0.03349461375610763,0.034246920347233756,-0.011745507577445857,-0.016564571630682035,-0.03642880160709827,-0.025311179989405574,-0.025678291495933814,0.004887039324838138,-0.008804871970588324,-0.010615172860328648
2017-04-30,-0.06065125278976713,-0.07860108667598509,-0.07220598498312314,0.002067465242048705,-0.0087619845337783,-0.02693061029891708,-0.07742535266024997,-0.07203666862196867,-0.07682542967462003,-0.009382069428403361,-0.008094816045637443,-0.029075532968121265
2017-05-31,-0.07429405690636492,-0.08083776573919499,-0.0759219276614006,0.015633780770106354,-0.0073372830313007675,0.00026714068897160104,-0.07016510419885424,-0.08327898022801905,-0.072241584926802,0.03432845139990781,-0.017785730548872114,-0.05151283945010021
2017-06-30,0.046373970738078585,0.037126381016192145,0.04121695803354375,0.07188938769443176,0.03154527235084581,0.02371253045924049,0.03865859708242514,0.04172411674790766,0.03347848894039651,0.022616044610058506,0.05674660989175462,0.04962904850032346
2017-07-31,-0.004041493250322659,-0.005902390893387954,0.007696061477195704,-0.010551029088752384,0.053998491173318675,0.04251646465839176,0.010545288183316126,-0.004140301987738848,-0.011232953375826304,0.0591631584848098,0.02115350256851123,0.01217031333360552
2017-08-31,0.027958280777242717,0.037326835227204036,0.02958972374747737,0.017023151662831415,0.02992351638705837,0.024144049072163165,0.03474514142962848,0.03295031559400585,0.037072283010096685,0.030454768979601976,0.018924544451944803,0.03807205471283748
2017-09-30,0.012571438316054673,0.020101617303098562,0.017453787134607213,0.036447914059890785,-0.004558035076701161,-0.00816354065521585,0.011508432651720746,0.018719893361253126,0.023406775912398814,-0.0038137868456500357,0.007068723027776835,0.025981829833782166
2017-10-31,-0.013285454154827847,-0.02938003142726109,-0.04057338504255281,0.0686977834360527,0.012306530847191022,-0.024327715480109036,-0.02782464902982673,-0.02951910957407955,-0.028883667063180796,0.03488089826547047,0.014742701616399012,0.009427488805400008
2017-11-30,-0.07231209410929251,-0.07420726780037135,-0.08495883680164085,-0.02869111055311746,-0.010876263508361794,-0.02297841078878593,-0.06804941079127369,-0.07815310677107756,-0.0787416747673022,-0.0045621690712065455,-0.02022307927996625,-0.04659751947880453
2017-12-31,-0.013272755050872442,-0.025501385520346975,-0.027434689637477305,0.031132621006598304,0.0003336367508155469,-0.03647183090619388,-0.023700523100396942,-0.02499711053591458,-0.020758880641907895,0.01683757826198251,-0.003218289096448501,0.0045207918620875365
2018-01-31,-0.03427686764963489,-0.037367668960241684,-0.04205520147708208,0.023463849562078032,0.07591339089626303,0.045929504438565694,-0.02773954963388836,-0.04101856733971698,-0.03861363000346618,0.11107243347097828,0.026038088461907805,-0.017284051839152048
2018-02-28,-0.03316992484501047,-0.0517477479744165,-0.05868759707322968,-0.020015938569520886,-0.07055214483571948,-0.06993521731015284,-0.06186058062701649,-0.05112029372442006,-0.03631582517504128,-0.08498380887772605,-0.03868551069021464,-0.007984305193707963
2018-03-31,0.07195467477541695,0.06294370626402368,0.04766373325006157,-0.0048978386672740015,-0.03766385464066879,-0.0031525035046024996,0.05150397540000862,0.06286541481395269,0.0648271322988474,-0.04824037169280648,-0.01730817844344279,0.027440284998330844
2018-04-30,-0.032502100782910825,-0.04192243519308514,-0.06292837057576828,-0.03198825489398427,-0.02962172713505029,-0.04455206087526942,-0.05201051420856728,-0.047645661296725095,-0.031551735796337965,-0.022340750548575983,-0.03716225134531981,-0.04564920411284279
2018-05-31,0.018074246738150945,-0.020230562921545903,-0.021351434919446355,0.0608895414775954,-0.021817950030518896,-0.022551615532303226,-0.02530959504047181,-0.014280903011671064,-0.006580912594385646,-0.0017269263189337858,0.007348357601363098,0.0019529168367291572
2018-06-30,-0.09625719173006397,-0.11943900582477984,-0.1243112858559352,-0.05672642611934409,-0.07704848236762107,-0.11003308202332851,-0.12180177324088981,-0.11976124447906955,-0.10556646563229388,-0.06343947091316848,-0.07713341486265501,-0.0889289410413503
2018-07-31,-0.002676728857138655,0.006662718736581086,0.027096760424017763,-0.016671802893825416,0.0359823340479517,0.032665838989795803,0.029953228648742725,0.007983498641733089,-0.0033722628183002756,0.045812028076065214,0.0004451508114120539,-0.02323106875518821
2018-08-31,-0.07781692795222994,-0.07577468853984237,-0.08861211385452084,-0.0786467994140736,-0.037631489592837575,-0.04549824100289035,-0.07580848607053603,-0.0779738307558353,-0.08450817641836827,-0.026663769391696346,-0.06305876318768522,-0.09205872738941423
2018-09-30,-0.027235385754431518,-0.007634076814025392,0.01521802112703008,0.021877204091166336,0.03833740715028289,0.01864784344128334,0.0026937033615503925,-0.0045883916662000646,-0.01459454684339212,0.060485940915544045,0.014952779638880642,-0.010938567496026175
2018-10-31,-0.08808007354839265,-0.09385270011210434,-0.10054115018319554,-0.13911149559494584,-0.06019471638448304,-0.04293451532631232,-0.09082301067557319,-0.09548289853325587,-0.09494139760579479,-0.06122181241659752,-0.09140666712195267,-0.12294359238157271
2018-11-30,0.04873106404860028,0.07110379891750962,0.0826732280564435,0.01418404893154257,-0.010760854105240525,0.04096394320703678,0.07755841978815115,0.07444612177120646,0.05350839322693246,-0.029145735741507695,0.020976438315454482,0.027443422161924858
2018-12-31,-0.037629016977801744,-0.043619874475791964,-0.05225120418538798,-0.03899155724797776,-0.039628926047585944,-0.06530602361805615,-0.04679442066122563,-0.04743060261326559,-0.03445189516627667,-0.04409017459838638,-0.03281121687585553,-0.0661301869069475
2019-01-31,-0.021993032657080414,-0.024277607608238716,-0.05708080147786254,0.053315344492532946,0.04210520201140988,-0.008036576700921172,-0.024581360433570953,-0.028934517220032263,-0.04434352563828459,0.06043437884633618,0.032035242596007096,0.0013962031194596491
2019-02-28,0.20211923008199784,0.2258357769138295,0.2822281346040407,0.13956761265479134,0.1255404237800608,0.24080402478861584,0.22945723734368983,0.23576815789436223,0.23261271465202205,0.10140576440852045,0.16039303641563984,0.2156364920448215
2019-03-31,0.10532347555526633,0.11783684334287647,0.09273392203069086,0.10485391610352801,0.050066166245361865,0.01994773242063541,0.12161780536480071,0.10949752394830048,0.10457713752894437,0.024154432415698368,0.07358601361786654,0.08324372262309976
2019-04-30,-0.049000931876024056,-0.039169483375440795,-0.03972616700140763,0.010136895449723848,-0.0017148618153463024,-0.04573378512973025,-0.02847505694827923,-0.040772406981314235,-0.051736387569292885,0.0146787256305978,-0.009536193732570308,-0.03726009116487139
2019-05-31,-0.047118177565643404,-0.03412268040088118,-0.037516607997334916,-0.0634405306637067,-0.06352969721459656,-0.057136447643396204,-0.03838524077800476,-0.038873953605950695,-0.030904257279136038,-0.05617618761766463,-0.06346733528031845,-0.08045795676509127
2019-06-30,0.00792140329342339,0.001961096537334228,-0.0006686932795664235,0.06625156586353476,0.03475154924309232,-0.0007866451277122044,0.00015828437695941666,0.005266048350765384,-0.003811113641983388,0.04785817782369817,0.03691030020750752,0.041349950520451983
2019-07-31,-0.0015744837310723847,-0.02116859305299057,-0.04541109786619646,0.007156543633194845,0.004158503484064768,-0.0020118303165962415,-0.03216996027679908,-0.023182849815402085,-0.014966119286333068,0.0007678979735290525,0.003930831170297688,0.01579353319849708
2019-08-31,0.001824510620979547,-0.01667584313678805,-0.01290198935495801,0.04497278734741639,-0.029100349304870265,-0.04075099251786951,-0.009714713852475021,-0.013571611480668988,-0.013605306341730294,-0.0372351748883577,-0.003952606206313991,0.027133506763017845
2019-09-30,0.028281386071292935,0.01952649648829885,-0.002078946385420166,0.004152095920203269,0.005713750943385554,0.0134819015312031,0.014524753653496258,0.011530718826535002,0.030358869433118496,0.010380450609594805,0.003261627818063051,0.013668375533203658
2019-10-31,0.0016860754411511802,0.0009136008246088956,-0.012840853279925013,0.02448817777919987,0.006187046629756665,0.029766639409288365,0.004481097815540291,-0.00627305381650467,0.003791519212036576,0.022337495273571983,0.015280542014772136,0.011009110614705442
2019-11-30,-0.01504123594150153,-0.0318165160617464,-0.02019819036035342,-0.018570744887838053,-0.010597843159443676,-0.015403617373594414,-0.018899218990479416,-0.024494263746893896,-0.03930350674826533,-0.019923616646407627,-0.010419548576919846,-0.016280614826954865
2019-12-31,0.09506647254103462,0.08513325331089194,0.0763363654479452,0.0640596969134859,0.07074455443036043,0.045830116155190614,0.07950074205926083,0.08278008722625141,0.09568655368827028,0.047219380028926006,0.0711618724420755,0.07843293810686647
2020-01-31,0.03699820165952672,0.008355855885134433,-0.03669122738759589,0.015366955613175248,-0.014783310480121936,-0.03593444254384126,-0.00795054380886584,0.0017828173227001365,0.01517631842298317,-0.02699831465692437,-0.015023303454045012,0.03796719449074737
2020-02-29,-0.004641011000892203,0.01111021342507601,-0.008337295339430284,0.013832985426216249,-0.024707713493104855,-0.030600173507856376,-0.006392061498115109,-0.0011387182051271205,0.03138396641385954,-0.04562660850551292,-0.014709232284114027,0.04455160827536919
2020-03-31,-0.03747462773708676,-0.02524018245754256,-0.023074425289042466,-0.05122900236262673,-0.07528614155085256,-0.03692704667372426,-0.03431976735895648,-0.022970736811329218,-0.02962315402900051,-0.0549632173058312,-0.054546690803423115,-0.09035693269291023
2020-04-30,0.03897363593475012,0.01346685733394204,-0.025253883703744817,0.09781680734254516,0.04277368759013056,0.009695791565584644,-0.0008504327145413271,0.010266596987582144,0.015067091825823997,0.02916440715049151,0.05569851149487004,0.08483779905684807
2020-05-31,0.04852475366352604,0.02483309156979696,0.011799559380092806,0.031568015233711444,-0.016268427550578113,-0.018684215293115702,0.020690966684861367,0.03027515425272731,0.015798030556123832,-0.016363467350228422,0.0020888199658175566,0.00978808232307804
2020-06-30,0.11165221245335522,0.06518112699095924,0.011619306938498664,0.13951612859605,0.04911860507192389,0.021570897414928236,0.057123207460866965,0.05767317605681965,0.06706468497350215,0.03239748330921044,0.08274387444833908,0.11542398723941583
2020-07-31,0.1487757839710797,0.13759501256459772,0.1480400371096371,0.15026958836685567,0.12248440400565541,0.06820268376978622,0.14866022172766935,0.138815356889616,0.14184956225280865,0.08199806987304048,0.14157347424218547,0.1348879113585837
2020-08-31,0.035675402795275035,0.04792776530637477,0.054156565786525945,0.023446755775464734,0.02312825391255835,0.014190473480187649,0.05415459326376593,0.0471605819738794,0.04210709639143939,0.02760309168045949,0.0219763678328333,0.013409886059030374
2020-09-30,-0.08305487643194986,-0.07466405031864831,-0.05364435270337764,-0.06410462151832508,-0.048925424010855645,-0.037850702557469806,-0.06944870255242974,-0.07151841522510072,-0.07259867793186237,-0.0289041153744648,-0.05646937391809004,-0.06660542599541985
2020-10-31,0.01642641997224925,0.01050160804037592,-0.016006770833990824,0.022521393291347502,0.008835569146794953,0.005229777755625609,0.025564497889668525,0.00036082027617223567,-0.0002477875143573893,0.012798674579581837,0.014690325054705689,0.007734195555224588
2020-11-30,-0.01332299461414499,0.023313016390163144,0.0516831709904626,-0.00466857858847658,0.06503609849603675,0.08029371401046759,0.00580268413047258,0.03241880672249087,0.017933070689850616,0.06912732775722041,0.04016801784664792,0.024340002885433698
2020-12-31,-0.06259181942867575,-0.058111411940529156,-0.040133770287595905,0.12450371438756913,0.002116667073203571,-0.04784208766745757,-0.06066375924146694,-0.050179509962405944,-0.06608441008077248,-0.029483352073017555,0.043828353977196643,0.08122953221190632
2021-01-31,-0.05277283586378756,-0.09301309182480089,-0.1143804189233043,0.048656422990556836,-0.010075296037017512,0.0028697168243261295,-0.09254398128905439,-0.09312310320124029,-0.08592065841577678,0.0011879465561202007,0.00937303566563319,0.03855997285155888
2021-02-28,0.03723934511562388,0.04074955844519157,0.04961356879802126,-0.038014060061332455,0.01245924690180944,0.043091154628518646,0.04556871482338565,0.04136218217224186,0.04088275978392253,0.02333181693836872,-0.007087840817414981,-0.018277375530991624
2021-03-31,0.0231617095119534,0.02518746294924301,0.036826241026571616,-0.0512843271878024,-0.03243674243631678,0.02115942292513706,0.024050312084482384,0.03037527960123132,0.021450921212290863,0.0028111347404096154,-0.03553335300483118,-0.05914439985347375
2021-04-30,0.0159911585555097,-0.0031821080362097742,-0.007139009735368074,0.05912007921789342,0.005183937567393437,-0.05480848695524376,0.008178160422765979,-0.0009769605932273828,-0.013280403935002849,-0.018720417477378293,0.024309248869354594,0.03359440819820936
