,Profit,Unprofit,Growth,Value,Up,Down
2017-12-31,0.023761600070780986,-0.004127711268726131,0.006138804029768741,-0.0021151674176893565,0.02428192298590881,-0.02604152710543617
2018-01-31,0.015250658154213115,-0.0022253750164841213,0.009674295878113082,0.011047868547348738,0.02281770558051721,-0.031159555727250265
2018-02-28,0.02176119048166547,-0.003689098501804433,0.025777131627893413,-0.0024174670859706815,0.007136527488139421,-0.022299456145535967
2018-03-31,-0.007476660913771416,0.0030228689832105804,-0.00952265290221277,-0.003380459596727059,-0.01764219083164209,0.0774707573806026
2018-04-30,0.0025157799820254567,-0.0016881397668889742,-0.003543601150252096,0.0046570324252137585,-0.0015100670899758084,-0.03253810358278453
2018-05-31,0.023904306893479887,-0.0037088192296469424,0.01200198671591357,-0.001678299393923055,0.012727108131139309,-0.015966138800794782
2018-06-30,0.019268332231620278,-0.006051755418944205,0.025560707769734625,0.004825755646818752,0.025931273279754974,-0.026407020559067518
2018-07-31,-0.003923833410752753,0.002918171880663678,-0.00796039855653663,0.00807669108804654,0.002993173967561713,0.00522870970266287
2018-08-31,0.0031048984367478827,-0.0005688901353737563,0.010118406947870584,0.0009476973399182853,0.006956534591654684,-0.01622404861139526
2018-09-30,0.0038988822848771143,-0.0011333798335370071,0.0018577039630267578,0.0005302477204416345,0.0057788415297317375,0.007462384844488135
2018-10-31,-0.020613575661901806,0.0027168137018382943,-0.025455787740436664,0.005855478078004683,-0.016020305477463026,-0.014450495408742547
2018-11-30,0.0014070189498192054,0.0070017168922476,-0.0035888107913349954,0.001992742045401341,-0.008100533895438411,0.05719997768872398
2018-12-31,0.0016284730128119929,-0.0007331580941680738,0.005983844411644235,0.0017726999879075223,0.006734519319805843,-0.03168404352918219
2019-01-31,0.024029407548206816,-0.007715657892236161,0.014569010550937733,-0.00159944322938399,0.004293165366311857,-0.05812793937715488
2019-02-28,-0.013339997499075662,0.0107997338053063,-0.006900739205284334,0.004550256769681571,-0.03283094591079316,0.11108716487911541
2019-03-31,-0.0030321611119732417,0.0001560034054228776,-0.004405216989071925,-0.008281485826026058,0.010561190519519092,-0.01161467070355704
2019-04-30,0.011081171262544487,-0.004154474088534976,0.0009636061662920969,0.0029195211076322725,0.025556002313068316,-0.02896456298791028
2019-05-31,-0.00019722905285102232,-0.002793199227334897,0.0022872420210526823,-0.0038311570307008047,0.0058778628631730445,-0.021466146843723388
2019-06-30,0.018727959402611516,-0.0016657783197621123,0.01505795347784833,0.0010946073615081264,0.02084481514948866,-0.02516493389104113
2019-07-31,0.005563371486307478,-0.0029932476249340256,0.011653557620469046,-0.002315607344348769,-0.002047630603601691,-0.012357983756160373
2019-08-31,0.016584867139762594,-0.0013756699680900208,0.037872822950774765,-0.004091386435174593,0.030254806419849123,-0.02246640880359485
2019-09-30,-0.0004700310042089484,-0.001137097664881015,0.00017274246486986833,7.464490324560202e-05,-0.0009523750522446583,0.015566612226156185
2019-10-31,0.007770890899968519,0.0010301886559631601,0.021851202035350736,-0.0014200474586342215,0.01380376037139408,-0.010839466741333847
2019-11-30,-0.00226369817401606,0.00029123665371444396,-0.0029307619315475097,2.5745371242447135e-05,0.00023985700182738157,-0.011190755022200016
2019-12-31,-0.0029267737896683244,-0.002706092565799012,-0.014153630030596553,-0.005464702005143929,0.0011202204585922804,-0.000961681393749525
2020-01-31,0.0005394863799146332,-0.006251840094636307,0.014784078887588148,-0.0030374229930366647,0.003429408103693188,-0.01786881764721715
2020-02-29,0.003003512550050047,-0.006558119869523593,0.021265837690019884,-0.0021977325015020144,0.027895858788630212,-0.013887912159490812
2020-03-31,0.011409205666582878,0.0043608296734425345,-0.00034494042638399947,0.009194268451190535,-0.02269630363777919,0.003357913993942363
2020-04-30,0.008751585778197901,-0.007110250083439129,0.022256750042070506,-0.010684173259496443,0.044292718734452174,-0.05881089249719229
2020-05-31,-0.0021091276152104266,0.003471932478540607,0.0038852592208276082,-0.0019313320777147869,0.008077867474325817,-0.004846591801650035
2020-06-30,0.0051580852677037825,-0.0039747458444594486,0.02364407141284386,-0.005948941465769075,0.03730340033428581,-0.02568839620043417
2020-07-31,-0.005982408175588039,0.0025300874940754614,-0.00353211892012284,-0.005457104355757747,-0.0018281370084860527,-0.002021016302694245
2020-08-31,0.0019150512378920403,-0.0004275904688870735,-0.010676385083541073,-0.008036108220766502,-0.01636049310275678,-0.003419124498770465
2020-09-30,0.0093314225503065,-0.005129809744057745,0.01407270357363033,0.00642535815661871,0.0012083539213003647,-0.0008481148610862688
2020-10-31,0.0009947248435229206,-0.0023206646401748854,0.007965167225640002,-0.004090693789289945,-0.009537803909958176,-0.0031210343481847813
2020-11-30,-0.017287152161532093,0.002059100457310281,-0.02527211320902123,-0.0015828174648744309,-0.0338840575734648,-0.012269642937032477
2020-12-31,0.02363323759919478,-0.004384581185630343,0.06132226797594198,-0.01077744615107823,0.07718001733964419,-0.03853222029746184
2021-01-31,0.034085879406688946,-0.004574665864011451,0.04325283865933627,-0.024197702921993747,0.04383723187499178,-0.052094583813621975
2021-02-28,-0.004115007331454534,-0.0014867775220105406,-0.030098174139925993,0.012598896328468001,-0.026225281733131878,0.036487848691238334
2021-03-31,0.004465887819633307,0.012295183832951917,-0.020615869959992428,0.017915967025806223,-0.020165107988586395,0.00512073147100045
2021-04-30,0.009281837057740105,-0.0035382517951989545,0.027323729879722425,-0.010786507729975359,0.028223057308868205,-0.047902358149260915
2021-05-31,-0.017526354726503546,0.001954288928404546,0.0017053722734299281,-0.007214341858031159,0.006541172435279519,0.018693469634279314
2021-06-30,-0.011996317795197053,-0.005694888023524691,0.015664448709973522,0.007801438135324634,0.021063252194643667,0.004827515615375644
2021-07-31,-0.024451823313336618,0.010780730333022515,0.0020247810211331263,0.00033874417976109683,-0.0021383085678344793,0.0029476696245753775
2021-08-31,-0.024746561561135305,0.01164956835304376,-0.03609689155133833,0.004772532876363256,-0.007031855997034486,-0.01626789848709087
2021-09-30,0.01110382725454273,-0.0017699835118480944,-0.00033532689369208946,0.02046714082853307,-0.020139364454058284,0.028280414657443798
2021-10-31,-0.0015065346581936145,-0.005300161157236083,0.0191940576843328,-0.008832697618900598,0.029435746513593264,0.02179247562537534
2021-11-30,-0.019877072030436427,-0.005295775730431385,-0.028789692970319303,-0.008098165915591649,-0.027666689667927735,0.010785251525582185
2021-12-31,0.015325268013398619,0.007874891406334683,-0.022936189789797168,0.015824720533443193,-0.04925706033688293,0.01692107448913638
2022-01-31,-0.0048732145657403025,0.0028487123740503772,-0.004405996422762182,0.016401381536288673,-0.02267664930443436,0.005506349704418323
2022-02-28,-0.004446935200265401,0.0039002442123350356,-0.005515468708424898,0.001448045192647296,0.05024281169686784,-0.015198062790359512
2022-03-31,-0.016704980733555308,0.008330346024532975,-0.004737913169744812,0.02589407262735488,-0.016423935346971397,-0.03659487374387371
2022-04-30,0.025937404559900568,-0.002482894367427879,0.0992697113524057,0.019956870308874608,-0.03618814498729017,0.027230615357722865
2022-05-31,-0.014395254615485742,0.0009530988120711736,-0.011820227091206115,-0.015046005719254518,0.02225484622521945,-0.0011916421453178616
2022-06-30,0.012111507894758677,0.0050659140250632895,0.01781617739266994,-0.01563759308911772,0.01133269675454951,0.04072298012540121
2022-07-31,-0.02461091519366876,0.0032931321564577676,-0.01870141096977418,0.006099398096706343,0.02813024990753843,-0.033024901482485824
2022-08-31,0.006212919454092969,0.005407082275394659,-0.007478485317189754,0.006578406585785013,0.009633987081774764,-0.002764018816139524
2022-09-30,0.008701673036052515,0.0018662900167714103,0.007953112088950443,0.00567236501302637,0.02565682610608322,-0.02851126898849332
2022-10-31,-0.020129937759089445,-0.0008296063006606458,-0.025742590861005277,0.0020446709870882707,-0.007018074950659425,0.007820030171085346
2022-11-30,0.0013233968152301934,0.005736440662488462,-0.028048232529363948,0.008554953053434344,-0.025022455337257,0.01728862571615153
2022-12-31,0.002421582935382416,-0.0032050613019868335,0.008567788509507013,-0.0005410442140556526,-0.028068277976668443,0.011926357888854211
2023-01-31,0.0037652031913972817,-0.0035111970206356258,-0.0007231782985891444,0.0018388348393465481,-0.008692138027271978,0.02889956484494416
2023-02-28,-0.006800085765847563,0.001981377830871711,-0.035645927030383495,0.010546895525395339,0.006901317521603723,-0.012074918262674816
2023-03-31,-0.0028196729995656478,-0.0005527892314725058,-0.013824562969117049,0.01174302538132066,-0.032890522350441986,-0.002615572794512855
2023-04-30,-0.014947671754621306,-0.00310261953540647,-0.015125946190056916,0.019445450407397535,-0.014688280101972984,-0.05033621408928046
2023-05-31,-0.0016072212573995381,0.0035715601141685926,-0.011273363670468939,0.0026193445204567567,0.017895295867071725,-0.024825487536698887
2023-06-30,0.004747048491506867,-0.004529689822310945,-0.0043300538502978325,0.00016506847666675206,-0.004268872986373795,-0.001179196849077968
2023-07-31,-0.009092740686259315,0.0011846889519186998,-0.011575799709856227,0.005979884554685455,-0.0332500403990198,0.023601412186056603
2023-08-31,-0.006816132173213418,-0.0030546304065516283,0.007038171531921211,-0.003189261321628445,0.009735860252324313,-0.04109812704213567
2023-09-30,-0.004795423702429247,-0.0032103481234175835,-0.021621316527489887,0.0015446404244681133,-0.003409585218114186,0.006105025548968301
2023-10-31,-0.025461688591641884,0.008180711460594958,-0.02424204558541676,-0.00508601297852096,-0.06868713935086856,0.0060218380486547485
2023-11-30,-0.003820848815912048,0.0019699607892729176,-0.0014778240951168753,-0.0028683364757433605,0.0006653107038450123,-0.011571533146593982
2023-12-31,0.006505753152081795,-0.003366675382413975,-0.0032765417834680344,0.00016637618595960468,-0.007591346906132501,0.008365204450513142
2024-01-31,0.007414946315178472,-0.00534936446590506,-0.01951814970859178,0.024866141755915505,0.0003585478542360576,-0.04986900492076218
2024-02-29,0.01750971585822736,-0.005235281293344163,0.029418257176379248,-0.0050659681656276545,0.05943111845870974,0.017157026012500687
2024-03-31,-0.010335552928092184,0.001059935398940448,-0.009111784968771741,-0.0058818195614451785,0.0069676716273976425,-0.04726241687873278
2024-04-30,0.003276625734703442,-0.004122075926037749,-0.0048915864590175495,-0.0006373381144194612,0.004479773110515728,-0.016163422833112673
2024-05-31,-0.0008734471356685036,0.00036029287886285566,-0.01774578244639724,0.006545343220267341,-0.008460167589548595,0.004261935407033901
2024-06-30,-0.010821440848913455,-0.006352155731831011,0.0032830868123563395,-0.003968426257325519,0.03417926662477533,-0.05950122985655948
2024-07-31,-0.010735662219266362,0.00691544807894795,-0.006415609328867089,0.008115847262965215,-0.029259641014358517,0.011357777395898605
2024-08-31,0.004078809789061388,-0.00364417768045322,0.007270962763601618,-0.00220123228595015,0.0053137355206891446,-0.021801430952652967
2024-09-30,0.01641576154600788,0.003372212174619138,0.01757717209609866,-0.00041579649299872123,-0.025305342894691996,0.06752120628295555
2024-10-31,-0.02735431853519532,0.0159502692852731,-0.0032082627681121467,-0.003569671669684138,-5.909847992313644e-06,0.0335412649977096
2024-11-30,-0.004524079684412152,0.00276491471026441,-0.017080135873175473,0.006512166919640405,-0.013738511661120167,0.027107463356642825
2024-12-31,0.0014679803571486794,-0.00960468661952496,-0.012194982182340275,0.002355323298552481,0.012815629505872783,-0.03607611841466418
2025-01-31,0.013475219097982105,-0.007041785440033199,0.0018496212148775282,-0.002495421524177255,-0.0032767152709451963,-0.01398423109773006
2025-02-28,-0.02117561670424939,0.006877172584963898,0.0341540266027458,-0.0014443674086273006,0.006404131225216103,0.032362928681969994
2025-03-31,0.008913490114222267,-0.009099344315857127,0.0006924844457809609,0.0015624683031638664,0.004326822872479319,-0.009810465746191932
2025-04-30,0.0033480475790887976,0.001831603608004606,0.04169738916958643,0.0006206103830359577,0.04041186855852974,-0.013808615613438602
2025-05-31,-0.00317871989048113,0.005021630319324233,0.0009758399384032224,-0.0006339520669913501,-0.03835943980261047,0.0005619209566494199
2025-06-30,-0.00013462421322651963,0.0016712829290066455,0.023729385045899942,-0.0008397511902590304,0.04557068685397958,0.014206937110020634
