,LowOver,HighOver,LowUnder,HighUnder,Small,Big
2018-03-31,-0.010528676920595892,-0.0034752886475981626,0.03525933409974713,-0.004091571646435366,0.11463226111155778,-0.0431175824141119
2018-04-30,-0.03161241804103054,-0.019210920733528036,-0.05636814245266342,-0.028138082301073952,-0.042456273363804864,-0.028592630495868576
2018-05-31,-0.021714326380548155,-0.006562923778205221,-0.034518464747293254,0.06011543110015061,0.009382685695506154,0.007319089031765813
2018-06-30,-0.0844339582864041,-0.072029748974066,-0.1320596322357973,-0.05167167564497155,-0.11074105076945451,-0.06362464303945314
2018-07-31,-0.02967088552562147,0.05366568711728492,-0.004871704811901467,-0.006459098641865224,0.03445705862988868,0.025112679661583037
2018-08-31,-0.05870458663975375,-0.02188023551265661,-0.09708866330742527,-0.07658702535164219,-0.093038453648712,-0.041985183672630266
2018-09-30,-0.015607063118919129,0.018315536516799957,0.018148091662617327,0.036807992495478725,0.01293297569467744,0.04461379110996044
2018-10-31,-0.16497837560783712,-0.08698226578134549,-0.09442978161352533,-0.1385483314342335,-0.05457478094002144,-0.07404331412878795
2018-11-30,0.012683573985573293,0.054949227290153724,0.05903168615988097,0.015652103157790753,0.08659526837887999,-0.013786267448869016
2018-12-31,-0.05784407660133284,-0.0382394536140912,-0.06119698190601308,-0.031991369629654876,-0.028064655246977877,-0.04067746336847988
2019-01-31,-0.03931943111301417,0.05686174574877989,-0.036744469173792815,0.07998743772599459,-0.0441973284879601,0.05567992603634497
2019-02-28,0.2216327796940354,0.11536744518235142,0.2832642212933252,0.10107768134293282,0.24166766330482803,0.11758014301232467
2019-03-31,0.08633345547250304,-0.005874008077460191,0.08149978712902395,0.10317508742526704,0.11509423824178411,0.03613736022137126
2019-04-30,-0.04295835018970018,0.017893511624544667,-0.061930214467755706,0.024545020396661288,-0.02391808897021186,0.011769737638514632
2019-05-31,-0.0682283541606834,-0.04244607772021014,-0.06380028577425467,-0.05878291507578981,0.0011516329282774684,-0.0608805538481072
2019-06-30,-0.04870661939783205,0.047710731367167414,-0.015961777876578154,0.08409660689123277,0.021485279069032526,0.0514924649156463
2019-07-31,-0.01172577084593196,-0.006782664238970004,-0.009953897383344956,0.010414377142309306,-0.009842785045898639,0.009208127058025761
2019-08-31,0.04756590989863119,-0.04938873422516632,-0.014640266189461681,0.03175004487065025,-0.023356396369052068,-0.012138269551354663
2019-09-30,0.006250337578542542,0.0145497834431485,0.008425606516458073,0.0012121961931297331,0.020088442619204283,0.005726045220150633
2019-10-31,0.012178893759590581,0.013506412632587228,-0.019200584540991383,0.03198287769825203,0.008216386132308129,0.022975946882044962
2019-11-30,-0.02440009210639904,-0.01140340765926795,-0.015001147264591896,-0.016920536729106872,-0.027780078714431666,-0.012992311701165327
2019-12-31,0.08592659626076826,0.08093597973923128,0.09313760445891495,0.0656148810607553,0.09157489133159968,0.06096807140795768
2020-01-31,0.093437036466685,-0.036680205656076215,-0.021566629234349488,0.012844833698184566,-0.02649621130405344,-0.019709128090046213
2020-02-29,0.05247584328238264,-0.0571752726705973,0.0037559873446051384,-0.003002779663779487,-0.030282595191996498,-0.02217642045961965
2020-03-31,-0.13089327745830281,-0.030343801496381828,-0.05946728205089713,-0.040479682331328815,0.02642490333191372,-0.059216435093623954
2020-04-30,0.015705087207678936,0.008040639701103247,0.0023326459085453166,0.09311700124709854,-0.005967466597771476,0.05346841414489467
2020-05-31,0.03620296826501179,-0.01259600793340343,-0.009274425370048078,0.030820488006917612,0.04080346028552473,-0.010675754493186251
2020-06-30,0.12778643241923882,0.018710141751506537,0.04402443448384563,0.14216240165865868,0.03180861874621477,0.07223014101380132
2020-07-31,0.1521157051427222,0.046574110044642625,0.1366294613996768,0.14763324820831247,0.1473587708354247,0.11904149755648041
2020-08-31,-0.020012368316170037,0.01725367165755287,0.020563499221030623,-0.004626725690120015,0.08556585269045747,0.02499876456410477
2020-09-30,-0.05908905257549468,-0.03938467168916249,-0.04689103454154331,-0.06096263825828774,-0.05586538896939486,-0.04215662774356277
2020-10-31,0.06537464138580162,-0.010681993005729917,0.005799492728313815,0.01062763950945933,0.030239781943537603,0.02191245727120017
2020-11-30,-0.006279155531337621,0.06532737754974005,0.08062064499781152,-0.007733239775700285,0.042093756234928614,0.05001634862115045
2020-12-31,0.11404538872198167,-0.05441249134304915,-0.03819357838678206,0.08310870228946787,-0.07993788520844758,0.04099092437138263
2021-01-31,0.021240665917917623,-0.004370275017865577,-0.0022427192726507394,0.0322906209735343,-0.1006191103543943,0.030993497995577712
2021-02-28,-0.06285547695776017,0.0464919340257115,0.04540567435529552,-0.03274183690448629,0.05813653460220336,-0.007747184036567822
2021-03-31,-0.08054588427807474,0.01904050542383695,0.012675815916747046,-0.061277204471848146,0.041209626445661396,-0.0405633277188302
2021-04-30,0.03252451730918193,-0.004430166848929051,-0.027083312157665462,0.057149000565382746,-0.0028400331397715473,0.0136128785215055
2021-05-31,0.08859037702825301,0.03062350173631656,0.04236931520534548,0.044408911842053866,0.08691481137349233,0.04399710319207828
2021-06-30,0.050091801802927494,-0.014283906539342417,-0.009471826082119938,0.019168178228681887,0.05264707252729006,-0.0010307777430672571
2021-07-31,0.08490501428701425,-0.07397018461336502,-0.05235807221262745,-0.0812229488177082,-0.005485840662940333,-0.061154919509108674
2021-08-31,0.05755078942354053,0.03698781245437277,0.0805109566325819,-0.01951028745261041,0.08953451123979561,0.014575713630515574
2021-09-30,-0.12478801114465365,0.011913699980788728,0.023522279140208546,0.02999164435401025,-0.002463225998649121,0.006267092151685638
2021-10-31,-0.01803246335381914,-0.0033998261342668146,-0.05373704170219251,-0.014410773493776619,-0.031033499545841337,0.007402393204161584
2021-11-30,0.007168869153557411,0.0010334779499063806,0.04573548881006184,0.01230380578868262,0.12519244559181253,-0.015887631421581783
2021-12-31,-0.06041967638361356,0.03144856958976172,0.06093174285790859,0.026153633276057242,0.07759513371180216,0.009980153040296758
2022-01-31,-0.149675655820403,-0.018207709600594923,-0.08512528945387798,-0.12118649334556442,-0.03531808845348561,-0.07312544534561294
2022-02-28,0.034921381956462216,0.025346171072125223,0.017245458780688727,0.04702304373531119,0.06356722460660458,0.015977265992520362
2022-03-31,-0.08363694826764656,-0.050405642814354557,-0.04546465948392808,-0.0685500099419627,0.00444558379283766,-0.06910064481582179
2022-04-30,0.05282079711413523,-0.09859976266326886,-0.11504392710754052,-0.04067619840177239,0.017422224123777585,-0.04103286855870081
2022-05-31,0.04086304863464285,0.08271449355788651,0.028852748213254786,0.09023559653899094,0.11926399449774672,0.0253143987228317
2022-06-30,0.12214352233826564,0.04445353233617255,0.09583068117585891,0.07942561841854978,0.07428628115199998,0.08790850986096066
2022-07-31,-0.010572935651171567,-0.008152512538073142,-0.013343256455813912,-0.04898533831028995,0.05663114780164791,-0.05455781023800921
2022-08-31,-0.11072083651958564,0.010667749354308143,-0.05473362824822414,0.006370562019708759,-0.009119794609327325,-0.013382739119961906
2022-09-30,-0.07465168270067313,-0.0323069039452355,-0.09335490467203966,-0.04559464658250201,-0.07732451202395119,-0.05380393193133359
2022-10-31,0.010078773253867634,0.0075820896579981145,0.0014461783507699888,-0.09183565061235566,0.06169165205968774,-0.06681638832103542
2022-11-30,0.0008531687177140146,0.1275062294328495,0.08814188341458085,0.10023698511958101,0.10617855135825094,0.08814942909807644
2022-12-31,-0.06160700253923046,-0.026680176888469687,-0.04267271721792132,-0.012011893171370747,-0.039522936506601436,-0.005028967713816335
2023-01-31,0.031915798387446515,0.06754699904954409,0.06552055758689446,0.06518557223153532,0.10418983354949063,0.056327337262882526
2023-02-28,-0.02639756642890856,0.013285527408091191,-0.004888306201645709,0.011470253839811706,0.04936186423908784,-0.008437025284207533
2023-03-31,0.069527698131995,0.013413843808311565,0.010214459001351539,-0.02637414048966369,-0.006374023249750671,0.00539722113932406
2023-04-30,-0.016769223320082016,-0.01606016473276939,-0.012126560273350573,0.009051380879985915,-0.04866655671598663,0.019445953091526746
2023-05-31,-0.020703635092840567,-0.028331093919680805,-0.02003815928764674,-0.03850770746570242,0.048589343101921534,-0.04275039890836119
2023-06-30,0.04742607546276045,0.017496848465720527,-0.00550173479512317,0.012637837692118126,0.05036386276242011,0.009037985119856762
2023-07-31,-0.08638928242605193,0.08937377323538453,0.03683351634855758,0.03256453078878696,0.05861897657757731,0.04618480086123267
2023-08-31,-0.06831997895885644,-0.05176363119770555,-0.05950882613511732,-0.03452973988179031,-0.0011883095513107733,-0.04888843385015906
2023-09-30,-0.02417785037328446,0.00018698402319428098,-0.0033094712131908066,-0.02041131975924848,0.014626929761362373,-0.007789120009830008
2023-10-31,0.01822144264363912,-0.028373549010561216,-0.004867752654995616,-0.04940743422519933,0.010608559452440325,-0.030441849836469914
2023-11-30,-0.005809862765609575,-0.018334478887981898,0.017985005388486686,-0.01215350841588958,0.11034658745757797,-0.01129212641018662
2023-12-31,-0.03406080165990011,-0.01226058016281184,-0.03636001915708176,-0.01584894224330957,0.03550854407498427,-0.010911092024655011
2024-01-31,-0.23111882466834288,-0.038751771177195304,-0.15912745311611065,-0.09363857039751333,-0.2131169718800664,-0.033626111337652254
2024-02-29,0.10235557916659044,0.09758817156541832,0.075674271715783,0.13960480589639812,-0.0367768072186907,0.08352013611814102
2024-03-31,0.016423038986798755,0.003561250198916621,-0.014763184815686503,0.04250568487634565,0.08544134739743181,0.010902459997618186
2024-04-30,-0.01439851315437235,0.028829139395761594,-0.008568537020612332,0.04332649118966447,-0.05986743820188001,0.024001647873222565
2024-05-31,-0.01932301799500713,-0.004430323350016363,0.011586432102156818,-0.026164623006071808,-0.007159166262951322,-0.003313718667160126
2024-06-30,-0.06679495171470573,-0.026393929383810466,-0.017410380958219673,-0.020898406793298796,-0.07720514788569888,-0.0069571176410994084
2024-07-31,-0.008476278279886285,0.03896613146064998,0.041029664449285574,-0.024232289539670937,0.03457036105406752,-0.0010435278447002982
2024-08-31,-0.0768979673547151,-0.03681139516377996,-0.05990383994758097,-0.008048222523461601,-0.015196302794381333,-0.022506681073759194
2024-09-30,0.21824589101989567,0.22965898028316833,0.2643076053537252,0.18494864854547877,0.2670026609077689,0.1703783665384282
2024-10-31,0.05490545394485036,-0.015286044271960786,0.10255283140980453,-0.06071123027517433,0.23907303064303753,-0.03283935847147723
2024-11-30,-0.025964165103927406,0.01961997164833562,0.033056386613585564,0.0003973985649023959,0.14419588580658882,0.005533827309692985
2024-12-31,-0.09480733207851821,0.053306964798280676,-0.05377241259308707,0.027752206776145316,-0.127718549857899,0.02357287250694662
2025-01-31,-0.004353703488369054,-0.03844429391487503,-0.046106461080542505,-0.033486195511361894,0.014274274848183,-0.03013465366691581
2025-02-28,0.05959486182912088,0.023051558971646458,0.09193914385969815,-0.00379101616624844,0.13951198566259548,0.011727161967362676
2025-03-31,-0.06448698751700543,0.016912568146172147,-0.011141824744624107,0.019857036897538594,0.024089884127175498,0.001553500431124455
2025-04-30,-0.029600659511746175,-0.006850784175983615,-0.02962013411431863,-0.0328675214093791,0.0307484280264958,-0.019074055612688268
2025-05-31,0.01913603936558883,0.03365768409797698,0.043262152545660015,0.018291300717572234,0.09980268942305681,0.019118768803801256
2025-06-30,0.0745365109389422,0.03202251742405715,0.046466417718844966,0.018424986400939813,0.0857563572140081,0.03142984842858354
