,SmallRobustCon,SmallRobustNeu,SmallRobustAgg,SmallNeuCon,SmallNeuNeu,SmallNeuAgg,SmallWeakCon,SmallWeakNeu,SmallWeakAgg,BigRobustCon,BigRobustNeu,BigRobustAgg,BigNeuCon,BigNeuNeu,BigNeuAgg,BigWeakCon,BigWeakNeu,BigWeakAgg
2010-03-31,0.05381572608533847,0.030422692987329247,0.03803533273492099,0.048473875205506944,0.05748203215191938,0.05415629651893794,0.054695265536115034,0.03410337767947258,0.03419550862443477,0.0023672215428216514,0.013626358045489617,0.02673792239404138,0.017356113563993247,0.024763634356497644,-0.005352829794850189,-0.006745566596258801,0.0008743601434417769,0.013103389280320732
2010-04-30,-0.06804949410178107,-0.0497245186994002,-0.05378911026478095,-0.061157121967057027,-0.05662018932809654,-0.06668054679884494,-0.09428003414729591,-0.07774698051039308,-0.04647664294651843,-0.09208556040088245,-0.07147246284473563,-0.08204489928165148,-0.08978258831337815,-0.07589389323458673,-0.07703265805105586,-0.1250554738641364,-0.05413705463913865,-0.11104208189112919
2010-05-31,-0.08418370406441333,-0.06181673142428956,-0.07265702125193685,-0.09838536905443485,-0.07608711246981847,-0.07340311811308997,-0.09593262717952,-0.09891901954831295,-0.10061357906468127,-0.09511519190980644,-0.07571052012932777,-0.07674292717578712,-0.10978646199046849,-0.10604334156518669,-0.10415704077328658,-0.10678216978634181,-0.1052733355901585,-0.0841900735554052
2010-06-30,-0.08758139133994114,-0.10287180634608006,-0.08598708094561502,-0.1026935931397438,-0.09719259018567705,-0.08464557781941551,-0.11127340566369326,-0.10695292393584932,-0.07673956580463992,-0.09635198058461503,-0.07133298117649789,-0.05291069760785472,-0.10326920136329887,-0.09383633357589283,-0.08227665811359319,-0.0566333397083959,-0.060369868424567374,-0.12489399361462883
2010-07-31,0.18210469925695683,0.16925744279256838,0.1676937336884059,0.1588783723891114,0.1629808189704809,0.19525607188758065,0.1766101803392588,0.16761686096338213,0.15339096279672604,0.13904566498334314,0.10719575089333011,0.08987073456334915,0.15928808579024278,0.15080556870191564,0.1445299192178664,0.10008115935907469,0.0846803020881739,0.15480789255751604
2010-08-31,0.1450037255023624,0.11384488364226186,0.11156516740507683,0.0907729256542622,0.12197907977924283,0.09177109909929415,0.10668643604996753,0.09745416882492042,0.08506388475433657,0.06411830687033149,-0.000661160129600824,-0.018174328874317136,0.012691047004840694,0.04429448678146919,-0.0007481761438044021,0.020182860246688028,0.02276076748790712,0.04773108054189068
2010-09-30,-0.007141230265403586,0.02606622115234858,0.03553204071722882,0.008186586298210008,0.006327891833402655,0.005609729828434995,0.027123633188748775,0.013764438136628865,-0.008018888894838705,0.013440456747872753,0.01034164997984477,-0.0017826422809419373,0.014513544036117265,0.02870897529459837,-0.020362883475336324,0.00795978926790375,0.009892147849518862,0.016048627465417686
2010-10-31,0.0755767936058731,0.09403815718181563,0.09460262190476154,0.08271114413456626,0.08946184913083588,0.07300176444796991,0.09170298096052942,0.08981182786159958,0.0814024953063961,0.19564199062889553,0.13134881275575272,0.12737428096733128,0.10667336814753958,0.13367950250098448,0.14700940483468083,0.10935562275751742,0.1100772069570446,0.1589113496619432
2010-11-30,0.024818679463292526,0.04153147807063484,0.028553796112385843,0.01931940601996751,-0.0068188631532989374,-0.0026050621417554876,-0.003846155421582176,0.0036682378024006645,0.0013653521507022148,-0.04456520019172472,-0.054143107777231525,-0.050323551509973696,-0.04342361455937571,-0.07669481906093223,-0.0849020850808464,-0.10424763948123672,-0.06438987141746988,-0.05125522846627528
2010-12-31,0.009842559390301542,-0.0015492175053494206,-0.011504364324828598,-0.03101338024458955,-0.02258492288182201,-0.0074546281581637786,-0.04867395971466448,-0.04799926582215375,-0.021277447194737897,0.012767131089474137,0.018288578101312014,-0.00771698416206934,-0.022254648388496112,-0.02031844652148107,-0.011233009284133955,-0.0145541779676297,-0.03152987991408718,-0.0029057549845425967
2011-01-31,-0.05215752586671529,-0.03231761717972892,-0.04971100443881871,-0.05194899649955376,-0.04957783711309438,-0.03688395130451161,-0.052335736938579624,-0.03238143022562345,-0.05519939654832173,-0.012843731474382558,0.0033212543462382005,-0.0004229093090507563,0.005140273117323124,-0.041907768967809345,-0.043018637890253064,0.005220984312560573,0.0071284236995730055,-0.0018128836654610625
2011-02-28,0.13793639490260245,0.11608341559406665,0.09426350497282443,0.11275027299441476,0.11226462910133295,0.11343088965654924,0.12008416803054489,0.11433351372012823,0.11133287246733459,0.044464406864089145,0.027857144753487217,0.023274747494275605,0.0760613048438672,0.06416547449636778,0.07248854370224089,0.07060402832320256,0.06793433585605158,0.06444699634938078
2011-03-31,-0.002463117856063457,-0.023760281188866195,-0.007116013257698506,0.0035376329537135653,-0.000627004815823784,0.017570215616601548,0.030865739687133242,0.003608316629350794,0.013435239014092826,-0.028733036034977455,0.009290875315629332,0.023354962651607858,-0.012650743434806211,-0.006508029599427867,-0.012987754349069847,-0.016552467104501978,-0.007864279117543838,-0.011260713143944168
2011-04-30,-0.03372219632446516,-0.030620499170898263,-0.021414732553775795,-0.0387649568706292,-0.034871822211301584,-0.02008382689042043,-0.02794437914986414,-0.033432949507781085,-0.0369129947658865,-0.032056142002185206,0.0058652949528326115,-0.0017015616427364932,-0.019577303886670006,-0.000126179030231377,0.006483901012017457,-0.0303762761774804,0.020133662135827013,-0.026088223602089067
2011-05-31,-0.033456821318655794,-0.06162767981374995,-0.037818265169800025,-0.069992116895499,-0.07338874391235428,-0.07728613121401606,-0.0693043818967527,-0.06647249905781483,-0.04895080484489822,-0.039711774167383806,-0.044241002200464785,-0.06017644845841874,-0.06336169179726692,-0.08731524393961854,-0.07940515756515532,-0.09600598861237852,-0.07590983770269277,-0.07410157402328865
2011-06-30,0.021981332051957736,0.026702303385260917,0.0378447640442352,0.04297948396052509,0.02313712126166423,0.045667000030712,0.034119290146102044,0.035113617097361605,0.03143659164345025,0.016039867956603393,0.015006947852634012,0.04085891093106109,0.022762422586234177,0.020853863769113357,0.03696015363923588,0.025577756116441863,-0.012149528338507243,0.027144435677382228
2011-07-31,-0.0196702267980009,0.0370691956827105,0.0232208297476566,0.01271740589378978,0.02098322474882841,0.017563428335216846,0.004381054437134324,0.015545759131437631,0.015116295333740704,-0.021007849913796783,-0.02699024885246948,-0.005926132906239556,-0.03280972403307758,-0.004606318436473966,-0.02938544334915627,-0.032876743287659216,-0.023216572710059613,-0.03356817905202769
2011-08-31,-0.05415856099666805,-0.02513923392639572,-0.016358811397072293,-0.032286387903285085,-0.03366486395845769,-0.016008272735240414,-0.03546183395345048,-0.037524215863668275,-0.027858336798559535,-0.08883341244090992,-0.04597784867656618,-0.03185284613143591,-0.06086025142501805,-0.0640093799024477,-0.05153391278852071,-0.0879205808453376,-0.08919179400600774,-0.0508844370956002
2011-09-30,-0.14120036020810656,-0.11836096557210452,-0.12695440580162076,-0.11929745365837074,-0.1203797355806121,-0.12993797723281886,-0.10620230886789805,-0.12131289887755559,-0.12928854240700471,-0.09523395902778942,-0.06104532294284104,-0.12036146168290729,-0.08849729872055367,-0.04085713599726948,-0.10598901094917057,-0.10108407091431071,-0.09153033254946752,-0.09905093922187513
2011-10-31,0.050113055360152536,0.04003087666116567,0.047954602889269005,0.0402140449486601,0.047589462928035786,0.04357695985521515,0.034417163219149005,0.022653930387705357,0.049543690385011274,0.055987831640048835,0.056452510138041534,0.044187145767764724,0.0542476615636982,0.04136253208726215,0.03942683019212523,0.05753201935655672,0.0396365979694,0.04723983180958169
2011-11-30,-0.010662804018653382,-0.022869121625694322,-0.043535722975808544,-0.047040488315195694,-0.040450908297539834,-0.04257102656440437,-0.03994480292779956,-0.045706302022234024,-0.06696442515324974,-0.04221647887285651,-0.04181582927594074,-0.07126774639150668,-0.07714722829387688,-0.040253276906994095,-0.06907754360720586,-0.08867587721769588,-0.0760192954413994,-0.07390595676614797
2011-12-31,-0.1698671703586495,-0.14694540514507126,-0.1267449193601181,-0.17218707294977897,-0.17338318918249984,-0.14176094024333363,-0.20026702543639285,-0.1750093927361942,-0.1923678272100462,-0.09308757682322777,-0.018044975033115418,-0.06210294403612304,-0.11396309806758342,-0.05122641923536819,-0.10172824652433565,-0.1282561282518755,-0.1246733674710202,-0.11110897879032167
2012-01-31,0.027843258392583614,-0.016752441631380344,-0.04219232687484853,-0.0034498205077287958,0.004865809603946003,-0.018862150080404594,0.011056568313691839,0.012053873615860189,-0.0006300305102062698,0.06118050856047619,0.044871110398674974,0.05506126370855924,0.05913778678949466,0.032901261123008174,0.041062801987721276,0.05381571922038875,0.049226458406795404,0.01623732213296858
2012-02-29,0.12183722209392922,0.11574211929561717,0.13438635397971255,0.13289964703019463,0.13712406349372785,0.13578973501957115,0.15419021551621648,0.15283063788133266,0.15130338090443285,0.07726186066231566,0.038966250936551816,0.07818056753879277,0.08989172581308935,0.0575850934729536,0.10428529105617201,0.10483823334970421,0.09976206217256522,0.12503549216485843
2012-03-31,-0.060657458761271044,-0.05605557077113532,-0.05291615605954192,-0.0705531779602967,-0.06880835896130211,-0.06552767693224337,-0.07049744583385043,-0.08198959926982352,-0.10977825394528196,-0.06739826532233817,-0.054358594678146965,-0.07461474397848888,-0.06015929117565477,-0.09833218613245787,-0.08682218534969621,-0.07782299976188589,-0.0890710255724636,-0.0917566335975607
2012-04-30,0.1108789666804948,0.0932307863800339,0.08307606859485395,0.09507453354891338,0.09385198523516958,0.06135662974427736,0.10483420025254087,0.09702330115905866,0.1203553229872536,0.052287347212914614,0.030236451984565704,0.07771636575629981,0.061351425601325005,0.07173059552816907,0.09036799535159057,0.07797307201906833,0.07606677253120697,0.07958513480869267
2012-05-31,-1.8029624394011456e-05,0.02320373985823343,0.03206567830476348,0.003050220056582287,0.024157142197504644,0.03567951082245835,0.005147675188343692,0.006823822941114166,0.032150004973477087,0.040619595465096525,-0.028536227754743515,0.008441949340404209,0.028750722569025555,0.0005997975188023474,0.02767991049150531,-0.003843960192835061,0.00952511558227176,0.028792299255053333
2012-06-30,-0.06694764148949417,-0.03286268994347796,-0.0375048970584283,-0.06274486076802333,-0.062489205645192225,-0.051892756773449955,-0.08862417097246389,-0.09764550661870153,-0.08956483063402709,-0.06725640220513729,-0.027891454900039414,-0.03767437204165636,-0.07796154476940931,-0.026249377654391837,-0.07076890450065654,-0.09721038900954804,-0.09707078319041207,-0.09521359170782029
2012-07-31,-0.04325809538181469,-0.0818326541676705,-0.08737307786146076,-0.08151384356024394,-0.1006984863859739,-0.08677406569426827,-0.1198942253180788,-0.10679287155397377,-0.10957267428188411,-0.06117012142875966,-0.03838684306126028,-0.03808329203847671,-0.05925785508145964,-0.05394213804079917,-0.07659236981871742,-0.09027740312831478,-0.08601746822075218,-0.11170995022546892
2012-08-31,-0.034030937301248065,0.03876086437454762,0.026176812478124534,0.033640991802199594,0.03296284170214303,0.03317124053552267,0.04426364810970762,0.019809121152914777,0.04008388058388346,-0.03373357712727976,-0.009274245238909296,-0.05341897398658202,-0.062113747769008354,-0.04552070563516264,-0.03836781087623142,-0.03958253127510414,-0.03246335249153787,-0.03150500421540825
2012-09-30,0.022901861131894963,0.007826060810446567,0.0006771852519615873,0.0029651077425199013,-0.0005543550933402308,0.006747428148223156,0.006940110283899514,0.021329266338092623,-0.0029111280187406052,0.015079933668050272,0.004436616858033204,0.0468200570980275,0.08493236727541187,0.016616084559074373,0.045503433945353056,0.01423510765506153,0.0018467246658486758,0.01576129097132961
2012-10-31,-0.008918911401001095,-0.0007870976438171251,-0.0015801393501033711,-0.0015220142759277966,-0.0012997064219405496,-0.0054441570632380865,0.0005816485871859012,0.00018147348551655895,0.012800964650590663,-0.024931716866924747,0.007720736584214238,-0.011797595560995133,-0.039942083629697755,-0.016055973189798456,-0.019084271303308253,-0.0009276102693733801,0.011993445944905368,-0.049151302876871306
2012-11-30,-0.12149661420321611,-0.10899023728216106,-0.1153905897731976,-0.10989781559617806,-0.12197725917986935,-0.12767701037893986,-0.1234188107383517,-0.12025321425015201,-0.13601331254183024,-0.07343654734644811,-0.014839811856702356,-0.05594107142936833,-0.10524308723663778,-0.044386708524918994,-0.06688254945616556,-0.08294757444857304,-0.03973791768946755,-0.08824274189191461
2012-12-31,0.15643930981457066,0.15826888274082185,0.17842364076103112,0.151245819371304,0.15753721839314982,0.15814082562713527,0.14678256160708858,0.14971562348193834,0.14253003362974392,0.12659616853210331,0.12890326622868198,0.1628734988625966,0.22624410286611218,0.11218876453818805,0.18831844149015842,0.16945753838397004,0.18304028830297625,0.1769063504959043
2013-01-31,0.07270608961001823,0.07615390723003013,0.07845613220665126,0.06268317711878946,0.07381427866062196,0.07654258588527152,0.07060686680926209,0.06418089205597899,0.0553092740303982,0.06419805593940398,0.05879991770155035,0.04913273173445254,0.07181134511170262,0.0334347215198294,0.05199355120617066,0.03803668407738048,0.0025418499311975484,0.04077326401644554
2013-02-28,0.040028022629172044,0.05115408442504843,0.0503831792648155,0.037906058562691136,0.0470261251418691,0.042542232765577115,0.019311926355030318,0.021656659578714432,0.044562313819670685,-0.011861583263507725,-0.02559868954081368,0.010727847515257016,0.006761684650019584,-0.007115459898606291,-0.007787450129010276,0.007331130614000703,-0.03233675549825088,-0.011209058657951076
2013-03-31,-0.004766396097781955,-0.018294470984184352,-0.0180126242315769,-0.032612418781539976,-0.0345588427640765,-0.022520107807801115,-0.02617210155849059,-0.04290447728801905,-0.04666614201266994,-0.044859337625854256,-0.04175639056102831,-0.06655473467760253,-0.10675650715299667,-0.04278581999818043,-0.08443628805316072,-0.09189257622552549,-0.08274693241450948,-0.0695969994289507
2013-04-30,-0.02969313750891145,-9.28912176078045e-05,-0.014894696729798373,-0.03719575354297422,-0.029985795550272032,-0.03404302029134498,-0.048227355539586125,-0.04368403549540867,-0.05884420002519808,-0.032779178722864954,-0.02161312217475786,-0.018801348580393507,-0.011482861600202399,-0.02774893717380078,-0.04868531257806774,-0.024928675069086137,-0.04551442986943788,-0.016630367834643445
2013-05-31,0.12481248045663018,0.15723787649808907,0.14154454081967294,0.14700566566203488,0.15864593448361664,0.16532379062321256,0.15720958233143079,0.15548350643217557,0.1418945174753492,0.06627099115278412,0.04001386693447895,0.08697461198140655,0.11692676298948745,0.04566491229091563,0.07351825592955552,0.07939013777205606,0.13702309734730567,0.14923646348905106
2013-06-30,-0.1581527292979752,-0.1661123543409615,-0.1537522335252759,-0.16966809850168219,-0.15697592668522553,-0.14828114776369739,-0.16117643892752997,-0.16593492324165482,-0.17663394933225718,-0.14109726732833427,-0.08268613749100473,-0.12445970477540624,-0.1791259015759028,-0.16987356215430283,-0.18101949307867538,-0.20006352218711132,-0.19410776268896524,-0.19624939758580684
2013-07-31,0.08684135435454365,0.0947059894062563,0.0725414458611009,0.07460205578755197,0.08662381423420396,0.09181174979148965,0.07346326058657726,0.07261665602612655,0.06135698707552395,0.03274581220816164,0.021198129573452462,-0.006495360458127153,0.04970001972102267,0.04673755183524819,0.043598689378689715,0.04679744995252588,-0.0037410536700716035,0.027257029201828153
2013-08-31,0.0796572897218053,0.09025173822581634,0.07856086455057376,0.10513698972039576,0.079829084053892,0.061065545035150715,0.10311099361227516,0.08787014565460316,0.11277986675127027,0.06554944356662196,0.011352804623091961,0.06736939824981492,0.07376772273370524,0.09551860002506984,0.06769161416696723,0.07735594352904229,0.1059033122233044,0.08469005109330086
2013-09-30,0.03416331132633843,0.07316129330206089,0.05554787360182534,0.03675194326209619,0.06947054692011623,0.048076075483870495,0.04585828535847569,0.03810824989249073,0.044176330925340235,0.045907116715752316,0.028491937921182764,0.03263505520971055,0.055536230375101914,0.03329525566203295,0.03586869010960925,0.05590751750436396,0.05071431974152185,0.03546745391954054
2013-10-31,-0.005247422848645655,-0.01195661293538497,-0.01575780192117804,-0.015722100855347088,-0.018219520739246264,-0.03700422439764295,-0.034505534789505354,-0.022874050990427497,-0.026792306080811068,0.012770057760913334,0.0005038217214359264,-0.023080921557837253,-0.01693027084511156,-0.005373887765818597,-0.03208482926506939,-0.044255810672019,-0.032639955191682724,-0.0013234932565499014
2013-11-30,0.08247130559768445,0.09754562191667548,0.08971532107198077,0.10292446942109335,0.10343943205555117,0.11220739637030053,0.057514524379475906,0.08610681191456249,0.10389832716175196,0.020680116630860557,0.023109542802396188,0.041092941379646364,0.06042690536896811,0.051700483483093196,0.03007734376822535,0.08125736272301798,0.051876198000370355,0.05886098395913408
2013-12-31,-0.006530174992906201,-0.012249944980034955,-0.019141270460589443,-0.02786030079791535,-0.027481005874887443,-0.025751973131378558,-0.04569299623253997,-0.048729931310510066,-0.04624029085662207,-0.04087027608853422,-0.04708918819095953,-0.03180201003974137,-0.051263655364540694,-0.044921768270667406,-0.06123426641168139,-0.05512120492518202,-0.06508445114557337,-0.07705137242527305
2014-01-31,0.004221715307733742,0.04827952910439537,0.0315160174496929,0.021827397939155446,0.04243932679891471,0.04774291355646931,0.0053532255474164625,0.011126369011279058,0.014748140658360054,-0.03633196452690313,-0.03634474552459421,-0.0476261828676936,-0.026218964535012934,-0.052118858533928614,-0.04588743951568652,-0.02882905914149647,-0.051575211906208285,-0.04565860020972412
2014-02-28,0.0634280924166215,0.01867726772581979,0.034015381566634195,0.05883354659445672,0.044250376711283845,0.036508768188834084,0.05718616594756587,0.06508861734764326,0.0693229521129235,0.006366683159668707,0.016560109272231838,-0.011361663122854915,0.00420880472893459,0.0022392065730179045,0.0060484113688605845,0.038394507363431085,0.03741404174815299,0.007235288421824526
2014-03-31,-0.015126430573784821,-0.040326443609618345,-0.04240291113036054,-0.01978915947998472,-0.027761781231881333,-0.03070298676536265,-0.005895004245097146,-0.007229376545493271,-0.010352903163218685,0.0006182827455727402,0.0025326011361475054,-0.010445791563369555,-0.029358111421536104,-0.0061325880187854676,-0.02095315989626345,-0.05201829354583343,-0.022125728064843586,-0.04662705027758007
2014-04-30,-0.028640535899925323,-0.018200678951307725,-0.018304726877999777,-0.011786177129925135,-0.01371224550376371,-0.011873287171798919,-0.016245685694030843,-0.025306458049753622,-0.02986391243618025,-0.006378530442994079,-0.005751984548485467,0.015610572106892873,0.010435749359772206,-0.0020273973429923986,-0.009335694241565884,-0.03240197294099312,-0.021574669239057265,-0.015500115440415407
2014-05-31,0.014710571763121516,0.023027549490703514,0.02403106713496772,0.022884261550274898,0.039622799220785376,0.04012188197234834,0.030587758393047837,0.04443045241471966,0.02959719717263143,-0.012283259899224852,0.01781407728798734,0.0022358532073947224,0.008882162668818694,0.010671385160622382,0.011983604767081824,0.023445507278438082,0.03356971039714596,0.03170493516933259
2014-06-30,0.03862252974358027,0.049716105620120965,0.05170651034178286,0.06136758864436853,0.06178978327443896,0.05895774715599056,0.05308002971809289,0.058899756148746096,0.05424421206912666,0.011384997125947205,0.022714232505659515,0.013676524389253375,0.03504948113382489,0.024467296847075826,0.022886206515066343,0.007894744014773192,0.025427491976111716,0.023046896817827234
2014-07-31,0.06887427432873006,0.06828120736362675,0.09010543793767378,0.0682741158140241,0.06968549488982512,0.07955887154686647,0.07801639571496977,0.087573743416131,0.09344940036630844,0.10405501105446091,0.0811238052195804,0.07878368202003538,0.09657024974871153,0.08412525725266806,0.08397715863249933,0.10377336346455279,0.09218640132435274,0.05503690218032098
2014-08-31,0.05123072360762149,0.05421343162532,0.04689133287626368,0.05529864697421205,0.061601774932881215,0.07388174056767971,0.07585821645776547,0.06722835649018899,0.10559397673899418,0.0065183301238327385,-0.0110183135157218,0.0018909430011750938,0.03255563878044487,0.030229836473465443,0.020966894516402323,0.05344507190136616,0.028919466083703993,0.06776458872472513
2014-09-30,0.13910884136778323,0.14192556957987112,0.1349027743217759,0.1564667079997013,0.1570598373619938,0.1446592276279206,0.16511543193837808,0.16356426143983005,0.15628882364257257,0.05826944303191728,0.027910974610461103,0.042826782005060515,0.1277266687302827,0.10364874800159618,0.09762347828669804,0.15210170383503985,0.12187733340956242,0.08527654567497556
2014-10-31,0.010744180367767253,0.02524119021917337,0.03379869183962647,0.023802435989666693,0.02005916476679581,0.013812805232970904,-0.008395213455088313,-0.001651345993207154,0.005468426395425219,0.017165975103523357,0.024582968177314646,0.014269371432118927,0.02363933240655447,0.0278238436694076,0.01579268674626544,0.033679589114502306,0.005479374942643611,0.018781926619014566
2014-11-30,0.05529127897720931,0.052850640242179336,0.06151188803559249,0.06194734767319665,0.047852407585802004,0.05066156378574371,0.0660495011972635,0.03753293014060821,0.06094753483325133,0.08633959205273078,0.12681882283360557,0.1082721765775827,0.07578315069917152,0.06468403035686676,0.087423794975233,0.07149909895851536,0.04199157384387098,0.0662966770140927
2014-12-31,-0.03946716658351812,-0.0650570607086044,-0.08891732203313152,-0.09536673163951492,-0.0857918513094289,-0.10176079447774478,-0.05539359844619551,-0.06631983803724184,-0.06714281100028163,0.2351041074051201,0.26070133667858064,0.1765710324775247,0.17183468691040749,0.1970513217619141,0.14849878262776328,0.05584769601726758,0.03819702977581563,0.0332448531130245
2015-01-31,0.05218526058272821,0.08957955122846473,0.10642470347563426,0.08550462275129478,0.09333383003546736,0.09820210229054327,0.08223147361875038,0.0702617522357658,0.07380460029061053,-0.025829763827368457,-0.03404627706998742,0.02083046973814806,0.008838125958440024,0.05342040163421857,0.02096454118428115,-0.0038003659502188203,0.019503450654418275,0.07293580695198831
2015-02-28,0.06533435311740265,0.09245494473324545,0.0664742686415305,0.0780183888570325,0.08541341830900473,0.09587466665507138,0.06049473076242573,0.07986645851558882,0.08394452283437093,0.022518912903386923,0.006263234373381055,0.05887652529056697,0.04340125638245507,0.029276152698159974,0.07658801882130661,0.05387205416146834,0.08467414400108075,0.05818737431663945
2015-03-31,0.2592133370219707,0.25316340847409213,0.2423585606488876,0.22397693891977766,0.2522777843265831,0.2653725971750891,0.24958681421384532,0.2576064885944873,0.2271541554101153,0.12282705387835247,0.10469364495670574,0.14334751005144453,0.17724989526233736,0.10752800000661278,0.17928643244386788,0.1760448174559035,0.15951011000647108,0.20990493489710316
2015-04-30,0.14984942550904967,0.15475559063563304,0.1784145204491081,0.1627143759974532,0.16699209552240002,0.16276384891432594,0.16798092642994256,0.18660172643846673,0.17748694119761743,0.23126891121392412,0.13593353385061957,0.13170797492244013,0.2409246615398093,0.1480116969720735,0.13145825577630954,0.2639389977156503,0.20514031135649802,0.15700311422109325
2015-05-31,0.2581548122720063,0.2651784090160114,0.3010966185995758,0.295139653553141,0.28109088612503785,0.28676731660370325,0.23615311758802537,0.24863581805720658,0.29484993547493166,0.06749140278643706,-0.03046251783662679,0.04736896657313494,0.11341774611971012,0.005430813115058886,0.1411830721925269,0.08514574410692854,0.0409521800463839,0.24326454727073843
2015-06-30,-0.0579164310974174,-0.11219815369760744,-0.11785880025439543,-0.11292740124170275,-0.11241104059116913,-0.1269399771855072,-0.10966581164059597,-0.11046661305929606,-0.13148188745398948,-0.021028266101543402,0.01994790061585494,-0.0818530521377755,-0.06552176876959692,-0.06120488229746501,-0.12482458089833415,-0.006307775120654502,-0.07999018512720246,-0.13087612547156346
2015-07-31,-0.21296308778554307,-0.17875844590871637,-0.14148321226324712,-0.19012172253864812,-0.2182532719175776,-0.20194456705113228,-0.21631187050652823,-0.23574351929792225,-0.2340783715265219,-0.13976307980823444,-0.09986596541949855,-0.14070996990424978,-0.19602513566721247,-0.11115053383278728,-0.13328229955175264,-0.22235871169061938,-0.20471852458651452,-0.17886737507045514
2015-08-31,-0.12539480064392672,-0.14713649372841986,-0.15872982549625225,-0.10889244174076229,-0.13992572734043052,-0.14210300269927578,-0.11235199177223043,-0.13435716201504744,-0.14927980666743124,-0.08144378415248232,-0.11570608202891863,-0.15663960851467107,-0.13029375318843317,-0.14395620164610867,-0.1855470374001904,-0.04943830306541075,-0.12426799496571972,-0.16027190235637778
2015-09-30,-0.035588111108471376,-0.011790005096626865,-0.0002252928663714071,-0.026292908778771995,-0.003937441051241053,-0.009329490752654546,-0.03955851776910391,-0.05363037056123088,-0.005366275556806577,-0.051217494008842124,-0.01890315342786497,-0.024458046575342562,-0.07881887632110085,-0.0658845771223957,-0.013518741172486082,-0.09743821163298982,-0.10939344038655463,-0.034624239020261016
2015-10-31,0.2553397360113694,0.21505417624031398,0.25640816242015085,0.24732522838765236,0.2762159794343255,0.2751848132473016,0.272107111381769,0.24113714457129887,0.25983988986220896,0.16186454078179957,0.07873325407754717,0.15610180632377646,0.18515788163002234,0.12281547272558968,0.21614613853780185,0.14395277536297524,0.15703070835355426,0.2195467328304117
2015-11-30,0.0927614923679978,0.09488000211573766,0.12388482945919321,0.09812151298978544,0.12297446461066586,0.12309021325133895,0.126276116231419,0.11499066821747816,0.13934426513012443,0.018402871366185014,0.02116134145025983,0.026578053705018423,0.03184160869712627,-0.00648197920440452,0.06565090675807905,-0.028059721300322082,-0.0027864125498328063,0.04067443145090244
2015-12-31,0.07400394630815521,0.0699151334015824,0.0957147951231494,0.1072899520712769,0.07973747494079553,0.08999605519873666,0.07971554286624438,0.09226585397914988,0.10149999051342218,0.04278493337365097,0.028860568945882514,0.04896039283567699,0.03522679580834187,0.023060426057243122,0.020149713082840748,0.004882232447400936,0.01962554884130152,0.040500762856700456
2016-01-31,-0.2932676198054971,-0.2884928978887312,-0.29702064355906643,-0.30794468328702806,-0.3289567189079883,-0.31712117670531736,-0.3147495239803806,-0.33270606956054305,-0.3222695966498509,-0.24635985839678987,-0.18662466042648262,-0.2339342221231977,-0.28453667250394754,-0.20396289691508507,-0.2948843495027843,-0.2660647092790307,-0.2688860653133466,-0.3041501602662767
2016-02-29,-0.016751689606188558,-0.0044604146802891265,-0.03521992212628666,-0.013957966439496206,-0.01490561541295099,-0.03977341156003922,-0.010560998546526368,-0.015936424292375517,-0.008993304847304318,-0.02548851176957012,-0.023703246232417707,-0.026099885454734184,-0.002395569545129095,-0.010948773482912011,-0.025931083552390155,-0.0015684491297026648,0.011400787061156326,-0.016467529577523066
2016-03-31,0.17185665764040703,0.2058061078978073,0.22916132407009138,0.19947867292645638,0.21251186954453627,0.23690226082245092,0.19886579379081826,0.21044726721371831,0.2224205230955134,0.14308937261101495,0.10532385788105447,0.16577736579061408,0.15780886884019063,0.11823117574342357,0.18134978322626294,0.10144277988092765,0.11933891738081193,0.20574477841415817
2016-04-30,0.0026954021286549334,0.002607135853340381,-0.013111063603620576,-0.0013422615179099484,-0.004432844599268404,-0.0017292492170857265,0.019448631790877302,0.015871654197992413,-0.0014064156366090375,-0.036070637112900816,-0.02647434572051377,-0.027550267222232083,-0.013927965035046341,-0.03413875481498718,-0.022084703364795066,-0.03215908739081985,-0.0045614232841215685,-0.034203208762387916
2016-05-31,-0.025309150903599642,-0.0037240604139454625,0.022256341880976915,-0.023346015100199735,-0.026263374265658168,-0.01334770724215495,-0.049032337836056095,-0.028143960764260956,-0.025162390157488446,0.001533913343477078,0.014875545117584377,0.0012511939938961714,-0.015161796803054406,-0.007080843658445968,0.0122081715796305,-0.007755563999380488,-0.02864915129007728,0.02183675919233319
2016-06-30,0.028048699848719272,0.0785540346703808,0.10981756164968104,0.07232350275126431,0.08241932725637247,0.10540204126763819,0.037002431112238776,0.06276779136412225,0.06274248770941071,0.02350854587063167,0.015191114771464287,0.02375303219343139,-0.001739271626404637,0.007196993903282767,0.02604684569843463,-0.009015422845354615,0.020809738203058536,0.027866339721293043
2016-07-31,0.033031241866523064,-0.004924406029244377,-0.013588339203046584,-0.005703080874918998,-0.010437380557363096,-0.03796040925436173,-0.0021266500307630665,-0.019823910171754333,-0.021682573031605146,0.044812415376407566,0.0456053823500191,0.02064588362348596,0.026668998649222342,0.010672161892967047,-0.009666470690885332,0.01315600756259494,0.021349054353224428,-0.020515439818835857
